,COUNTY,STATE,Crime_Count,Crime_rate, Civilian_labor_force_2012 , Employed_2012 , Unemployed_2012 ,Unemployment_rate_2012,Age
685,Boone,Indiana,1584,2747.09075458282,"30,227","28,388","1,839",6.1,78.91074638
686,Brown,Indiana,177,1168.6253796381884,"7,323","6,737",586,8.0,79.36581043
687,Carroll,Indiana,682,3394.047974519757,"9,985","9,251",734,7.4,79.79066739
688,Cass,Indiana,2574,6608.472400513479,"17,782","16,250","1,532",8.6,77.63937158
689,Clark,Indiana,10555,9430.927724515053,"55,405","51,071","4,334",7.8,76.14321608
690,Clay,Indiana,564,6964.682637688318,"12,808","11,545","1,263",9.9,76.79439138
691,Clinton,Indiana,2312,6962.177788484702,"16,568","15,239","1,329",8.0,77.76633139
692,Crawford,Indiana,256,2394.537461416145,"4,791","4,282",509,10.6,76.15454165
693,Daviess,Indiana,1551,4835.0894694182925,"14,790","13,900",890,6.0,77.21262078
694,Dearborn,Indiana,1202,2391.0881241296993,"24,980","22,756","2,224",8.9,78.31740475
695,Decatur,Indiana,319,2745.975725230266,"13,583","12,481","1,102",8.1,77.90513929999999
696,De Kalb,Indiana,1337,6233.9721173124435,,,,,
697,Delaware,Indiana,8211,6956.764862872686,"54,899","49,756","5,143",9.4,76.98879076
698,Dubois,Indiana,584,2740.111668934453,"21,583","20,352","1,231",5.7,78.96533654
699,Elkhart,Indiana,12082,6054.198151971297,"96,848","88,195","8,653",8.9,78.78237387
700,Fayette,Indiana,18,inf,"9,165","8,144","1,021",11.1,75.74002677
701,Floyd,Indiana,5963,8245.070656231852,"37,784","35,095","2,689",7.1,77.20889654
702,Fountain,Indiana,101,3107.6923076923076,"8,539","7,822",717,8.4,77.2066853
703,Franklin,Indiana,462,1998.8750919396011,"10,558","9,553","1,005",9.5,78.88122516
704,Fulton,Indiana,276,1878.9570426850025,"10,083","9,238",845,8.4,76.93187416
705,Gibson,Indiana,1095,3257.9589407914314,"17,396","16,205","1,191",6.8,78.34006394
706,Grant,Indiana,3864,5519.053876478318,"32,336","29,189","3,147",9.7,76.68864215
707,Greene,Indiana,828,2689.359490710667,"13,811","12,367","1,444",10.5,76.86697392
708,Hamilton,Indiana,6182,2513.570107137775,"151,114","143,093","8,021",5.3,81.70298439
709,Hancock,Indiana,1630,2303.8869257950532,"35,729","33,107","2,622",7.3,78.94403476
710,Harrison,Indiana,1039,2633.112851314022,"18,557","17,124","1,433",7.7,78.03539086
711,Hendricks,Indiana,3838,5346.371905776811,"76,894","72,028","4,866",6.3,79.87885628
712,Henry,Indiana,3817,7723.906268970822,"21,143","19,018","2,125",10.1,76.94271921
713,Howard,Indiana,5169,6223.287061004828,"35,916","32,658","3,258",9.1,77.31721884
714,Huntington,Indiana,1316,3525.503643377625,"18,587","16,950","1,637",8.8,78.21273052
715,Jackson,Indiana,4012,9308.368715343033,"20,486","18,957","1,529",7.5,76.59660207
716,Jasper,Indiana,588,9944.190766108572,"15,968","14,672","1,296",8.1,77.9974265
717,Jay,Indiana,807,4214.75949234867,"10,084","9,285",799,7.9,77.38625
718,Jefferson,Indiana,44,inf,"15,221","13,930","1,291",8.5,76.45199231
719,Jennings,Indiana,1709,6042.2853910338,"13,111","11,760","1,351",10.3,75.74518217
720,Johnson,Indiana,8017,5865.267840159197,"72,544","67,492","5,052",7.0,78.46481342
721,Knox,Indiana,1951,5466.5172317175675,"18,717","17,381","1,336",7.1,76.51092379
722,Kosciusko,Indiana,2703,3484.2352213256336,"38,740","35,758","2,982",7.7,78.42348438
723,Lagrange,Indiana,607,1618.7098322621937,,,,,
724,Lake,Indiana,40826,8246.51059446139,"228,880","208,007","20,873",9.1,76.74977734
725,La Porte,Indiana,7679,7095.1408587347205,,,,,
726,Lawrence,Indiana,2137,5091.85351092473,"20,554","18,301","2,253",11.0,76.47927181
727,Madison,Indiana,8861,6730.929918113729,"57,995","52,201","5,794",10.0,76.68669633
728,Marion,Indiana,118538,13662.810801340715,"458,381","416,091","42,290",9.2,76.12373237
729,Marshall,Indiana,1776,3762.951035023412,"22,963","21,074","1,889",8.2,79.17122357
730,Martin,Indiana,229,3009.5939019582074,"5,077","4,717",360,7.1,77.29899311
731,Miami,Indiana,803,2186.4619070957906,"15,634","14,114","1,520",9.7,77.68942235
732,Monroe,Indiana,10444,7447.392628193701,"66,748","61,900","4,848",7.3,80.03899454
733,Montgomery,Indiana,2103,5453.696740229766,"18,594","17,072","1,522",8.2,77.95773925
734,Morgan,Indiana,2787,13028.234854151086,"34,688","31,769","2,919",8.4,77.34796885
735,Newton,Indiana,435,3062.302006335797,"6,922","6,257",665,9.6,77.24148670000001
736,Noble,Indiana,1350,2830.070018028594,"22,618","20,671","1,947",8.6,77.67853552
737,Ohio,Indiana,9,inf,"3,181","2,898",283,8.9,78.35911403
738,Orange,Indiana,203,1013.3785942492012,"8,776","7,831",945,10.8,76.80595071
739,Owen,Indiana,24,inf,"9,827","8,762","1,065",10.8,76.61537314
740,Parke,Indiana,95,549.4187727719623,"6,990","6,274",716,10.2,78.070513
741,Perry,Indiana,375,5135.579293344289,"8,873","8,128",745,8.4,77.81987446
742,Pike,Indiana,606,5828.04385458742,"6,130","5,679",451,7.4,77.67544264
743,Porter,Indiana,6609,4026.0238673952376,"82,373","76,107","6,266",7.6,78.81799554
744,Posey,Indiana,880,13213.213213213214,"13,190","12,299",891,6.8,78.97513072
745,Pulaski,Indiana,422,3148.079074972025,"6,271","5,808",463,7.4,77.15755386
746,Putnam,Indiana,484,1748.049696619474,"16,338","14,721","1,617",9.9,78.42070116
747,Randolph,Indiana,964,4482.67844687282,"12,761","11,541","1,220",9.6,77.87493397
748,Ripley,Indiana,917,3178.6197095219936,"13,847","12,602","1,245",9.0,77.95620032
749,Rush,Indiana,1011,5830.113603598409,"8,377","7,665",712,8.5,77.66531309999999
750,St Joseph,Indiana,19932,7467.881589940916,,,,,
751,Scott,Indiana,2244,9325.908070817055,"10,181","9,133","1,048",10.3,73.57822922
752,Shelby,Indiana,2326,5241.099594411899,"22,318","20,453","1,865",8.4,77.75662379
753,Spencer,Indiana,44,inf,"10,791","10,012",779,7.2,78.88019648
754,Starke,Indiana,447,1920.7631488484012,"10,108","9,036","1,072",10.6,74.93145595
755,Steuben,Indiana,2056,6023.143401201113,"18,914","17,536","1,378",7.3,78.89367649
756,Sullivan,Indiana,688,4003.258466193413,"8,803","7,982",821,9.3,75.83259909
757,Switzerland,Indiana,18,inf,"4,890","4,512",378,7.7,76.62710901
758,Tippecanoe,Indiana,11171,6396.2210134554825,"88,449","82,295","6,154",7.0,79.23687208
759,Tipton,Indiana,584,3687.56708972659,"8,009","7,387",622,7.8,78.68199251
760,Union,Indiana,2,inf,"3,557","3,270",287,8.1,77.78244233
761,Vanderburgh,Indiana,13394,11332.216525373538,"91,825","84,786","7,039",7.7,77.22676825
762,Vermillion,Indiana,377,2315.440363591696,"7,468","6,617",851,11.4,76.01200301
763,Vigo,Indiana,11072,10202.633591655072,"50,132","45,160","4,972",9.9,76.50227801
764,Wabash,Indiana,298,4895.67931657631,"15,693","14,361","1,332",8.5,77.94322561
765,Warren,Indiana,10,inf,"4,198","3,888",310,7.4,78.58798283
766,Warrick,Indiana,2203,3643.490341360148,"30,814","28,718","2,096",6.8,79.12507987
767,Washington,Indiana,166,2628.6619160728424,"13,174","11,930","1,244",9.4,76.01904648
768,Wayne,Indiana,4474,6678.708444670021,"30,691","27,655","3,036",9.9,76.78569297
769,Wells,Indiana,1196,4298.910894647927,"13,711","12,727",984,7.2,79.579831
770,White,Indiana,642,2591.7403415283998,"13,028","12,013","1,015",7.8,78.26430466
771,Whitley,Indiana,430,4070.042593469001,"16,903","15,557","1,346",8.0,79.16315501
772,Adair,Iowa,155,2051.349920592906,"4,048","3,871",177,4.4,79.49431202
773,Adams,Iowa,128,3184.079601990049,"2,183","2,096",87,4.0,79.02378604
774,Allamakee,Iowa,281,1961.0579942773402,"7,595","7,106",489,6.4,79.89556429999999
775,Appanoose,Iowa,859,6686.385926675488,"5,988","5,598",390,6.5,78.33823431
776,Audubon,Iowa,54,2505.800464037123,"3,216","3,062",154,4.8,80.55778827
777,Benton,Iowa,578,2444.388057176689,"13,774","13,043",731,5.3,81.23587656
778,Black Hawk,Iowa,8406,6365.336705563423,"71,226","67,357","3,869",5.4,79.3950578
779,Boone,Iowa,883,3350.153659369428,"14,571","13,940",631,4.3,79.00769146
780,Bremer,Iowa,490,2010.2564102564106,"13,867","13,335",532,3.8,82.00479952
781,Buchanan,Iowa,279,1857.0287539936105,"11,025","10,495",530,4.8,79.34754722
782,Buena Vista,Iowa,767,3744.20307542104,"11,227","10,760",467,4.2,80.9177036
783,Butler,Iowa,32,213.3760085350404,"8,212","7,841",371,4.5,80.27810089
784,Calhoun,Iowa,42,434.64762496119215,"4,428","4,184",244,5.5,79.88651818
785,Carroll,Iowa,276,2715.1992129857354,"11,337","10,912",425,3.7,80.43516387
786,Cass,Iowa,467,3366.736356427078,"7,194","6,820",374,5.2,79.00163373
787,Cedar,Iowa,382,2068.106761951167,"10,664","10,179",485,4.5,81.45705592
788,Cerro Gordo,Iowa,3502,7939.6027931441,"23,723","22,398","1,325",5.6,79.43510934
789,Cherokee,Iowa,259,2137.6691977550345,"6,857","6,560",297,4.3,80.13564476
790,Chickasaw,Iowa,168,1344.3226374329838,"6,295","5,968",327,5.2,80.67222266
791,Clarke,Iowa,315,3353.918228279387,"4,610","4,333",277,6.0,78.70123093
792,Clay,Iowa,560,3362.5555422120815,"8,884","8,436",448,5.0,80.34849963
793,Clayton,Iowa,146,807.343508073435,"10,166","9,588",578,5.7,80.46863629
794,Clinton,Iowa,3349,6806.218880195102,"25,080","23,538","1,542",6.1,78.74715267
795,Crawford,Iowa,114,657.2878228782288,"8,757","8,366",391,4.5,80.33889088
796,Dallas,Iowa,2376,3408.259578557801,"39,165","37,635","1,530",3.9,81.48003472
797,Davis,Iowa,50,566.8291576918716,"4,091","3,855",236,5.8,79.81738125
798,Decatur,Iowa,6,308.9598352214212,"4,243","4,055",188,4.4,78.40347799
799,Delaware,Iowa,271,1528.8277107074357,"10,256","9,797",459,4.5,81.03283721
800,Des Moines,Iowa,3346,8297.582145071296,"20,092","18,857","1,235",6.1,79.23553798
801,Dickinson,Iowa,322,1898.025346301208,"9,179","8,661",518,5.6,81.26328624
802,Dubuque,Iowa,4552,4790.822501710256,"54,623","52,150","2,473",4.5,80.1449651
803,Emmet,Iowa,306,3016.8589174800354,"5,714","5,459",255,4.5,79.57399768
804,Fayette,Iowa,509,2417.592856464329,"10,794","10,207",587,5.4,79.85176871
805,Floyd,Iowa,424,2628.31638978428,"8,125","7,618",507,6.2,79.85477121
806,Franklin,Iowa,160,1485.3323431117713,"5,812","5,552",260,4.5,80.22072475
807,Fremont,Iowa,0,,"4,009","3,804",205,5.1,78.82319183
808,Greene,Iowa,58,622.2508314558523,"5,117","4,863",254,5.0,80.01036868
809,Grundy,Iowa,163,1303.2701687055248,"6,652","6,349",303,4.6,81.41375312
810,Guthrie,Iowa,120,1096.5914283103357,"5,555","5,243",312,5.6,80.22655202
811,Hamilton,Iowa,634,4064.6236697012437,"7,048","6,562",486,6.9,80.4409824
812,Hancock,Iowa,76,926.2644728823888,"5,981","5,708",273,4.6,80.74766066
813,Hardin,Iowa,694,3967.0744255173204,"8,757","8,289",468,5.3,79.81299083
814,Harrison,Iowa,343,2304.1784226790273,"7,537","7,157",380,5.0,78.13726149
815,Henry,Iowa,729,3952.076330911851,"9,621","9,050",571,5.9,79.65530838
816,Howard,Iowa,195,2030.826911060196,"5,200","4,960",240,4.6,80.43159372
817,Humboldt,Iowa,176,1788.617886178862,"5,157","4,939",218,4.2,80.44245168
818,Ida,Iowa,199,2797.694362434979,"3,773","3,621",152,4.0,79.53595352
819,Iowa,Iowa,395,2411.035829823597,"9,595","9,163",432,4.5,80.77459923
820,Jackson,Iowa,643,3235.545715292105,"10,818","10,227",591,5.5,79.31784349
821,Jasper,Iowa,1640,4470.004633541388,"18,543","17,440","1,103",5.9,79.84168814
822,Jefferson,Iowa,620,3672.9857819905214,"8,761","8,301",460,5.3,80.4068402
823,Johnson,Iowa,6496,4863.950162481094,"80,297","77,342","2,955",3.7,81.96464377
824,Jones,Iowa,274,2929.541323639474,"10,676","10,114",562,5.3,80.73769382
825,Keokuk,Iowa,40,383.9508542906508,"5,424","5,127",297,5.5,80.44728739
826,Kossuth,Iowa,254,1643.3747412008279,"8,385","8,060",325,3.9,81.37290879
827,Lee,Iowa,2395,6697.614586537655,"17,480","16,222","1,258",7.2,77.66815482
828,Linn,Iowa,12605,5870.846044572786,"118,891","112,687","6,204",5.2,80.35478853
829,Louisa,Iowa,219,1918.864452816963,"5,788","5,471",317,5.5,79.35567043
830,Lucas,Iowa,522,5877.716473370118,"4,184","3,985",199,4.8,79.24211319
831,Lyon,Iowa,228,2495.6217162872153,"6,834","6,632",202,3.0,81.08918552
832,Madison,Iowa,282,5379.626096909577,"8,136","7,683",453,5.6,79.69924098
833,Mahaska,Iowa,792,3501.790688420215,"11,638","11,035",603,5.2,80.15213238
834,Marion,Iowa,534,2187.1800122875284,"17,065","16,245",820,4.8,79.37653491
835,Marshall,Iowa,2307,5607.817399547875,"19,800","18,529","1,271",6.4,77.55581143
836,Mills,Iowa,822,5461.794019933554,"7,264","6,930",334,4.6,77.85136748
837,Mitchell,Iowa,197,2028.4184514003296,"5,552","5,299",253,4.6,81.3939074
838,Monona,Iowa,268,2889.487870619946,"4,535","4,245",290,6.4,77.98746339
839,Monroe,Iowa,301,3722.0229998763452,"3,979","3,750",229,5.8,78.02714859
840,Montgomery,Iowa,359,6287.215411558669,"5,032","4,776",256,5.1,78.46064953
841,Muscatine,Iowa,2470,5746.725297224355,"21,239","20,023","1,216",5.7,78.86290464
842,O'Brien,Iowa,282,1976.8664563617249,"8,041","7,735",306,3.8,80.34699887
843,Osceola,Iowa,24,376.0576621748668,"3,383","3,243",140,4.1,80.29156215
844,Page,Iowa,808,5034.5815938687765,"6,675","6,316",359,5.4,78.73011070000001
845,Palo Alto,Iowa,232,2453.468697123519,"4,757","4,554",203,4.3,79.60859045
846,Plymouth,Iowa,506,2024.5668787260433,"14,192","13,611",581,4.1,80.75290313
847,Pocahontas,Iowa,172,2386.237513873474,"4,162","3,994",168,4.0,79.81419628
848,Polk,Iowa,33251,7572.586467227059,"244,144","231,495","12,649",5.2,79.11206426
849,Pottawattamie,Iowa,11707,12470.041861505524,"48,462","46,011","2,451",5.1,78.10448316
850,Poweshiek,Iowa,562,2977.1679822005617,"10,157","9,663",494,4.9,79.87604642
851,Ringgold,Iowa,25,486.4759680871765,"2,538","2,426",112,4.4,79.65335699
852,Sac,Iowa,154,1497.908763738936,"5,503","5,270",233,4.2,79.83444081
853,Scott,Iowa,11255,6721.5297974881605,"86,915","81,912","5,003",5.8,79.26816078
854,Shelby,Iowa,10,142.5923285327249,"6,992","6,729",263,3.8,81.0537622
855,Sioux,Iowa,409,1738.2065448363794,"19,376","18,707",669,3.5,82.78506744
856,Story,Iowa,4349,4831.631689460177,"53,328","51,426","1,902",3.6,82.30747778
857,Tama,Iowa,365,2451.474242729532,"9,089","8,544",545,6.0,79.70469595
858,Taylor,Iowa,40,632.0113762047718,"3,142","3,014",128,4.1,79.77674972
859,Union,Iowa,338,2683.817690963951,"6,853","6,506",347,5.1,78.81568195
860,Van Buren,Iowa,153,2029.4468762435336,"3,799","3,579",220,5.8,78.73889829
861,Wapello,Iowa,2394,6732.662129478597,"17,892","16,649","1,243",6.9,77.85662172
862,Warren,Iowa,1584,3376.462814145333,"25,885","24,650","1,235",4.8,80.05196346
863,Washington,Iowa,505,2301.731996353692,"12,150","11,639",511,4.2,80.62125074
864,Wayne,Iowa,34,536.8703615979789,"2,792","2,640",152,5.4,78.37692365
865,Webster,Iowa,3008,7956.409035602815,"19,277","18,060","1,217",6.3,77.68309226
866,Winnebago,Iowa,109,1006.3706028990857,"5,116","4,843",273,5.3,80.70348337
867,Winneshiek,Iowa,212,1004.4537098455417,"11,886","11,338",548,4.6,82.67490324
868,Woodbury,Iowa,8166,7935.320240605594,"54,283","51,447","2,836",5.2,78.24220187
869,Worth,Iowa,245,3235.177604648093,"4,221","3,991",230,5.4,79.71241267
870,Wright,Iowa,359,2736.4890616662856,"6,792","6,428",364,5.4,80.39764541
871,Allen,Kansas,861,6716.592557921834,"6,863","6,372",491,7.2,76.72348846
872,Anderson,Kansas,446,5583.375062593892,"4,300","4,020",280,6.5,78.73742038
873,Atchison,Kansas,1080,6398.483322471711,"7,836","7,229",607,7.7,77.83958057
874,Barber,Kansas,222,4518.624058619987,"2,730","2,624",106,3.9,77.70479709
875,Barton,Kansas,2254,8054.890469213451,"14,963","14,289",674,4.5,78.68330991
876,Bourbon,Kansas,1102,7316.4254415084315,"6,715","6,199",516,7.7,77.14108473
877,Brown,Kansas,440,4373.3227313388315,"5,236","4,955",281,5.4,77.78073153
878,Butler,Kansas,3839,5803.213762036489,"31,996","30,002","1,994",6.2,78.03051378
879,Chase,Kansas,113,3991.522430236665,"1,325","1,255",70,5.3,78.33465459
880,Chautauqua,Kansas,109,3026.096612992782,"1,695","1,584",111,6.5,77.24567792
881,Cherokee,Kansas,1434,6951.379126472441,"10,571","9,745",826,7.8,75.24847631
882,Cheyenne,Kansas,78,2855.0512445095173,"1,330","1,282",48,3.6,80.11815823
883,Clark,Kansas,70,3249.767873723305,"1,201","1,159",42,3.5,78.64219851
884,Clay,Kansas,343,3980.503655564581,"4,246","4,027",219,5.2,79.99840254
885,Cloud,Kansas,697,7404.65313927547,"4,573","4,345",228,5.0,78.59896066
886,Coffey,Kansas,218,2541.681240526991,"4,519","4,203",316,7.0,77.90830890000001
887,Comanche,Kansas,27,4909.090909090909,999,960,39,3.9,77.12444729
888,Cowley,Kansas,2601,7134.432344954329,"17,215","16,152","1,063",6.2,76.70402768
889,Crawford,Kansas,3836,9808.734785721592,"19,284","18,004","1,280",6.6,76.93431495
890,Decatur,Kansas,112,3822.525597269624,"1,401","1,339",62,4.4,79.22435991
891,Dickinson,Kansas,1027,5176.411290322581,"10,060","9,452",608,6.0,78.58911182
892,Doniphan,Kansas,282,3531.179564237416,"4,392","4,117",275,6.3,79.06969408
893,Douglas,Kansas,10070,8928.57142857143,"63,496","60,235","3,261",5.1,80.61110904
894,Edwards,Kansas,64,5668.73339238264,"1,642","1,576",66,4.0,77.95121865
895,Elk,Kansas,69,3207.8103207810327,"1,348","1,256",92,6.8,77.40567266
896,Ellis,Kansas,1839,6365.744747135588,"18,020","17,403",617,3.4,79.62490826
897,Ellsworth,Kansas,222,3406.9981583793738,"3,487","3,365",122,3.5,78.94850278
898,Finney,Kansas,2346,6294.269156471345,"20,154","19,254",900,4.5,79.24275629
899,Ford,Kansas,2687,7733.486832637791,"18,822","18,095",727,3.9,78.53758524
900,Franklin,Kansas,1284,4926.52419138242,"13,977","12,960","1,017",7.3,77.96882743
901,Geary,Kansas,1796,5058.727431484663,"12,807","11,697","1,110",8.7,76.93190469
902,Gove,Kansas,46,2574.146614437605,"1,513","1,468",45,3.0,79.68543628
903,Graham,Kansas,76,2863.602110022608,"1,386","1,339",47,3.4,79.77445379
904,Grant,Kansas,272,3397.87632729544,"3,987","3,832",155,3.9,78.22732979
905,Gray,Kansas,118,1920.572916666667,"3,562","3,451",111,3.1,79.35656486
906,Greeley,Kansas,10,791.1392405063292,884,857,27,3.1,78.30992445
907,Greenwood,Kansas,166,2485.7741838873912,"3,426","3,234",192,5.6,76.96208197
908,Hamilton,Kansas,48,1791.0447761194034,"1,825","1,776",49,2.7,77.68106206
909,Harper,Kansas,252,5533.596837944664,"3,107","2,972",135,4.3,77.17712779
910,Harvey,Kansas,2136,6098.675194152581,"17,249","16,312",937,5.4,79.37422218
911,Haskell,Kansas,136,3157.6503366612487,"2,462","2,379",83,3.4,79.28770316
912,Hodgeman,Kansas,52,2631.578947368421,"1,111","1,073",38,3.4,80.0630639
913,Jackson,Kansas,507,4010.124179387804,"7,345","6,932",413,5.6,78.75405952
914,Jefferson,Kansas,1011,5310.43176804286,"10,240","9,620",620,6.1,78.93470846
915,Jewell,Kansas,0,0.0,"1,449","1,387",62,4.3,79.99815519
916,Johnson,Kansas,24599,4425.729285485537,"310,263","296,014","14,249",4.6,81.52589847
917,Kearny,Kansas,150,3743.448964312453,"2,170","2,084",86,4.0,77.70764599
918,Kingman,Kansas,279,3770.2702702702704,"3,768","3,537",231,6.1,78.73384295
919,Kiowa,Kansas,70,2732.24043715847,"1,407","1,354",53,3.8,79.36102936
920,Labette,Kansas,1393,6442.810230794134,"10,711","9,858",853,8.0,76.32757911
921,Lane,Kansas,37,2104.664391353811,900,859,41,4.6,78.26264603
922,Leavenworth,Kansas,4170,5375.789609385072,"34,446","32,240","2,206",6.4,78.86701355
923,Lincoln,Kansas,83,2568.864128752708,"1,847","1,757",90,4.9,79.22945243
924,Linn,Kansas,367,4222.759176159245,"4,382","3,949",433,9.9,77.53722843
925,Logan,Kansas,66,2359.6710761530207,"1,754","1,701",53,3.0,78.82457894
926,Lyon,Kansas,2034,6157.106099591341,"17,227","16,227","1,000",5.8,78.97626409
927,McPherson,Kansas,1612,5784.204671857618,"16,654","15,969",685,4.1,79.52382101
928,Marion,Kansas,208,1650.5316616410091,"6,344","6,019",325,5.1,79.52679632
929,Marshall,Kansas,346,3440.7319013524266,"6,084","5,830",254,4.2,80.15974909
930,Meade,Kansas,126,2766.798418972332,"2,470","2,387",83,3.4,79.21570754
931,Miami,Kansas,1505,4576.972203637248,"16,755","15,694","1,061",6.3,79.17211564
932,Mitchell,Kansas,165,2814.7389969293754,"3,868","3,752",116,3.0,79.13037452
933,Montgomery,Kansas,2859,8147.852603379975,"18,407","16,984","1,423",7.7,76.37564728
934,Morris,Kansas,244,4123.014531936465,"3,203","3,008",195,6.1,79.84237501
935,Morton,Kansas,90,3242.0749279538904,"1,655","1,594",61,3.7,77.91590267
936,Nemaha,Kansas,210,2065.9124446630594,"5,997","5,780",217,3.6,80.2534372
937,Neosho,Kansas,1306,7899.352809532451,"6,895","6,288",607,8.8,77.53609773
938,Ness,Kansas,68,2168.3673469387754,"1,626","1,573",53,3.3,79.48839121
939,Norton,Kansas,154,2718.9265536723165,"3,144","3,046",98,3.1,79.47463015
940,Osage,Kansas,639,4093.005380476557,"8,343","7,738",605,7.3,77.86126148
941,Osborne,Kansas,195,5042.668735453841,"2,172","2,079",93,4.3,79.28182461
942,Ottawa,Kansas,221,3593.4959349593487,"3,220","3,046",174,5.4,78.21137062
943,Pawnee,Kansas,341,4838.938555413652,"3,421","3,281",140,4.1,78.92605514
944,Phillips,Kansas,70,1253.8061973849185,"3,012","2,877",135,4.5,78.45997170000001
945,Pottawatomie,Kansas,821,3840.0374181478014,"11,582","11,038",544,4.7,79.82138877
946,Pratt,Kansas,650,6683.804627249357,"5,436","5,192",244,4.5,78.53370096
947,Rawlins,Kansas,76,3009.90099009901,"1,569","1,526",43,2.7,80.21138359
948,Reno,Kansas,6512,10028.181160201426,"32,067","30,318","1,749",5.5,78.44741317
949,Republic,Kansas,117,2372.262773722628,"2,611","2,511",100,3.8,79.57031246
950,Rice,Kansas,233,2300.780092821171,"5,403","5,162",241,4.5,77.50165658
951,Riley,Kansas,3387,4616.328199536596,"36,247","34,667","1,580",4.4,81.48965368
952,Rooks,Kansas,83,1593.7019969278033,"2,767","2,639",128,4.6,78.64186589
953,Rush,Kansas,126,3870.967741935484,"1,891","1,803",88,4.7,79.28918854
954,Russell,Kansas,327,4676.773455377575,"3,808","3,652",156,4.1,78.90285172
955,Saline,Kansas,5427,9668.798660229117,"30,708","28,940","1,768",5.8,78.51932929
956,Scott,Kansas,192,3890.577507598785,"2,775","2,690",85,3.1,78.36685464
957,Sedgwick,Kansas,53738,10670.007703976682,"246,743","229,760","16,983",6.9,77.91790159
958,Seward,Kansas,1370,5842.96498485947,"10,828","10,383",445,4.1,78.41697056
959,Shawnee,Kansas,17719,9932.063541888543,"91,978","86,288","5,690",6.2,77.99265126
960,Sheridan,Kansas,63,2456.140350877193,"1,546","1,503",43,2.8,80.03166215
961,Sherman,Kansas,266,4371.405094494658,"3,217","3,094",123,3.8,78.3682795
962,Smith,Kansas,14,841.3461538461537,"2,215","2,128",87,3.9,79.65473262
963,Stafford,Kansas,155,3528.3405417709996,"2,218","2,115",103,4.6,77.99800125
964,Stanton,Kansas,7,309.59752321981426,"1,048","1,011",37,3.5,78.70403
965,Stevens,Kansas,30,779.423226812159,"2,886","2,784",102,3.5,79.09712991
966,Sumner,Kansas,1421,6069.536989577994,"11,298","10,578",720,6.4,77.3020796
967,Thomas,Kansas,386,4814.168121726116,"4,542","4,385",157,3.5,79.40564434
968,Trego,Kansas,83,2818.336162988116,"1,509","1,444",65,4.3,78.80437543
969,Wabaunsee,Kansas,147,2359.550561797753,"3,786","3,581",205,5.4,79.04691487
970,Wallace,Kansas,8,521.1726384364822,872,835,37,4.2,79.53470456
971,Washington,Kansas,22,374.468085106383,"3,248","3,113",135,4.2,80.32149407
972,Wichita,Kansas,70,3059.4405594405603,"1,332","1,262",70,5.3,79.32727329
973,Wilson,Kansas,505,5402.225074882327,"4,188","3,772",416,9.9,76.47983826
974,Woodson,Kansas,145,4381.988516168027,"1,644","1,542",102,6.2,77.09958374
975,Wyandotte,Kansas,18323,11521.580562402534,"74,381","68,103","6,278",8.4,75.21005229999999
976,Adair,Kentucky,242,1291.837933059307,"7,826","7,083",743,9.5,76.83960016
977,Allen,Kentucky,347,1718.587489475509,"9,024","8,302",722,8.0,76.00167908
978,Anderson,Kentucky,359,1654.4541223097835,"11,540","10,744",796,6.9,77.45286943
979,Ballard,Kentucky,355,4290.5487067923605,"3,881","3,527",354,9.1,75.77886069
980,Barren,Kentucky,1217,2871.9086275250147,"19,833","18,273","1,560",7.9,76.64955323
981,Bath,Kentucky,46,2960.1029601029604,"4,890","4,382",508,10.4,74.66962177
982,Bell,Kentucky,2073,7198.416556705327,"10,269","9,043","1,226",11.9,72.75014894
983,Boone,Kentucky,6879,5636.445573354091,"65,398","60,924","4,474",6.8,78.83725782
984,Bourbon,Kentucky,934,5015.572978197831,"9,847","9,132",715,7.3,77.01565318
985,Boyd,Kentucky,3375,6805.670383738986,"20,080","18,210","1,870",9.3,76.00060549
986,Boyle,Kentucky,1544,5540.603581296875,"13,074","11,900","1,174",9.0,77.23779813
987,Bracken,Kentucky,311,3944.6981227803135,"3,950","3,577",373,9.4,75.36653485
988,Breathitt,Kentucky,119,5333.9309726579995,"4,538","3,882",656,14.5,70.65300365
989,Breckinridge,Kentucky,172,846.9985719210126,"8,282","7,482",800,9.7,76.20060716
990,Bullitt,Kentucky,3076,4085.0476101940267,"39,265","36,099","3,166",8.1,78.59681526
991,Butler,Kentucky,251,1951.9402752935687,"5,411","4,925",486,9.0,75.90407767
992,Caldwell,Kentucky,580,4459.4802398892825,"5,677","5,205",472,8.3,75.50277859
993,Calloway,Kentucky,2252,5983.1557692818615,"18,306","17,014","1,292",7.1,77.64359021
994,Campbell,Kentucky,6702,7351.102336294834,"48,813","45,437","3,376",6.9,77.51131775
995,Carlisle,Kentucky,102,2015.4119739181976,"2,341","2,154",187,8.0,76.72332788
996,Carroll,Kentucky,363,3287.7456752105786,"5,065","4,547",518,10.2,74.20654237
997,Carter,Kentucky,420,1518.657795776685,"11,492","10,056","1,436",12.5,75.14977651
998,Casey,Kentucky,231,1448.366668756662,"6,861","6,287",574,8.4,75.27710879
999,Christian,Kentucky,4762,6520.607969327674,"26,742","24,249","2,493",9.3,75.52890557
1000,Clark,Kentucky,2721,7637.465966822915,"17,416","15,998","1,418",8.1,75.9285473
