,COUNTY,STATE,Crime_Count,Crime_rate,Civilian_labor_force_2009,Employed_2009,Unemployed_2009,Unemployment_rate_2009,Age
703,Franklin,Indiana,359,1527.009783,11598.0,10381.0,1217.0,10.5,78.72610314
704,Fulton,Indiana,350,2523.795789,9999.0,8726.0,1273.0,12.7,76.78102834
705,Gibson,Indiana,520,2143.092648,16738.0,15275.0,1463.0,8.7,77.88011629
706,Grant,Indiana,4372,6408.583867,33063.0,29181.0,3882.0,11.7,76.24900598
707,Greene,Indiana,322,1317.135027,15988.0,14627.0,1361.0,8.5,76.58180825
708,Hamilton,Indiana,6468,3113.687129,145126.0,135556.0,9570.0,6.6,81.14423834
709,Hancock,Indiana,1762,2559.893071,36104.0,33024.0,3080.0,8.5,78.60355411
710,Harrison,Indiana,1042,2784.309534,19525.0,17731.0,1794.0,9.2,77.891716
711,Hendricks,Indiana,3602,5109.002454,73661.0,68044.0,5617.0,7.6,79.73347172
712,Henry,Indiana,3565,7569.002123,22785.0,19898.0,2887.0,12.7,76.73134161
713,Howard,Indiana,6397,7675.417547,35612.0,30352.0,5260.0,14.8,77.03128538
714,Huntington,Indiana,1344,3576.941502,19731.0,17203.0,2528.0,12.8,77.98209694
715,Jackson,Indiana,3241,7652.531167,21252.0,18886.0,2366.0,11.1,76.48557174
716,Jasper,Indiana,580,9228.3214,15686.0,14090.0,1596.0,10.2,77.78668133
717,Jay,Indiana,846,4463.437797,11365.0,10084.0,1281.0,11.3,77.08728721
718,Jefferson,Indiana,46,inf,16573.0,14772.0,1801.0,10.9,76.21115627
719,Jennings,Indiana,1144,4067.410937,13626.0,11773.0,1853.0,13.6,75.58577547
720,Johnson,Indiana,7675,5629.63941,74520.0,68356.0,6164.0,8.3,78.26151762
721,Knox,Indiana,2621,7536.806993000001,19814.0,18345.0,1469.0,7.4,76.31715787
722,Kosciusko,Indiana,2815,3673.256345,41388.0,36272.0,5116.0,12.4,78.33041976
723,Lagrange,Indiana,630,1680.448119,,,,,
724,Lake,Indiana,38034,7915.307006,226034.0,201966.0,24068.0,10.6,76.15150149
725,La Porte,Indiana,8268,7683.943458,,,,,
726,Lawrence,Indiana,1689,4077.346466,21768.0,18901.0,2867.0,13.2,76.37357223
727,Madison,Indiana,9735,7401.690946,62377.0,55572.0,6805.0,10.9,76.61198335
728,Marion,Indiana,117822,14021.50435,457524.0,414853.0,42671.0,9.3,76.04054531
729,Marshall,Indiana,1604,3416.18214,22539.0,19497.0,3042.0,13.5,78.80544092
730,Martin,Indiana,268,2695.363572,5221.0,4841.0,380.0,7.3,77.03911537
731,Miami,Indiana,1025,2824.780907,16177.0,13838.0,2339.0,14.5,77.46451063
732,Monroe,Indiana,10245,7871.142218000001,70550.0,65986.0,4564.0,6.5,79.76745116
733,Montgomery,Indiana,2567,6774.695838,18789.0,16882.0,1907.0,10.1,77.72508173
734,Morgan,Indiana,2507,10511.97115,36623.0,33260.0,3363.0,9.2,77.25623896
735,Newton,Indiana,545,3923.686105,6834.0,6070.0,764.0,11.2,77.0245617
736,Noble,Indiana,1004,2100.023008,22161.0,18358.0,3803.0,17.2,77.53758069
737,Ohio,Indiana,42,inf,3088.0,2755.0,333.0,10.8,78.03890284
738,Orange,Indiana,412,2098.614507,10450.0,9333.0,1117.0,10.7,76.56537283
739,Owen,Indiana,10,inf,11537.0,10449.0,1088.0,9.4,76.44945148
740,Parke,Indiana,284,1653.758807,8032.0,7229.0,803.0,10.0,77.68064159
741,Perry,Indiana,503,2820.613469000001,9616.0,8635.0,981.0,10.2,77.61255748
742,Pike,Indiana,53,inf,5850.0,5291.0,559.0,9.6,77.34769597
743,Porter,Indiana,7631,4700.338774,84211.0,76343.0,7868.0,9.3,78.05341656
744,Posey,Indiana,9,inf,13176.0,12102.0,1074.0,8.2,78.50685007
745,Pulaski,Indiana,460,3349.83979,6750.0,6046.0,704.0,10.4,76.98932524
746,Putnam,Indiana,552,2029.859528,17218.0,15341.0,1877.0,10.9,78.21148978
747,Randolph,Indiana,1196,5604.498594,12847.0,11311.0,1536.0,12.0,77.68319928
748,Ripley,Indiana,626,2273.800443,13765.0,12275.0,1490.0,10.8,77.77854988
749,Rush,Indiana,600,9981.700216,9086.0,8132.0,954.0,10.5,77.32707877
750,St Joseph,Indiana,25615,9608.063046,,,,,
751,Scott,Indiana,1352,12897.07145,10951.0,9534.0,1417.0,12.9,73.59223061
752,Shelby,Indiana,2747,6203.143347,23647.0,21179.0,2468.0,10.4,77.42101293
753,Spencer,Indiana,17,inf,10387.0,9431.0,956.0,9.2,78.39385342
754,Starke,Indiana,1731,7300.1012150000015,10729.0,9207.0,1522.0,14.2,74.73732713
755,Steuben,Indiana,1913,5722.576206000002,16301.0,13930.0,2371.0,14.5,78.57967746
756,Sullivan,Indiana,510,2392.344498,8850.0,7971.0,879.0,9.9,75.69226733
757,Switzerland,Indiana,116,inf,5673.0,5224.0,449.0,7.9,76.50355275
758,Tippecanoe,Indiana,11192,6731.382243000001,84263.0,76584.0,7679.0,9.1,78.82421779
759,Tipton,Indiana,632,3979.848866,7216.0,6277.0,939.0,13.0,78.49861943
760,Union,Indiana,56,inf,3527.0,3166.0,361.0,10.2,77.52439137
761,Vanderburgh,Indiana,13922,7940.455142,90591.0,83152.0,7439.0,8.2,77.11049526
762,Vermillion,Indiana,410,2530.395606,7975.0,7010.0,965.0,12.1,75.67724795
763,Vigo,Indiana,9300,14931.12417,50961.0,45807.0,5154.0,10.1,76.11845676
764,Wabash,Indiana,933,2869.268383,16331.0,14199.0,2132.0,13.1,77.74613481
765,Warren,Indiana,34,inf,4646.0,4159.0,487.0,10.5,78.1551312
766,Warrick,Indiana,1850,3170.25105,31087.0,28692.0,2395.0,7.7,78.72306744
767,Washington,Indiana,22,336.4943408000001,14037.0,12360.0,1677.0,11.9,75.95243673
768,Wayne,Indiana,4298,6551.030362,32296.0,28309.0,3987.0,12.3,76.34817336
769,Wells,Indiana,798,2844.8183670000008,14223.0,12705.0,1518.0,10.7,79.36442697
770,White,Indiana,434,1832.306004,12426.0,11052.0,1374.0,11.1,77.85101169
771,Whitley,Indiana,826,2507.208985,17854.0,15608.0,2246.0,12.6,78.86022235
772,Adair,Iowa,110,1482.280016,4239.0,3994.0,245.0,5.8,79.34343799
773,Adams,Iowa,179,4488.465396000001,2154.0,2023.0,131.0,6.1,78.70487597
774,Allamakee,Iowa,0,0.0,7558.0,6786.0,772.0,10.2,79.52265349
775,Appanoose,Iowa,786,6169.544741,6244.0,5703.0,541.0,8.7,78.06677954
776,Audubon,Iowa,120,2018.84253,3291.0,3099.0,192.0,5.8,80.2760895
777,Benton,Iowa,364,1527.806925,14745.0,13815.0,930.0,6.3,80.76078421
778,Black Hawk,Iowa,9119,7113.215495,74993.0,70415.0,4578.0,6.1,79.05511376
779,Boone,Iowa,640,2431.518559,15821.0,14882.0,939.0,5.9,78.81103428
780,Bremer,Iowa,646,2725.623391,13892.0,13140.0,752.0,5.4,81.59473002
781,Buchanan,Iowa,603,2871.975614,11232.0,10490.0,742.0,6.6,79.15481794
782,Buena Vista,Iowa,825,4208.539509,10777.0,10212.0,565.0,5.2,80.59869666
783,Butler,Iowa,68,467.2576101,8502.0,7944.0,558.0,6.6,80.010716
784,Calhoun,Iowa,132,1354.123923,5272.0,5000.0,272.0,5.2,79.65460609
785,Carroll,Iowa,410,1966.804183,12386.0,11864.0,522.0,4.2,80.10654352
786,Cass,Iowa,546,3976.403758,7671.0,7153.0,518.0,6.8,78.7744307
787,Cedar,Iowa,379,2101.003382,11457.0,10817.0,640.0,5.6,81.05638928
788,Cerro Gordo,Iowa,2554,5878.561893,25563.0,23792.0,1771.0,6.9,79.13035766
789,Cherokee,Iowa,298,2617.709065,6614.0,6312.0,302.0,4.6,79.81834422
790,Chickasaw,Iowa,67,558.1937849,6962.0,6344.0,618.0,8.9,80.37172251
791,Clarke,Iowa,359,3988.002666,4937.0,4561.0,376.0,7.6,78.58647612
792,Clay,Iowa,686,4134.273489,9584.0,8931.0,653.0,6.8,80.09612567
793,Clayton,Iowa,164,941.0144595,9996.0,9139.0,857.0,8.6,80.06108424
794,Clinton,Iowa,3202,6568.339863,28228.0,26181.0,2047.0,7.3,78.50794669
795,Crawford,Iowa,221,1352.923171,9558.0,9116.0,442.0,4.6,80.04224779
796,Dallas,Iowa,2126,3406.123332,34990.0,33263.0,1727.0,4.9,81.02687177
797,Davis,Iowa,45,525.7623553999998,4054.0,3684.0,370.0,9.1,79.53721114
798,Decatur,Iowa,6,92.37875289,4205.0,3922.0,283.0,6.7,78.22792241
799,Delaware,Iowa,270,1573.51827,10883.0,10152.0,731.0,6.7,80.56514229
800,Des Moines,Iowa,2936,7269.126020999999,21189.0,19486.0,1703.0,8.0,78.93052198
801,Dickinson,Iowa,288,1715.817694,9387.0,8719.0,668.0,7.1,80.98000608
802,Dubuque,Iowa,5113,5498.795492,52911.0,49417.0,3494.0,6.6,79.74869881
803,Emmet,Iowa,316,3043.143297,5873.0,5387.0,486.0,8.3,79.38264385
804,Fayette,Iowa,572,2851.303524,10976.0,10031.0,945.0,8.6,79.65130009999999
805,Floyd,Iowa,344,2138.505533,8569.0,7819.0,750.0,8.8,79.44891739
806,Franklin,Iowa,50,478.9730817,5881.0,5446.0,435.0,7.4,79.96539453
807,Fremont,Iowa,194,2630.151844,3796.0,3535.0,261.0,6.9,78.49738658
808,Greene,Iowa,70,763.3587786,5122.0,4821.0,301.0,5.9,79.72314864
809,Grundy,Iowa,288,2371.346233,6957.0,6552.0,405.0,5.8,81.10135926
810,Guthrie,Iowa,130,1192.879427,5732.0,5372.0,360.0,6.3,79.85544859999999
811,Hamilton,Iowa,710,4664.301669,8263.0,7633.0,630.0,7.6,80.10474326
812,Hancock,Iowa,158,1403.4464380000004,5652.0,5087.0,565.0,10.0,80.4893137
813,Hardin,Iowa,605,3518.873960000001,9372.0,8757.0,615.0,6.6,79.50249934
814,Harrison,Iowa,414,2732.853654,7703.0,7321.0,382.0,5.0,77.92882414
815,Henry,Iowa,889,4846.535463,9863.0,8944.0,919.0,9.3,79.44467305
816,Howard,Iowa,336,3565.743394,5097.0,4649.0,448.0,8.8,80.00813161
817,Humboldt,Iowa,202,2146.652497,5154.0,4848.0,306.0,5.9,80.18542737
818,Ida,Iowa,177,2619.8934280000008,3985.0,3769.0,216.0,5.4,79.15836904
819,Iowa,Iowa,197,1241.101241,8596.0,7984.0,612.0,7.1,80.39306951
820,Jackson,Iowa,456,2291.572441,11240.0,10300.0,940.0,8.4,79.02442264
821,Jasper,Iowa,1335,3661.546901,17834.0,16304.0,1530.0,8.6,79.48839570000001
822,Jefferson,Iowa,816,5310.771233,8272.0,7559.0,713.0,8.6,80.00088757
823,Johnson,Iowa,6257,4816.819221,80726.0,77133.0,3593.0,4.5,81.50264302
824,Jones,Iowa,606,2980.669913,10776.0,10005.0,771.0,7.2,80.35880321
825,Keokuk,Iowa,52,490.3809883,5711.0,5255.0,456.0,8.0,80.08643194
826,Kossuth,Iowa,248,1624.525088,8981.0,8453.0,528.0,5.9,81.06983454
827,Lee,Iowa,2367,6745.896033,17434.0,15650.0,1784.0,10.2,77.3854075
828,Linn,Iowa,14221,6989.889456999998,123192.0,115728.0,7464.0,6.1,80.00043586
829,Louisa,Iowa,110,943.3962264,5983.0,5488.0,495.0,8.3,79.0573998
830,Lucas,Iowa,451,4868.307427000002,4690.0,4390.0,300.0,6.4,79.00588304
831,Lyon,Iowa,225,2574.370709,6922.0,6626.0,296.0,4.3,80.68921649
832,Madison,Iowa,281,1795.068353,8276.0,7718.0,558.0,6.7,79.34462011
833,Mahaska,Iowa,793,3557.64917,11852.0,10870.0,982.0,8.3,79.78637654
834,Marion,Iowa,1169,3588.5314340000004,17487.0,16320.0,1167.0,6.7,79.12403048
835,Marshall,Iowa,3141,7954.113804,20623.0,19113.0,1510.0,7.3,77.26935593
836,Mills,Iowa,581,3833.7182450000014,7963.0,7598.0,365.0,4.6,77.63202655
837,Mitchell,Iowa,130,1217.570479,5836.0,5493.0,343.0,5.9,81.0465329
838,Monona,Iowa,0,0.0,4568.0,4226.0,342.0,7.5,77.71221354
839,Monroe,Iowa,194,2579.444223,4337.0,4008.0,329.0,7.6,77.71539147
840,Montgomery,Iowa,454,4220.899963,5271.0,4800.0,471.0,8.9,78.19514203
841,Muscatine,Iowa,1935,4550.692599,23877.0,21801.0,2076.0,8.7,78.88078403
842,O'Brien,Iowa,396,2866.657015,7889.0,7471.0,418.0,5.3,80.02805406
843,Osceola,Iowa,36,564.4402633999998,3324.0,3119.0,205.0,6.2,79.97440453
844,Page,Iowa,646,4165.591953,7864.0,7189.0,675.0,8.6,78.48755305
845,Palo Alto,Iowa,150,1622.147724,5320.0,4943.0,377.0,7.1,79.35147536
846,Plymouth,Iowa,537,2216.352305,14499.0,13824.0,675.0,4.7,80.5073695
847,Pocahontas,Iowa,56,752.4858909,4132.0,3895.0,237.0,5.7,79.57922339
848,Polk,Iowa,30596,7116.043893000001,243967.0,229011.0,14956.0,6.1,78.71402643
849,Pottawattamie,Iowa,11038,12304.91394,48372.0,45904.0,2468.0,5.1,77.52059225
850,Poweshiek,Iowa,868,4682.779456,10300.0,9598.0,702.0,6.8,79.63021836
851,Ringgold,Iowa,92,1798.6314760000002,2453.0,2317.0,136.0,5.5,79.40109491
852,Sac,Iowa,146,1434.889435,5800.0,5505.0,295.0,5.1,79.53750771
853,Scott,Iowa,13716,8306.132706999999,90578.0,84168.0,6410.0,7.1,78.94077485
854,Shelby,Iowa,68,566.0534421,7600.0,7296.0,304.0,4.0,80.66854062
855,Sioux,Iowa,743,2305.734856,19721.0,18862.0,859.0,4.4,82.4443671
856,Story,Iowa,5032,5757.502946000001,49361.0,47021.0,2340.0,4.7,81.83200037
857,Tama,Iowa,345,2287.3433670000004,8974.0,8326.0,648.0,7.2,79.41438559999999
858,Taylor,Iowa,67,1077.516886,3377.0,3145.0,232.0,6.9,79.45624497
859,Union,Iowa,656,5358.601536,6932.0,6475.0,457.0,6.6,78.58063833
860,Van Buren,Iowa,187,2444.444444,3850.0,3511.0,339.0,8.8,78.32628499
861,Wapello,Iowa,2662,7518.2873439999985,18907.0,17254.0,1653.0,8.7,77.63183439
862,Warren,Iowa,1533,3369.601055,25913.0,24391.0,1522.0,5.9,79.66472392
863,Washington,Iowa,591,2763.748597,11924.0,11262.0,662.0,5.6,80.31222099
864,Wayne,Iowa,90,1453.019051,3236.0,3031.0,205.0,6.3,78.13787898
865,Webster,Iowa,3636,9498.928889,19819.0,18350.0,1469.0,7.4,77.59074136
866,Winnebago,Iowa,108,1000.370508,5771.0,5227.0,544.0,9.4,80.39898595
867,Winneshiek,Iowa,292,1401.084401,12268.0,11501.0,767.0,6.3,82.19346028
868,Woodbury,Iowa,6784,6633.421336,55996.0,52811.0,3185.0,5.7,77.99056829999999
869,Worth,Iowa,217,2846.274921,4486.0,4165.0,321.0,7.2,79.57438274
870,Wright,Iowa,377,2960.113065,7047.0,6528.0,519.0,7.4,80.03460132
871,Allen,Kansas,690,6413.831567,7536.0,6947.0,589.0,7.8,76.55117456
872,Anderson,Kansas,324,4150.6533439999985,4482.0,4140.0,342.0,7.6,78.4373392
873,Atchison,Kansas,1031,6261.006862,8861.0,8046.0,815.0,9.2,77.44403113
874,Barber,Kansas,42,1540.719002,2921.0,2791.0,130.0,4.5,77.46597833
875,Barton,Kansas,1779,6425.86238,16047.0,15143.0,904.0,5.6,78.31635622
876,Bourbon,Kansas,922,6226.364127000002,8794.0,8181.0,613.0,7.0,76.96463962
877,Brown,Kansas,251,3075.2266600000007,5914.0,5581.0,333.0,5.6,77.49326217
878,Butler,Kansas,3665,5777.2032979999985,32715.0,30311.0,2404.0,7.3,77.96561469
879,Chase,Kansas,24,862.3787279999998,1546.0,1464.0,82.0,5.3,78.06305927
880,Chautauqua,Kansas,134,3608.941557,1868.0,1704.0,164.0,8.8,77.11509857
881,Cherokee,Kansas,823,3972.007722,11606.0,10630.0,976.0,8.4,75.07459509999998
882,Cheyenne,Kansas,60,2219.755827,1530.0,1476.0,54.0,3.5,79.70150371
883,Clark,Kansas,94,4517.0591060000015,1279.0,1232.0,47.0,3.7,78.38819008
884,Clay,Kansas,250,2817.218842,5290.0,5054.0,236.0,4.5,79.65711021
885,Cloud,Kansas,566,6033.471911,5816.0,5559.0,257.0,4.4,78.30260732
886,Coffey,Kansas,258,3083.911069,5576.0,5253.0,323.0,5.8,77.79464420000001
887,Comanche,Kansas,71,5049.786629,1105.0,1066.0,39.0,3.5,76.89211043
888,Cowley,Kansas,1888,5574.912892,18586.0,17295.0,1291.0,6.9,76.43872323
889,Crawford,Kansas,4088,10487.6985,20225.0,18497.0,1728.0,8.5,76.85472709999999
890,Decatur,Kansas,26,1601.971657,1815.0,1748.0,67.0,3.7,79.02720049
891,Dickinson,Kansas,1139,5887.217656,10918.0,10350.0,568.0,5.2,78.55302906
892,Doniphan,Kansas,452,5862.516213,4634.0,4152.0,482.0,10.4,78.6824041
893,Douglas,Kansas,11301,9691.943534,63191.0,59579.0,3612.0,5.7,80.35520301
894,Edwards,Kansas,40,3389.830508,1804.0,1728.0,76.0,4.2,77.75634387
895,Elk,Kansas,58,1912.92876,1527.0,1402.0,125.0,8.2,77.24616103
896,Ellis,Kansas,1466,5260.325092,18090.0,17388.0,702.0,3.9,79.44350776
897,Ellsworth,Kansas,206,3900.037864,3874.0,3712.0,162.0,4.2,78.63698383
898,Finney,Kansas,2194,5339.888529,19742.0,18875.0,867.0,4.4,78.92844392
899,Ford,Kansas,2180,6698.623402,18924.0,18263.0,661.0,3.5,78.22742439
900,Franklin,Kansas,1221,4558.181207,13658.0,12407.0,1251.0,9.2,77.75001788
901,Geary,Kansas,1523,4816.267156,14117.0,13077.0,1040.0,7.4,76.44031690000001
902,Gove,Kansas,83,4786.620531000001,1623.0,1575.0,48.0,3.0,79.32347216
903,Graham,Kansas,67,2616.165560000001,1485.0,1419.0,66.0,4.4,79.50042319
904,Grant,Kansas,162,2203.482046,4156.0,3994.0,162.0,3.9,77.98510662
905,Gray,Kansas,46,811.1444190000002,3476.0,3371.0,105.0,3.0,79.02831753
906,Greeley,Kansas,16,1290.322581,733.0,705.0,28.0,3.8,78.06269458
907,Greenwood,Kansas,291,4288.872513,3579.0,3341.0,238.0,6.6,76.94257284
908,Hamilton,Kansas,0,0.0,1344.0,1291.0,53.0,3.9,77.40144443
909,Harper,Kansas,263,4537.612146,3469.0,3293.0,176.0,5.1,76.96940344
910,Harvey,Kansas,1564,4627.218935,18262.0,16976.0,1286.0,7.0,79.34732659
911,Haskell,Kansas,0,0.0,2299.0,2222.0,77.0,3.3,78.95006843
912,Hodgeman,Kansas,40,2066.115702,953.0,915.0,38.0,4.0,79.63495192
913,Jackson,Kansas,452,3607.630298,7038.0,6548.0,490.0,7.0,78.40323502
914,Jefferson,Kansas,684,3709.729906,9723.0,8986.0,737.0,7.6,78.78511777
915,Jewell,Kansas,0,0.0,1995.0,1911.0,84.0,4.2,79.63961017
916,Johnson,Kansas,26240,4822.217485,299697.0,280131.0,19566.0,6.5,81.28018527
917,Kearny,Kansas,198,4798.836646,2174.0,2078.0,96.0,4.4,77.49001514
918,Kingman,Kansas,206,2700.576822,4633.0,4373.0,260.0,5.6,78.48716554
919,Kiowa,Kansas,54,2180.05652,1580.0,1525.0,55.0,3.5,79.03816926
920,Labette,Kansas,2039,9353.640075,11659.0,10659.0,1000.0,8.6,76.29875783
921,Lane,Kansas,34,1992.966002,1142.0,1104.0,38.0,3.3,78.04418961
922,Leavenworth,Kansas,3746,4996.398752,32725.0,30100.0,2625.0,8.0,78.42578462
923,Lincoln,Kansas,70,2166.511916,2021.0,1910.0,111.0,5.5,78.92026161
924,Linn,Kansas,393,4219.00161,4533.0,4026.0,507.0,11.2,77.31235766
925,Logan,Kansas,123,4823.529412,1730.0,1673.0,57.0,3.3,78.51900263
926,Lyon,Kansas,3414,9602.025032,18645.0,17502.0,1143.0,6.1,78.66374056
927,McPherson,Kansas,1173,4159.574468,16937.0,16100.0,837.0,4.9,79.35795993
928,Marion,Kansas,293,2554.267283,7023.0,6635.0,388.0,5.5,79.32886177
929,Marshall,Kansas,220,2176.493866,6160.0,5816.0,344.0,5.6,79.89044668
930,Meade,Kansas,20,1312.335958,2559.0,2461.0,98.0,3.8,78.82455875
931,Miami,Kansas,1104,3526.030022,16144.0,14820.0,1324.0,8.2,78.70887645
932,Mitchell,Kansas,226,3625.862346,3814.0,3637.0,177.0,4.6,78.88687336
933,Montgomery,Kansas,2539,7416.386739,18732.0,16890.0,1842.0,9.8,76.2561324
934,Morris,Kansas,152,2518.641259,3085.0,2870.0,215.0,7.0,79.5303251
935,Morton,Kansas,110,3754.266212,1783.0,1709.0,74.0,4.2,77.57235631
936,Nemaha,Kansas,246,2445.084982,5921.0,5679.0,242.0,4.1,80.02323821
937,Neosho,Kansas,782,4838.510085,8733.0,7997.0,736.0,8.4,77.34469879
938,Ness,Kansas,39,1345.755694,1863.0,1790.0,73.0,3.9,79.19384296
939,Norton,Kansas,142,2672.186677,2898.0,2771.0,127.0,4.4,79.06053925
940,Osage,Kansas,447,3169.538396,8537.0,7875.0,662.0,7.8,77.55102752
941,Osborne,Kansas,73,3022.774327,2298.0,2196.0,102.0,4.4,79.06094393
942,Ottawa,Kansas,206,3691.094786,3418.0,3228.0,190.0,5.6,78.00839725
943,Pawnee,Kansas,262,4224.443728,3959.0,3807.0,152.0,3.8,78.5458125
944,Phillips,Kansas,62,1175.132676,3197.0,3000.0,197.0,6.2,78.23908808
945,Pottawatomie,Kansas,689,3465.794769,11102.0,10471.0,631.0,5.7,79.46862704
946,Pratt,Kansas,570,6065.765670000002,5985.0,5688.0,297.0,5.0,78.43071734
947,Rawlins,Kansas,82,3333.333333,1319.0,1267.0,52.0,3.9,79.82456323
948,Reno,Kansas,5344,8435.142217,35110.0,33064.0,2046.0,5.8,78.36885809999998
949,Republic,Kansas,116,2458.668928,2901.0,2779.0,122.0,4.2,79.3691684
950,Rice,Kansas,304,3040.608122,6049.0,5746.0,303.0,5.0,77.4461323
951,Riley,Kansas,3976,5514.9455579999985,37558.0,35888.0,1670.0,4.4,81.0736137
952,Rooks,Kansas,74,1454.97444,2805.0,2617.0,188.0,6.7,78.33302221
953,Rush,Kansas,65,2029.347487,1705.0,1608.0,97.0,5.7,79.05881406
954,Russell,Kansas,361,5491.3294799999985,3606.0,3428.0,178.0,4.9,78.69441654
955,Saline,Kansas,6029,11087.40828,31865.0,30113.0,1752.0,5.5,78.43582011
956,Scott,Kansas,79,1744.699647,2888.0,2801.0,87.0,3.0,78.15455126
957,Sedgwick,Kansas,50942,10465.89268,259399.0,237590.0,21809.0,8.4,77.54497264
958,Seward,Kansas,1309,5667.893483,11157.0,10613.0,544.0,4.9,78.00021851
959,Shawnee,Kansas,18004,10345.16442,94610.0,88421.0,6189.0,6.5,77.71471106
960,Sheridan,Kansas,52,2093.397746,1603.0,1558.0,45.0,2.8,79.73578407
961,Sherman,Kansas,247,4156.150093,3798.0,3647.0,151.0,4.0,78.01397867
962,Smith,Kansas,76,3414.195867000001,2253.0,2146.0,107.0,4.7,79.49646907
963,Stafford,Kansas,145,3383.897316,2275.0,2157.0,118.0,5.2,77.82029309
964,Stanton,Kansas,36,1694.915254,1185.0,1146.0,39.0,3.3,78.31778479
965,Stevens,Kansas,58,1715.468796,2378.0,2265.0,113.0,4.8,78.83617371
966,Sumner,Kansas,1053,4740.040513,11670.0,10657.0,1013.0,8.7,77.11530398
967,Thomas,Kansas,355,4936.726464,4310.0,4150.0,160.0,3.7,79.07109869
968,Trego,Kansas,66,2321.491382,1895.0,1824.0,71.0,3.7,78.52639908
969,Wabaunsee,Kansas,183,2959.249677,3768.0,3495.0,273.0,7.2,78.90725857
970,Wallace,Kansas,0,0.0,920.0,865.0,55.0,6.0,79.135988
971,Washington,Kansas,31,541.3901502,3474.0,3306.0,168.0,4.8,79.92874352
972,Wichita,Kansas,56,2650.260293,1281.0,1238.0,43.0,3.4,79.08164891
973,Wilson,Kansas,366,3795.499326,5305.0,4733.0,572.0,10.8,76.34812921
974,Woodson,Kansas,177,5464.6495829999985,1792.0,1639.0,153.0,8.5,76.83838098
975,Wyandotte,Kansas,18689,12131.38165,70526.0,62998.0,7528.0,10.7,74.88951082
976,Adair,Kentucky,143,800.8512545,9218.0,8227.0,991.0,10.8,76.53057865
977,Allen,Kentucky,388,2013.701474,8740.0,7482.0,1258.0,14.4,75.63229416
978,Anderson,Kentucky,423,1954.984517,11092.0,9939.0,1153.0,10.4,77.18100682
979,Ballard,Kentucky,366,5013.69863,4098.0,3690.0,408.0,10.0,75.48738157
980,Barren,Kentucky,1232,2930.960651000001,19339.0,16957.0,2382.0,12.3,76.29719923
981,Bath,Kentucky,119,7066.508314,5116.0,4327.0,789.0,15.4,74.5389995
982,Bell,Kentucky,1432,4938.952887,9777.0,8605.0,1172.0,12.0,72.67760766
983,Boone,Kentucky,6690,5617.977528,64357.0,58589.0,5768.0,9.0,78.24849024
984,Bourbon,Kentucky,781,4223.447978,9263.0,8370.0,893.0,9.6,76.62209136
985,Boyd,Kentucky,3976,8195.403483,22747.0,20838.0,1909.0,8.4,75.75813615
986,Boyle,Kentucky,1492,5260.930889,12948.0,11481.0,1467.0,11.3,76.82421662
987,Bracken,Kentucky,108,1591.511936,4289.0,3807.0,482.0,11.2,75.05701252
988,Breathitt,Kentucky,101,4231.252618,5675.0,5097.0,578.0,10.2,70.74952751
989,Breckinridge,Kentucky,194,1009.732993,9377.0,8274.0,1103.0,11.8,76.08778702
990,Bullitt,Kentucky,3239,4331.719582,39761.0,35479.0,4282.0,10.8,78.1121724
991,Butler,Kentucky,89,667.9675772999999,5499.0,4713.0,786.0,14.3,75.68579009999999
992,Caldwell,Kentucky,526,4087.976995,6909.0,6220.0,689.0,10.0,75.40223394
993,Calloway,Kentucky,2515,6883.810045,17940.0,16448.0,1492.0,8.3,77.31037167
994,Campbell,Kentucky,5875,6753.106429,45055.0,40571.0,4484.0,10.0,77.17524128
995,Carlisle,Kentucky,49,951.4563107,2339.0,2133.0,206.0,8.8,76.39263278
996,Carroll,Kentucky,84,2135.774218,5446.0,4736.0,710.0,13.0,73.98971572
997,Carter,Kentucky,494,1792.322763,13518.0,11833.0,1685.0,12.5,74.76788342
998,Casey,Kentucky,282,1727.5177649999996,7145.0,6388.0,757.0,10.6,75.05634977
999,Christian,Kentucky,4726,5990.923611,29392.0,25772.0,3620.0,12.3,75.34578258
1000,Clark,Kentucky,2339,6491.091747,17039.0,15167.0,1872.0,11.0,75.86893141
1001,Clay,Kentucky,394,1648.190755,6964.0,6012.0,952.0,13.7,72.05692952
1002,Clinton,Kentucky,24,1034.037053,4852.0,4395.0,457.0,9.4,74.31960629999999
1003,Crittenden,Kentucky,208,2250.595109,4110.0,3676.0,434.0,10.6,75.19641563
1004,Cumberland,Kentucky,26,507.9117015,3063.0,2670.0,393.0,12.8,74.04939442
1005,Daviess,Kentucky,6628,6985.297992,48300.0,43819.0,4481.0,9.3,77.307315
1006,Edmonson,Kentucky,199,1637.455772,5274.0,4555.0,719.0,13.6,77.3407845
1007,Elliott,Kentucky,0,0.0,3274.0,2835.0,439.0,13.4,75.55387890000002
1008,Estill,Kentucky,472,3309.029725,6412.0,5613.0,799.0,12.5,73.66304116
1009,Fayette,Kentucky,26574,8965.405559,152180.0,140328.0,11852.0,7.8,78.26606123
1010,Fleming,Kentucky,328,2207.416381,6543.0,5737.0,806.0,12.3,74.57212847
1011,Floyd,Kentucky,647,1616.247408,15613.0,13910.0,1703.0,10.9,71.84794344
1012,Franklin,Kentucky,3057,6234.576714,24568.0,22383.0,2185.0,8.9,76.73551378
