,COUNTY,STATE,Crime_Count,Crime_rate, Civilian_labor_force_2010 , Employed_2010 , Unemployed_2010 ,Unemployment_rate_2010,Age
1362,Rice,Minnesota ,3115,4856.412335131427,,,,,
1363,Rock,Minnesota ,208,2147.2075978115,,,,,
1364,Roseau,Minnesota ,192,1228.4855077100262,,,,,
1365,St Louis,Minnesota ,13813,6898.704463955729,,,,,
1366,Scott,Minnesota ,5691,4380.11821932147,,,,,
1367,Sherburne,Minnesota ,3235,3655.4085356896694,,,,,
1368,Sibley,Minnesota ,416,2732.168658872981,,,,,
1369,Stearns,Minnesota ,7781,5165.226165345654,,,,,
1370,Steele,Minnesota ,1281,3704.4534412955463,,,,,
1371,Stevens,Minnesota ,418,4297.758585235451,,,,,
1372,Swift,Minnesota ,304,3107.4312583052233,,,,,
1373,Todd,Minnesota ,851,3418.357099819241,,,,,
1374,Traverse,Minnesota ,154,4328.274311410904,,,,,
1375,Wabasha,Minnesota ,566,3086.823734729494,,,,,
1376,Wadena,Minnesota ,546,3944.2317416744927,,,,,
1377,Waseca,Minnesota ,607,3172.0317725752507,,,,,
1378,Washington,Minnesota ,12020,5047.53586186045,,,,,
1379,Watonwan,Minnesota ,300,2675.943270002676,,,,,
1380,Wilkin,Minnesota ,192,2919.70802919708,,,,,
1381,Winona,Minnesota ,1541,2994.5006898427937,,,,,
1382,Wright,Minnesota ,4710,3777.064955894146,,,,,
1383,Yellow Medicine,Minnesota ,174,1666.9860126461006,,,,,
1384,Adams,Mississippi ,3393,10505.61971700158,,,,,
1385,Alcorn,Mississippi ,0,,,,,,
1386,Amite,Mississippi ,16,1666.666666666667,,,,,
1387,Attala,Mississippi ,455,6146.987300729533,,,,,
1388,Benton,Mississippi ,0,,,,,,
1389,Bolivar,Mississippi ,2270,7471.283283415067,,,,,
1390,Calhoun,Mississippi ,0,,,,,,
1391,Carroll,Mississippi ,179,1689.1573086722656,,,,,
1392,Chickasaw,Mississippi ,178,1606.9332851855195,,,,,
1393,Choctaw,Mississippi ,199,2328.302328302328,,,,,
1394,Claiborne,Mississippi ,320,3331.945022907122,,,,,
1395,Clarke,Mississippi ,0,,,,,,
1396,Clay,Mississippi ,745,6588.838772441851,,,,,
1397,Coahoma,Mississippi ,2539,14135.396949114798,,,,,
1398,Copiah,Mississippi ,383,7593.180015860427,,,,,
1399,Covington,Mississippi ,492,13789.237668161435,,,,,
1400,De Soto,Mississippi ,9521,5904.422890878875,,,,,
1401,Forrest,Mississippi ,5619,7498.598766914885,,,,,
1402,Franklin,Mississippi ,110,1355.0135501355016,,,,,
1403,George,Mississippi ,344,1523.6070511117014,,,,,
1404,Greene,Mississippi ,108,773.6943907156673,,,,,
1405,Grenada,Mississippi ,1658,7568.702638546516,,,,,
1406,Hancock,Mississippi ,1520,9684.612934055429,,,,,
1407,Harrison,Mississippi ,18222,9738.91665107827,,,,,
1408,Hinds,Mississippi ,34361,14229.983973097995,,,,,
1409,Holmes,Mississippi ,112,5343.511450381679,,,,,
1410,Humphreys,Mississippi ,36,1610.7382550335572,,,,,
1411,Issaquena,Mississippi ,0,,,,,,
1412,Itawamba,Mississippi ,186,4695.783892956324,,,,,
1413,Jackson,Mississippi ,11038,7903.027178738151,,,,,
1414,Jasper,Mississippi ,48,6685.236768802229,,,,,
1415,Jefferson,Mississippi ,98,1603.4031413612563,,,,,
1416,Jefferson Davis,Mississippi ,0,,,,,,
1417,Jones,Mississippi ,4419,7061.135789843725,,,,,
1418,Kemper,Mississippi ,87,832.0581484315227,,,,,
1419,Lafayette,Mississippi ,1108,5857.475153309368,,,,,
1420,Lamar,Mississippi ,1780,3198.102698623738,,,,,
1421,Lauderdale,Mississippi ,6452,8038.773501451514,,,,,
1422,Lawrence,Mississippi ,0,,,,,,
1423,Leake,Mississippi ,233,978.7859693341734,,,,,
1424,Lee,Mississippi ,5439,6926.985825086923,,,,,
1425,Leflore,Mississippi ,3204,9914.286598384751,,,,,
1426,Lincoln,Mississippi ,1195,3427.1129083139754,,,,,
1427,Lowndes,Mississippi ,3297,5515.3147426353735,,,,,
1428,Madison,Mississippi ,2920,3560.367742092813,,,,,
1429,Marion,Mississippi ,1299,4795.481393975192,,,,,
1430,Marshall,Mississippi ,853,9476.724808354627,,,,,
1431,Monroe,Mississippi ,1040,8044.554455445545,,,,,
1432,Montgomery,Mississippi ,88,1744.9930596866946,,,,,
1433,Neshoba,Mississippi ,1718,5789.189917778675,,,,,
1434,Newton,Mississippi ,16,474.3551734361103,,,,,
1435,Noxubee,Mississippi ,350,12644.508670520232,,,,,
1436,Oktibbeha,Mississippi ,2287,4797.4659646325845,,,,,
1437,Panola,Mississippi ,2878,8460.724365004704,,,,,
1438,Pearl River,Mississippi ,2856,5115.16280402622,,,,,
1439,Perry,Mississippi ,0,,,,,,
1440,Pike,Mississippi ,3056,7563.607563607564,,,,,
1441,Pontotoc,Mississippi ,53,176.9202523617185,,,,,
1442,Prentiss,Mississippi ,925,3959.0823489128575,,,,,
1443,Quitman,Mississippi ,0,,,,,,
1444,Rankin,Mississippi ,4202,3150.609952688366,,,,,
1445,Scott,Mississippi ,711,3148.804251550044,,,,,
1446,Sharkey,Mississippi ,26,937.6126938333936,,,,,
1447,Simpson,Mississippi ,692,3360.6915642756544,,,,,
1448,Smith,Mississippi ,0,,,,,,
1449,Stone,Mississippi ,1005,5650.511638367256,,,,,
1450,Sunflower,Mississippi ,1749,8000.914913083257,,,,,
1451,Tallahatchie,Mississippi ,54,2462.3803009575918,,,,,
1452,Tate,Mississippi ,883,3245.249733544048,,,,,
1453,Tippah,Mississippi ,216,971.5725080964377,,,,,
1454,Tishomingo,Mississippi ,242,7992.073976221929,,,,,
1455,Tunica,Mississippi ,1191,11050.28762293561,,,,,
1456,Union,Mississippi ,669,2465.541387189504,,,,,
1457,Walthall,Mississippi ,472,3056.4009583630127,,,,,
1458,Warren,Mississippi ,5044,10341.787464375782,,,,,
1459,Washington,Mississippi ,6320,12358.957310753465,,,,,
1460,Wayne,Mississippi ,0,,,,,,
1461,Webster,Mississippi ,110,5006.827492034593,,,,,
1462,Wilkinson,Mississippi ,0,,,,,,
1463,Winston,Mississippi ,301,1567.8716532972187,,,,,
1464,Yalobusha,Mississippi ,0,,,,,,
1465,Yazoo,Mississippi ,848,7436.639480838377,,,,,
1466,Adair,Missouri ,1684,6576.32678564455,,,,,
1467,Andrew,Missouri ,348,2012.607714996241,,,,,
1468,Atchison,Missouri ,116,2040.4573438874233,,,,,
1469,Audrain,Missouri ,941,3686.0041521407024,,,,,
1470,Barry,Missouri ,2287,5906.2031919838855,,,,,
1471,Barton,Missouri ,425,3426.8666344138037,,,,,
1472,Bates,Missouri ,880,5194.805194805194,,,,,
1473,Benton,Missouri ,902,4733.417296389589,,,,,
1474,Bollinger,Missouri ,238,1925.0990859823667,,,,,
1475,Boone,Missouri ,11207,6890.5940654935375,,,,,
1476,Buchanan,Missouri ,8470,9495.409244290984,,,,,
1477,Butler,Missouri ,4125,9639.20175725569,,,,,
1478,Caldwell,Missouri ,356,3777.5891341256374,,,,,
1479,Callaway,Missouri ,2944,6644.0983976529005,,,,,
1480,Camden,Missouri ,1940,4433.4750217103165,,,,,
1481,Cape Girardeau,Missouri ,6983,9227.740042815234,,,,,
1482,Carroll,Missouri ,209,2248.5207100591715,,,,,
1483,Carter,Missouri ,120,1915.4030327214684,,,,,
1484,Cass,Missouri ,4313,4330.886561498991,,,,,
1485,Cedar,Missouri ,721,5156.629952796453,,,,,
1486,Chariton,Missouri ,276,3540.73123797306,,,,,
1487,Christian,Missouri ,2895,3739.343838801343,,,,,
1488,Clark,Missouri ,160,2241.21025353691,,,,,
1489,Clay,Missouri ,5468,5027.629897295856,,,,,
1490,Clinton,Missouri ,1009,3936.9464278746727,,,,,
1491,Cole,Missouri ,4658,6127.979792664317,,,,,
1492,Cooper,Missouri ,909,5164.479290949378,,,,,
1493,Crawford,Missouri ,1104,4754.112479545259,,,,,
1494,Dade,Missouri ,153,1940.88544970189,,,,,
1495,Dallas,Missouri ,677,4035.286404005484,,,,,
1496,Daviess,Missouri ,176,2087.0390133997394,,,,,
1497,De Kalb,Missouri ,197,2484.5503846638917,,,,,
1498,Dent,Missouri ,698,4458.069872900301,,,,,
1499,Douglas,Missouri ,402,2937.7375036539024,,,,,
1500,Dunklin,Missouri ,1979,6193.471661502832,,,,,
1501,Franklin,Missouri ,5227,5023.063617143956,,,,,
1502,Gasconade,Missouri ,545,3580.3442386020233,,,,,
1503,Gentry,Missouri ,69,1024.0427426536064,,,,,
1504,Greene,Missouri ,38955,14156.394453004625,,,,,
1505,Grundy,Missouri ,476,4638.924081473541,,,,,
1506,Harrison,Missouri ,205,2288.712738640169,,,,,
1507,Henry,Missouri ,1735,7790.050287356322,,,,,
1508,Hickory,Missouri ,269,2794.224576711333,,,,,
1509,Holt,Missouri ,242,4926.710097719872,,,,,
1510,Howard,Missouri ,160,1571.7092337917484,,,,,
1511,Howell,Missouri ,3146,7787.128712871286,,,,,
1512,Iron,Missouri ,281,2643.4619002822196,,,,,
1513,Jackson,Missouri ,97441,11720.702753807625,,,,,
1514,Jasper,Missouri ,10671,9089.128138734626,,,,,
1515,Jefferson,Missouri ,9531,4357.367201108202,,,,,
1516,Johnson,Missouri ,2790,5304.686757296321,,,,,
1517,Knox,Missouri ,214,5180.343742435246,,,,,
1518,Laclede,Missouri ,2565,7237.993114735595,,,,,
1519,Lafayette,Missouri ,1276,3849.0543271696174,,,,,
1520,Lawrence,Missouri ,2485,6998.225801909372,,,,,
1521,Lewis,Missouri ,273,2673.587307805308,,,,,
1522,Lincoln,Missouri ,1683,3201.6893048738725,,,,,
1523,Linn,Missouri ,514,4027.897500195909,,,,,
1524,Livingston,Missouri ,624,4106.614017769003,,,,,
1525,McDonald,Missouri ,931,4033.2712385738414,,,,,
1526,Macon,Missouri ,590,3790.3122189387127,,,,,
1527,Madison,Missouri ,294,2404.711271061672,,,,,
1528,Maries,Missouri ,170,1812.1735422662828,,,,,
1529,Marion,Missouri ,3093,10938.605177535721,,,,,
1530,Mercer,Missouri ,61,1611.6248348745044,,,,,
1531,Miller,Missouri ,960,3859.2964824120613,,,,,
1532,Mississippi,Missouri ,795,5536.982866694528,,,,,
1533,Moniteau,Missouri ,336,2152.880117895816,,,,,
1534,Monroe,Missouri ,354,3788.1219903691817,,,,,
1535,Montgomery,Missouri ,342,2795.0310559006207,,,,,
1536,Morgan,Missouri ,950,4619.4991490396305,,,,,
1537,New Madrid,Missouri ,300,1871.9580681392733,,,,,
1538,Newton,Missouri ,3783,6509.619024675639,,,,,
1539,Nodaway,Missouri ,715,3059.4779632006844,,,,,
1540,Oregon,Missouri ,212,1948.3503354471093,,,,,
1541,Osage,Missouri ,315,2303.810429313245,,,,,
1542,Ozark,Missouri ,261,2684.356680037025,,,,,
1543,Pemiscot,Missouri ,1688,9226.060341058155,,,,,
1544,Perry,Missouri ,748,3942.8601549733803,,,,,
1545,Pettis,Missouri ,3534,8374.209141963462,,,,,
1546,Phelps,Missouri ,3396,7520.595269731598,,,,,
1547,Pike,Missouri ,568,3067.6171959386475,,,,,
1548,Platte,Missouri ,2138,4683.8715331025705,,,,,
1549,Polk,Missouri ,1714,5504.705013328195,,,,,
1550,Pulaski,Missouri ,2175,4140.964130683115,,,,,
1551,Putnam,Missouri ,52,1044.3864229765013,,,,,
1552,Ralls,Missouri ,444,4367.069932133372,,,,,
1553,Randolph,Missouri ,1460,5744.86503502007,,,,,
1554,Ray,Missouri ,963,4126.6712375728475,,,,,
1555,Reynolds,Missouri ,168,2508.9605734767024,,,,,
1556,Ripley,Missouri ,658,4666.666666666667,,,,,
1557,St Charles,Missouri ,14462,4008.925972639953,,,,,
1558,St Clair,Missouri ,348,3549.2095869454356,,,,,
1559,Ste Genevieve,Missouri ,485,2672.912648112428,,,,,
1560,St Francois,Missouri ,2876,5081.272084805654,,,,,
1561,St Louis,Missouri ,64947,6508.628464914918,,,,,
1562,Saline,Missouri ,1013,4312.289813119918,,,,,
1563,Schuyler,Missouri ,53,1196.118257729632,,,,,
1564,Scotland,Missouri ,121,2498.451373115837,,,,,
1565,Scott,Missouri ,3153,7703.2078375803185,,,,,
1566,Shannon,Missouri ,367,4347.826086956522,,,,,
1567,Shelby,Missouri ,192,3012.7098697630627,,,,,
1568,Stoddard,Missouri ,1322,4411.3721302722915,,,,,
1569,Stone,Missouri ,1440,4471.7719396310795,,,,,
1570,Sullivan,Missouri ,178,2651.1766458147154,,,,,
1571,Taney,Missouri ,4203,8133.526850507983,,,,,
1572,Texas,Missouri ,708,2742.166621480305,,,,,
1573,Vernon,Missouri ,1642,7760.291129070372,,,,,
1574,Warren,Missouri ,1483,4598.021889436642,,,,,
1575,Washington,Missouri ,697,2766.4219091089503,,,,,
1576,Wayne,Missouri ,415,3069.2996080171583,,,,,
1577,Webster,Missouri ,1258,3474.9461355726203,,,,,
1578,Worth,Missouri ,75,3454.6292031321973,,,,,
1579,Wright,Missouri ,699,3678.1730162071135,,,,,
1580,St Louis city,Missouri ,69034,21620.825947246107,,,,,
1581,Beaverhead,Montana ,256,2768.7648712956957,,,,,
1582,Big Horn,Montana ,262,2036.5332296929655,,,,,
1583,Blaine,Montana ,69,1304.8411497730713,,,,,
1584,Broadwater,Montana ,131,2334.2836778332144,,,,,
1585,Carbon,Montana ,296,2937.090692597738,,,,,
1586,Carter,Montana ,10,862.0689655172414,,,,,
1587,Cascade,Montana ,6396,7864.54682946623,,,,,
1588,Chouteau,Montana ,94,1617.0651986925855,,,,,
1589,Custer,Montana ,535,4573.040430806052,,,,,
1590,Daniels,Montana ,14,799.5431182181611,,,,,
1591,Dawson,Montana ,432,4818.202096810172,,,,,
1592,Deer Lodge,Montana ,500,5377.500537750054,,,,,
1593,Fallon,Montana ,64,2214.5328719723184,,,,,
1594,Fergus,Montana ,218,1881.5812187122388,,,,,
1595,Flathead,Montana ,5431,5972.857645609714,,,,,
1596,Gallatin,Montana ,4631,5173.550210583938,,,,,
1597,Garfield,Montana ,4,331.6749585406302,,,,,
1598,Glacier,Montana ,323,2410.627658780506,,,,,
1599,Golden Valley,Montana ,8,904.9773755656108,,,,,
1600,Granite,Montana ,161,5228.9704449496585,,,,,
1601,Hill,Montana ,1172,7281.312127236581,,,,,
1602,Jefferson,Montana ,182,1595.6514115377872,,,,,
1603,Judith Basin,Montana ,14,675.6756756756757,,,,,
1604,Lake,Montana ,1424,4953.732693244278,,,,,
1605,Lewis and Clark,Montana ,3128,4934.143071220127,,,,,
1606,Liberty,Montana ,0,,,,,,
1607,Lincoln,Montana ,761,3865.494996698329,,,,,
1608,McCone,Montana ,24,1384.083044982699,,,,,
1609,Madison,Montana ,140,1820.309452606943,,,,,
1610,Meagher,Montana ,32,1692.2263352723426,,,,,
1611,Mineral,Montana ,14,331.51787828557894,,,,,
1612,Missoula,Montana ,7173,6562.731589493042,,,,,
1613,Musselshell,Montana ,176,3878.3605112384307,,,,,
1614,Park,Montana ,495,3165.771297006907,,,,,
1615,Petroleum,Montana ,0,,,,,,
1616,Phillips,Montana ,124,2915.588996002821,,,,,
1617,Pondera,Montana ,110,1787.7458150495695,,,,,
1618,Powder River,Montana ,0,,,,,,
1619,Powell,Montana ,230,3273.089511882738,,,,,
1620,Prairie,Montana ,10,848.1764206955046,,,,,
1621,Ravalli,Montana ,1484,3776.561903550071,,,,,
1622,Richland,Montana ,190,1949.5177508721526,,,,,
1623,Roosevelt,Montana ,468,4601.769911504424,,,,,
1624,Rosebud,Montana ,207,2241.958193436586,,,,,
1625,Sanders,Montana ,339,2970.29702970297,,,,,
1626,Sheridan,Montana ,124,3664.302600472813,,,,,
1627,Silver Bow,Montana ,3165,9254.38596491228,,,,,
1628,Stillwater,Montana ,188,2062.0818251617857,,,,,
1629,Sweet Grass,Montana ,90,2465.078060805259,,,,,
1630,Teton,Montana ,134,2206.48773258686,,,,,
1631,Toole,Montana ,216,4057.0999248685207,,,,,
1632,Treasure,Montana ,0,,,,,,
1633,Valley,Montana ,190,2578.368842448093,,,,,
1634,Wheatland,Montana ,4,184.50184501845013,,,,,
1635,Wibaux,Montana ,4,393.31366764995084,,,,,
1636,Yellowstone,Montana ,12395,8376.584759278783,,,,,
1637,Yellowstone National Park,Montana ,0,,,,,,
1638,Adams,Nebraska,1799,5735.875526080858,"16,494","15,713",781,4.7,79.64770777
1639,Antelope,Nebraska,41,806.1344868265828,"3,526","3,400",126,3.6,80.92433342
1640,Arthur,Nebraska,0,0.0,226,208,18,8.0,79.68807293
1641,Banner,Nebraska,0,,413,395,18,4.4,81.25441459999999
1642,Blaine,Nebraska,0,,258,245,13,5.0,79.58506868
1643,Boone,Nebraska,0,,"2,959","2,855",104,3.5,80.83378444
1644,Box Butte,Nebraska,368,3254.3332154227087,"5,852","5,561",291,5.0,78.64969544
1645,Boyd,Nebraska,36,1715.102429728442,"1,107","1,064",43,3.9,79.77521961
1646,Brown,Nebraska,72,2289.348171701113,"1,461","1,393",68,4.7,80.30436687
1647,Buffalo,Nebraska,2383,5168.9731465012355,"26,386","25,429",957,3.6,80.13435011
1648,Burt,Nebraska,76,1483.795392424834,"3,641","3,425",216,5.9,78.85542367
1649,Butler,Nebraska,196,2334.723049434187,"4,651","4,469",182,3.9,79.93802723
1650,Cass,Nebraska,767,3038.706865813557,"13,404","12,649",755,5.6,79.06182052
1651,Cedar,Nebraska,43,485.7659286037054,"4,627","4,462",165,3.6,81.01461696
1652,Chase,Nebraska,84,2118.003025718608,"2,293","2,229",64,2.8,79.37320785
1653,Cherry,Nebraska,134,2345.527743742342,"3,385","3,285",100,3.0,79.92358753
1654,Cheyenne,Nebraska,223,3300.2811898771647,"5,558","5,356",202,3.6,79.07864696
1655,Clay,Nebraska,0,,"3,433","3,286",147,4.3,79.08649772
1656,Colfax,Nebraska,92,2137.5464684014873,"5,659","5,436",223,3.9,80.67931170000001
1657,Cuming,Nebraska,56,612.7585074953497,"4,863","4,685",178,3.7,81.05704752
1658,Custer,Nebraska,287,2623.640186488711,"5,986","5,766",220,3.7,79.19459016
1659,Dakota,Nebraska,696,3313.339045986861,"11,299","10,470",829,7.3,78.18334482
1660,Dawes,Nebraska,395,4301.895011979961,"5,499","5,281",218,4.0,79.52184693
1661,Dawson,Nebraska,1100,4521.910712817562,"13,210","12,559",651,4.9,78.88277491
1662,Deuel,Nebraska,42,2163.8330757341587,"1,031",991,40,3.9,79.81825959999999
1663,Dixon,Nebraska,124,2066.6666666666665,"3,115","2,966",149,4.8,80.13411406
1664,Dodge,Nebraska,2078,5798.961879778981,"18,851","17,855",996,5.3,79.29918949
1665,Douglas,Nebraska,42352,8203.586551014796,"279,280","264,986","14,294",5.1,78.63554643
1666,Dundy,Nebraska,0,,"1,216","1,178",38,3.1,78.66210478
1667,Fillmore,Nebraska,0,,"3,240","3,119",121,3.7,79.04438466
1668,Franklin,Nebraska,20,620.1550387596899,"1,634","1,563",71,4.3,79.16038823
1669,Frontier,Nebraska,0,,"1,596","1,536",60,3.8,80.86002881
1670,Furnas,Nebraska,0,,"2,661","2,571",90,3.4,78.47673506
1671,Gage,Nebraska,1380,6185.28976737932,"11,408","10,752",656,5.8,78.87318377
1672,Garden,Nebraska,0,,"1,266","1,214",52,4.1,78.27439525
1673,Garfield,Nebraska,0,,"1,202","1,165",37,3.1,79.31185317
1674,Gosper,Nebraska,0,,"1,147","1,106",41,3.6,79.78061946
1675,Grant,Nebraska,0,,421,405,16,3.8,79.27820172
1676,Greeley,Nebraska,4,inf,"1,360","1,311",49,3.6,80.07788135
1677,Hall,Nebraska,5447,9294.111624891224,"31,519","30,054","1,465",4.6,78.73009551
1678,Hamilton,Nebraska,140,1534.4147303814118,"4,806","4,625",181,3.8,80.30618133
1679,Harlan,Nebraska,2,58.42827928717499,"1,893","1,832",61,3.2,79.84375338
1680,Hayes,Nebraska,0,,640,618,22,3.4,81.97483684
1681,Hitchcock,Nebraska,54,1856.9463548830813,"1,400","1,328",72,5.1,79.16736969
1682,Holt,Nebraska,14,377.8677462887989,"5,832","5,621",211,3.6,80.31390518
1683,Hooker,Nebraska,2,271.7391304347826,410,389,21,5.1,80.09922481
1684,Howard,Nebraska,12,524.0174672489081,"3,346","3,198",148,4.4,80.06333539
1685,Jefferson,Nebraska,156,4327.323162274618,"4,251","4,050",201,4.7,79.18642816
1686,Johnson,Nebraska,32,613.3793367835922,"2,343","2,234",109,4.7,79.38155552
1687,Kearney,Nebraska,238,3667.745415318231,"3,796","3,663",133,3.5,79.64603222
1688,Keith,Nebraska,398,4756.21414913958,"4,585","4,390",195,4.3,78.98736958
1689,Keya Paha,Nebraska,0,0.0,568,548,20,3.5,80.93316233
1690,Kimball,Nebraska,18,1358.4905660377358,"2,124","2,024",100,4.7,78.22568642
1691,Knox,Nebraska,50,574.6465923457074,"4,751","4,554",197,4.1,79.39421512
1692,Lancaster,Nebraska,24171,8468.958364721257,"162,567","155,716","6,851",4.2,80.49024966
1693,Lincoln,Nebraska,2723,7503.858024691357,"19,401","18,524",877,4.5,79.16920079999998
1694,Logan,Nebraska,8,inf,492,470,22,4.5,79.09783908
1695,Loup,Nebraska,0,,368,347,21,5.7,80.94339311
1696,McPherson,Nebraska,0,,353,343,10,2.8,82.10030959999999
1697,Madison,Nebraska,1714,4914.554421378598,"18,950","18,151",799,4.2,79.27770956
1698,Merrick,Nebraska,267,3403.4416826003826,"4,199","4,010",189,4.5,79.48516152
1699,Morrill,Nebraska,140,2776.6759222530736,"2,650","2,542",108,4.1,78.35108711
1700,Nance,Nebraska,61,1633.1994645247655,"1,980","1,903",77,3.9,78.30419063
1701,Nemaha,Nebraska,154,2124.7240618101546,"3,851","3,646",205,5.3,79.24043708
1702,Nuckolls,Nebraska,38,844.4444444444442,"2,441","2,341",100,4.1,80.11979421
1703,Otoe,Nebraska,284,3896.2820688709016,"8,476","8,048",428,5.0,79.6394762
1704,Pawnee,Nebraska,54,1947.3494410385865,"1,586","1,523",63,4.0,79.72571549
1705,Perkins,Nebraska,50,1683.5016835016834,"1,769","1,710",59,3.3,80.19617427
1706,Phelps,Nebraska,319,3471.9198955158904,"4,958","4,781",177,3.6,79.79359858
1707,Pierce,Nebraska,68,1236.588470631024,"4,175","4,022",153,3.7,80.28512364
1708,Platte,Nebraska,1268,3933.368489623725,"17,655","16,910",745,4.2,80.52844591
1709,Polk,Nebraska,129,2386.237513873474,"2,958","2,839",119,4.0,80.51139215
1710,Red Willow,Nebraska,450,4070.5563093622804,"6,216","5,989",227,3.7,79.32920591
1711,Richardson,Nebraska,154,1841.44445773048,"4,328","4,058",270,6.2,78.29962062
1712,Rock,Nebraska,8,524.2463958060289,891,866,25,2.8,80.11804468
1713,Saline,Nebraska,513,3612.676056338028,"7,287","6,946",341,4.7,79.32773575
1714,Sarpy,Nebraska,5673,3571.51850919164,"84,923","81,145","3,778",4.4,80.4455853
1715,Saunders,Nebraska,280,1347.4494706448504,"11,179","10,643",536,4.8,80.16423053
1716,Scotts Bluff,Nebraska,2484,6870.609061238037,"19,200","18,144","1,056",5.5,77.95948022
1717,Seward,Nebraska,209,2308.3719902805387,"8,765","8,414",351,4.0,79.9640613
1718,Sheridan,Nebraska,164,2998.7200585116107,"2,821","2,721",100,3.5,78.93470702
1719,Sherman,Nebraska,28,888.3248730964467,"1,730","1,660",70,4.0,79.98567927
1720,Sioux,Nebraska,0,0.0,835,804,31,3.7,82.38743057
1721,Stanton,Nebraska,96,1566.324033284386,"3,584","3,438",146,4.1,81.03245509999999
1722,Thayer,Nebraska,164,3136.954858454476,"2,803","2,697",106,3.8,79.68086088
1723,Thomas,Nebraska,0,,396,377,19,4.8,80.43729877
1724,Thurston,Nebraska,0,0.0,"3,054","2,762",292,9.6,73.82280669
1725,Valley,Nebraska,0,,"2,143","2,048",95,4.4,80.39158403
1726,Washington,Nebraska,276,1364.0407235346447,"11,232","10,716",516,4.6,80.48162946
1727,Wayne,Nebraska,277,2886.920270974466,"5,671","5,456",215,3.8,82.56958443
1728,Webster,Nebraska,90,2360.9653725078697,"1,705","1,623",82,4.8,78.91006269
1729,Wheeler,Nebraska,10,1222.4938875305625,515,495,20,3.9,80.91252584
1730,York,Nebraska,434,3175.997072813757,"7,411","7,067",344,4.6,80.41060886
1731,Churchill,Nevada,1194,4799.614101378784,"11,199","9,814","1,385",12.4,76.52373888
1732,Clark,Nevada,143869,7373.099249770277,"984,004","848,573","135,431",13.8,77.84868504
1733,Douglas,Nevada,1766,3757.6866608506925,"23,087","19,910","3,177",13.8,80.94763571
1734,Elko,Nevada,2023,4143.963292228275,"26,898","24,828","2,070",7.7,78.15777411
1735,Esmeralda,Nevada,7,893.9974457215835,414,376,38,9.2,75.6565665
1736,Eureka,Nevada,52,2617.010568696528,"1,029",949,80,7.8,77.49044425
1737,Humboldt,Nevada,475,2873.910939012584,"8,346","7,622",724,8.7,76.31653925
1738,Lander,Nevada,276,4779.220779220779,"3,070","2,777",293,9.5,76.62838812
1739,Lincoln,Nevada,92,1721.2347988774554,"2,018","1,805",213,10.6,76.67813703
1740,Lyon,Nevada,1717,3303.1935359753747,"22,998","18,976","4,022",17.5,76.78465483
1741,Mineral,Nevada,106,2221.2908633696566,"2,334","1,999",335,14.4,74.25729455
1742,Nye,Nevada,3189,7256.633140672644,"16,686","13,797","2,889",17.3,74.33311341
1743,Pershing,Nevada,317,4694.209980749297,"2,396","2,142",254,10.6,78.12227431
1744,Storey,Nevada,112,2793.017456359102,"2,013","1,676",337,16.7,81.95310319
1745,Washoe,Nevada,27045,6417.786130747709,"220,825","192,289","28,536",12.9,77.74030883
1746,White Pine,Nevada,342,3409.770687936192,"4,563","4,142",421,9.2,76.62021757
1747,Carson City,Nevada,2593,4691.174874262763,,,,,
1748,Belknap,New Hampshire ,4198,7349.182451594832,,,,,
1749,Carroll,New Hampshire ,2450,6080.309723532038,,,,,
1750,Cheshire,New Hampshire ,2912,5096.344003220217,,,,,
1751,Coos,New Hampshire ,1096,4820.336895808594,,,,,
1752,Grafton,New Hampshire ,3754,5446.973983952176,,,,,
1753,Hillsborough,New Hampshire ,19311,5113.830460538686,,,,,
1754,Merrimack,New Hampshire ,5673,4611.782686101244,,,,,
1755,Rockingham,New Hampshire ,12141,4323.918130112862,,,,,
1756,Strafford,New Hampshire ,6385,5260.686154961606,,,,,
1757,Sullivan,New Hampshire ,1451,4471.63240777836,,,,,
1758,Atlantic,New Jersey ,22548,8212.741623535325,,,,,
1759,Bergen,New Jersey ,25093,2772.351831146505,,,,,
1760,Burlington,New Jersey ,16794,3742.5289815347187,,,,,
1761,Camden,New Jersey ,39075,7607.216488824255,,,,,
1762,Cape May,New Jersey ,9605,9875.083534673315,,,,,
1763,Cumberland,New Jersey ,12163,7752.1701997476075,,,,,
1764,Essex,New Jersey ,51938,6625.006856138445,,,,,
1765,Gloucester,New Jersey ,16809,5830.627705627708,,,,,
1766,Hudson,New Jersey ,31257,4928.058574793541,,,,,
1767,Hunterdon,New Jersey ,2227,1735.112856352601,,,,,
1768,Mercer,New Jersey ,18819,5134.60641232371,,,,,
1769,Middlesex,New Jersey ,31075,3837.092428549203,,,,,
1770,Monmouth,New Jersey ,30591,4852.787207715981,,,,,
1771,Morris,New Jersey ,11246,2284.490814096157,,,,,
1772,Ocean,New Jersey ,24395,4231.078088062619,,,,,
1773,Passaic,New Jersey ,27495,5485.549432790797,,,,,
1774,Salem,New Jersey ,3652,5526.383487432471,,,,,
1775,Somerset,New Jersey ,9066,2802.9581627731536,,,,,
1776,Sussex,New Jersey ,3771,2526.379258365993,,,,,
1777,Union,New Jersey ,29503,5499.171480282349,,,,,
1778,Warren,New Jersey ,3169,2915.577963419571,,,,,
1779,Bernalillo,New Mexico ,70279,10609.207860707631,,,,,
