,COUNTY,STATE,Crime_Count,Crime_rate, Civilian_labor_force_2011 , Employed_2011 , Unemployed_2011 ,Unemployment_rate_2011,Age
710,Harrison,Indiana,1327,3353.9744723872113,"18,773","17,095","1,678",8.9,78.00281082
711,Hendricks,Indiana,3864,5463.569135924664,"76,017","70,712","5,305",7.0,79.92268366
712,Henry,Indiana,3626,7293.573368198733,"21,288","18,838","2,450",11.5,76.93879968
713,Howard,Indiana,6671,8020.438833784189,"36,051","32,289","3,762",10.4,77.38019764
714,Huntington,Indiana,1308,3505.3867181218848,"19,150","17,270","1,880",9.8,78.13977752
715,Jackson,Indiana,3508,8851.879888973,"20,549","18,752","1,797",8.7,76.52286696
716,Jasper,Indiana,594,10086.602139582272,"16,094","14,634","1,460",9.1,78.16547159
717,Jay,Indiana,711,3715.8984007525873,"10,528","9,583",945,9.0,77.28369709999998
718,Jefferson,Indiana,66,inf,"15,170","13,687","1,483",9.8,76.34000798
719,Jennings,Indiana,1644,5734.016950926023,"13,341","11,804","1,537",11.5,75.73288144
720,Johnson,Indiana,8106,6188.4476203563745,"72,053","66,470","5,583",7.7,78.42347212
721,Knox,Indiana,2393,6701.954853526018,"18,459","17,084","1,375",7.4,76.28293055
722,Kosciusko,Indiana,2917,3751.623731560197,"38,972","35,490","3,482",8.9,78.59369834
723,Lagrange,Indiana,546,1463.1009164478269,,,,,
724,Lake,Indiana,44354,8933.441290327779,"229,318","207,352","21,966",9.6,76.67312671
725,La Porte,Indiana,8217,7571.038956252533,,,,,
726,Lawrence,Indiana,1829,4354.969284251631,"20,791","18,375","2,416",11.6,76.60236342
727,Madison,Indiana,8004,10994.807549657957,"58,819","52,409","6,410",10.9,76.66336807
728,Marion,Indiana,116484,13516.831637211784,"456,014","410,961","45,053",9.9,76.32078904
729,Marshall,Indiana,2164,4575.923537248102,"23,453","21,231","2,222",9.5,79.17119018
730,Martin,Indiana,184,2414.06454998688,"5,344","4,943",401,7.5,77.31826418
731,Miami,Indiana,572,4984.749455337691,"15,937","14,272","1,665",10.4,77.77133578
732,Monroe,Indiana,9857,7107.7812790689295,"67,562","62,474","5,088",7.5,79.85112691
733,Montgomery,Indiana,2408,6284.088833215898,"18,713","17,054","1,659",8.9,77.85543505
734,Morgan,Indiana,2798,13159.627504468066,"34,902","31,637","3,265",9.4,77.37579915
735,Newton,Indiana,494,3450.4435286722082,"6,989","6,299",690,9.9,77.14718159
736,Noble,Indiana,1239,2727.9933066185213,"23,132","20,801","2,331",10.1,77.63483722
737,Ohio,Indiana,2,inf,"3,210","2,905",305,9.5,78.32834368
738,Orange,Indiana,604,3028.9353593099645,"8,865","7,816","1,049",11.8,76.69155276
739,Owen,Indiana,47,inf,"10,137","8,999","1,138",11.2,76.58465433
740,Parke,Indiana,217,1245.1227909111776,"7,195","6,443",752,10.5,77.98878455
741,Perry,Indiana,434,5937.884799562184,"9,062","8,237",825,9.1,77.7598678
742,Pike,Indiana,682,6485.355648535565,"6,232","5,745",487,7.8,77.61436295
743,Porter,Indiana,7479,4580.110598739689,"82,283","75,561","6,722",8.2,78.57745287
744,Posey,Indiana,1303,19386.995982740664,"13,421","12,498",923,6.9,78.81867431
745,Pulaski,Indiana,537,3986.63697104677,"6,401","5,884",517,8.1,77.17164709999999
746,Putnam,Indiana,458,1648.7868097055225,"16,596","14,799","1,797",10.8,78.3130579
747,Randolph,Indiana,1477,5860.64598047774,"13,023","11,672","1,351",10.4,77.82837716
748,Ripley,Indiana,992,3424.8230623165887,"14,938","13,526","1,412",9.5,77.94971927
749,Rush,Indiana,1252,7162.061666952692,"8,584","7,766",818,9.5,77.5109482
750,St Joseph,Indiana,23980,8959.060307402618,,,,,
751,Scott,Indiana,2053,8446.821641637522,"10,378","9,146","1,232",11.9,73.60619969
752,Shelby,Indiana,2485,5575.87452599457,"22,512","20,380","2,132",9.5,77.4973969
753,Spencer,Indiana,824,3912.816373047153,"11,031","10,185",846,7.7,78.78420008
754,Starke,Indiana,933,3973.2561110637935,"10,332","9,153","1,179",11.4,74.79674192
755,Steuben,Indiana,2113,6149.592549476135,"18,565","16,902","1,663",9.0,78.82244175
756,Sullivan,Indiana,433,2500.866350929883,"8,891","8,064",827,9.3,75.88082877
757,Switzerland,Indiana,18,inf,"4,987","4,580",407,8.2,76.65256208
758,Tippecanoe,Indiana,10766,6199.363134346408,"87,456","80,923","6,533",7.5,78.7933285
759,Tipton,Indiana,687,4289.1927327214835,"7,956","7,240",716,9.0,78.7179279
760,Union,Indiana,12,inf,"3,667","3,343",324,8.8,77.70806761
761,Vanderburgh,Indiana,12004,10170.381855306749,"92,760","85,342","7,418",8.0,77.29971172
762,Vermillion,Indiana,314,1926.971463639153,"7,647","6,749",898,11.7,75.74029712
763,Vigo,Indiana,11704,10797.147575162133,"50,515","45,311","5,204",10.3,76.28196609
764,Wabash,Indiana,626,3865.8679676403385,"15,707","14,205","1,502",9.6,77.79939794
765,Warren,Indiana,20,inf,"4,271","3,924",347,8.1,78.44095251
766,Warrick,Indiana,2069,3448.678201153449,"31,119","28,911","2,208",7.1,79.08047890000002
767,Washington,Indiana,96,inf,"13,515","12,081","1,434",10.6,75.97593247
768,Wayne,Indiana,4529,6720.681416848447,"30,992","27,547","3,445",11.1,76.88317102
769,Wells,Indiana,1368,4924.9378982611515,"14,049","12,892","1,157",8.2,79.57821462
770,White,Indiana,479,1933.868949089588,"13,108","11,974","1,134",8.7,78.18308865
771,Whitley,Indiana,464,4396.020843202275,"17,325","15,709","1,616",9.3,78.88404565
772,Adair,Iowa,118,1528.1015281015286,"4,096","3,897",199,4.9,79.40694205
773,Adams,Iowa,121,2987.654320987653,"2,209","2,111",98,4.4,78.95132626
774,Allamakee,Iowa,0,,"7,745","7,189",556,7.2,79.80062695
775,Appanoose,Iowa,791,6106.2220163656,"6,053","5,634",419,6.9,78.36511328
776,Audubon,Iowa,58,2652.0347508001832,"3,363","3,170",193,5.7,80.4849553
777,Benton,Iowa,549,2319.7836558776307,"14,118","13,299",819,5.8,80.97936625
778,Black Hawk,Iowa,7257,5507.030817213929,"70,918","66,783","4,135",5.8,79.39409714
779,Boone,Iowa,1102,4167.296929360157,"14,658","13,931",727,5.0,78.98105447
780,Bremer,Iowa,625,2561.1605130516737,"13,842","13,238",604,4.4,81.9521704
781,Buchanan,Iowa,607,2881.1467628631103,"11,167","10,535",632,5.7,79.2127725
782,Buena Vista,Iowa,807,3962.486497103015,"11,338","10,827",511,4.5,80.80517682
783,Butler,Iowa,52,347.94245567079287,"8,172","7,761",411,5.0,80.22705637
784,Calhoun,Iowa,200,2057.4015019030967,"4,509","4,252",257,5.7,79.80185369
785,Carroll,Iowa,316,3111.461205198897,"11,611","11,143",468,4.0,80.38289426
786,Cass,Iowa,487,3471.3807113835633,"7,288","6,854",434,6.0,78.99890448
787,Cedar,Iowa,285,1532.5876532587656,"10,873","10,312",561,5.2,81.28819701
788,Cerro Gordo,Iowa,3457,7789.193817313325,"24,160","22,679","1,481",6.1,79.32211209
789,Cherokee,Iowa,316,2604.037906880923,"6,936","6,607",329,4.7,80.08666557
790,Chickasaw,Iowa,58,1615.5988857938721,"6,490","6,084",406,6.3,80.55991306
791,Clarke,Iowa,289,3095.8757364756293,"4,686","4,357",329,7.0,78.59029378
792,Clay,Iowa,675,4028.8886236122717,"9,252","8,749",503,5.4,80.2377139
793,Clayton,Iowa,106,581.6505706760315,"10,341","9,702",639,6.2,80.4097247
794,Clinton,Iowa,3519,7127.377311486034,"25,839","24,129","1,710",6.6,78.64200915
795,Crawford,Iowa,148,861.1660654020717,"8,818","8,401",417,4.7,80.24967554
796,Dallas,Iowa,2445,3677.7425128984223,"38,216","36,585","1,631",4.3,81.39798412
797,Davis,Iowa,84,954.653937947494,"4,187","3,932",255,6.1,79.69728369
798,Decatur,Iowa,24,1207.8510317060895,"4,343","4,126",217,5.0,78.37439246
799,Delaware,Iowa,286,1601.612812902503,"10,251","9,692",559,5.5,80.92887357
800,Des Moines,Iowa,3294,8126.110124333924,"20,304","18,935","1,369",6.7,79.15107365
801,Dickinson,Iowa,485,2894.831085114003,"9,256","8,673",583,6.3,81.17654678
802,Dubuque,Iowa,4151,4409.2497583463455,"54,378","51,630","2,748",5.1,80.03594738
803,Emmet,Iowa,400,3862.4951718810353,"5,787","5,463",324,5.6,79.60217335
804,Fayette,Iowa,477,2272.6189908999954,"11,040","10,354",686,6.2,79.89723606
805,Floyd,Iowa,364,2221.137417622651,"8,291","7,754",537,6.5,79.69727447
806,Franklin,Iowa,42,936.663693131133,"5,970","5,664",306,5.1,80.1968165
807,Fremont,Iowa,0,,"3,967","3,738",229,5.8,78.76988306
808,Greene,Iowa,74,788.4922749067662,"5,189","4,899",290,5.6,79.95067315
809,Grundy,Iowa,220,1757.4692442882251,"6,703","6,369",334,5.0,81.33663698
810,Guthrie,Iowa,101,917.26455362819,"5,690","5,342",348,6.1,80.09752715
811,Hamilton,Iowa,502,3186.290066645509,"7,468","6,811",657,8.8,80.31336114
812,Hancock,Iowa,106,1284.0702604482133,"5,938","5,606",332,5.6,80.75260601
813,Hardin,Iowa,607,3443.776239645978,"8,986","8,458",528,5.9,79.79369368
814,Harrison,Iowa,353,2352.39237638278,"7,818","7,385",433,5.5,78.09603661
815,Henry,Iowa,767,4181.203663323156,"9,829","9,161",668,6.8,79.47021639
816,Howard,Iowa,291,3026.2063227953413,"5,320","5,036",284,5.3,80.30316101
817,Humboldt,Iowa,152,1540.6446381512264,"5,170","4,910",260,5.0,80.38790986
818,Ida,Iowa,92,1291.0468706146505,"3,793","3,609",184,4.9,79.40827246
819,Iowa,Iowa,270,1642.2358737303086,"9,609","9,128",481,5.0,80.70142469
820,Jackson,Iowa,585,9479.82498784638,"10,991","10,277",714,6.5,79.23858631
821,Jasper,Iowa,1641,4430.943701903604,"18,605","17,359","1,246",6.7,79.75717805
822,Jefferson,Iowa,608,3591.046010277006,"8,816","8,288",528,6.0,80.24811473
823,Johnson,Iowa,5850,4446.4037334589975,"79,671","76,457","3,214",4.0,82.01387979
824,Jones,Iowa,430,2072.6887110768344,"10,915","10,281",634,5.8,80.70121965
825,Keokuk,Iowa,50,473.215975771342,"5,472","5,137",335,6.1,80.400139
826,Kossuth,Iowa,289,1849.7183819764466,"8,354","7,990",364,4.4,81.24363333
827,Lee,Iowa,2662,7384.188626907074,"17,440","16,020","1,420",8.1,77.41679822
828,Linn,Iowa,12645,5955.296422583501,"119,379","112,600","6,779",5.7,80.33221408
829,Louisa,Iowa,162,1415.2179610378266,"5,905","5,545",360,6.1,79.26117749
830,Lucas,Iowa,415,4639.463387367245,"4,185","3,964",221,5.3,79.18179073
831,Lyon,Iowa,176,1938.3259911894272,"6,775","6,564",211,3.1,80.90243874
832,Madison,Iowa,464,2943.9756360637016,"8,274","7,781",493,6.0,79.6568297
833,Mahaska,Iowa,839,3729.2203751444567,"11,834","11,144",690,5.8,80.02861366
834,Marion,Iowa,700,2865.446805026813,"17,163","16,229",934,5.4,79.27158159
835,Marshall,Iowa,2482,6074.251731479895,"20,047","18,729","1,318",6.6,77.41758212
836,Mills,Iowa,879,5806.579468886246,"7,447","7,079",368,4.9,77.84565805
837,Mitchell,Iowa,120,1234.694927461673,"5,652","5,384",268,4.7,81.28911495
838,Monona,Iowa,41,653.1782698741438,"4,774","4,443",331,6.9,77.93138929999999
839,Monroe,Iowa,209,2608.5871193210182,"4,034","3,763",271,6.7,77.87983299999999
840,Montgomery,Iowa,504,8731.808731808733,"5,034","4,739",295,5.9,78.36884223
841,Muscatine,Iowa,2390,5562.149456584979,"21,410","20,002","1,408",6.6,78.93839099
842,O'Brien,Iowa,276,1906.999239964071,"8,104","7,765",339,4.2,80.24334823
843,Osceola,Iowa,20,307.88177339901483,"3,527","3,370",157,4.5,80.23318499999999
844,Page,Iowa,565,3527.942553855761,"6,856","6,465",391,5.7,78.75898388
845,Palo Alto,Iowa,224,2365.364308342133,"4,774","4,550",224,4.7,79.49692803
846,Plymouth,Iowa,676,2691.404228211968,"14,248","13,613",635,4.5,80.6567705
847,Pocahontas,Iowa,170,2313.554708764289,"4,081","3,902",179,4.4,79.81480455
848,Polk,Iowa,34382,7942.286635650894,"242,973","229,206","13,767",5.7,78.88194168
849,Pottawattamie,Iowa,11455,12232.236294128956,"49,538","46,770","2,768",5.6,77.97566928
850,Poweshiek,Iowa,500,2629.7796244674696,"10,396","9,817",579,5.6,79.75812191
851,Ringgold,Iowa,0,,"2,600","2,481",119,4.6,79.45668447
852,Sac,Iowa,158,1933.4312285854126,"5,617","5,369",248,4.4,79.74946303
853,Scott,Iowa,12922,7780.1660555485305,"86,747","81,405","5,342",6.2,79.04697222
854,Shelby,Iowa,24,338.123415046492,"6,717","6,427",290,4.3,80.87085411
855,Sioux,Iowa,312,1331.967213114754,"19,529","18,810",719,3.7,82.74443476
856,Story,Iowa,5233,5813.733876970593,"53,207","51,111","2,096",3.9,82.13063466
857,Tama,Iowa,221,1476.483164083378,"9,190","8,629",561,6.1,79.62321155
858,Taylor,Iowa,32,503.93700787401565,"3,151","3,002",149,4.7,79.6736047
859,Union,Iowa,499,3960.317460317461,"6,958","6,592",366,5.3,78.79389343
860,Van Buren,Iowa,146,1918.5282522996051,"3,849","3,606",243,6.3,78.63479679
861,Wapello,Iowa,2165,6045.459622472915,"18,118","16,822","1,296",7.2,77.82790638
862,Warren,Iowa,1564,3365.829513418125,"25,952","24,607","1,345",5.2,79.91114888
863,Washington,Iowa,612,2805.023375194793,"12,313","11,736",577,4.7,80.44593908
864,Wayne,Iowa,60,932.111231940345,"2,823","2,667",156,5.5,78.34071135
865,Webster,Iowa,3105,8125.719669213859,"19,774","18,396","1,378",7.0,77.65848965
866,Winnebago,Iowa,106,970.4293692209101,"5,445","5,117",328,6.0,80.6392629
867,Winneshiek,Iowa,274,1294.5289615420954,"12,112","11,509",603,5.0,82.48646577
868,Woodbury,Iowa,8265,8047.163289746562,"54,559","51,431","3,128",5.7,78.31305962
869,Worth,Iowa,208,2723.225975386227,"4,288","4,014",274,6.4,79.71312895
870,Wright,Iowa,186,1918.316831683168,"6,787","6,322",465,6.9,80.29618539
871,Allen,Kansas,905,7029.672207550101,"7,032","6,468",564,8.0,76.63442713
872,Anderson,Kansas,391,5131.907074419215,"4,490","4,148",342,7.6,78.6186266
873,Atchison,Kansas,1004,5895.1324056132935,"7,926","7,209",717,9.0,77.65358569
874,Barber,Kansas,196,4006.541291905151,"2,778","2,667",111,4.0,77.70344881
875,Barton,Kansas,2223,7982.046678635547,"15,036","14,252",784,5.2,78.48265141
876,Bourbon,Kansas,1240,8121.0295369703335,"6,876","6,259",617,9.0,77.10869014
877,Brown,Kansas,359,3573.2059321190404,"5,186","4,877",309,6.0,77.68987068
878,Butler,Kansas,3442,5191.710157169146,"32,445","30,171","2,274",7.0,78.06812581
879,Chase,Kansas,30,1068.3760683760684,"1,338","1,265",73,5.5,78.2935559
880,Chautauqua,Kansas,67,1814.7345612134345,"1,699","1,559",140,8.2,77.17754064
881,Cherokee,Kansas,1258,6029.5245398772995,"10,801","9,924",877,8.1,75.20881934
882,Cheyenne,Kansas,100,3645.643456069996,"1,346","1,288",58,4.3,80.00963655
883,Clark,Kansas,38,1704.800358905339,"1,211","1,165",46,3.8,78.58332953
884,Clay,Kansas,312,3632.5532658051,"4,389","4,141",248,5.7,79.887687
885,Cloud,Kansas,537,5597.2482801751075,"4,527","4,279",248,5.5,78.59712562
886,Coffey,Kansas,148,1829.1929304165121,"4,649","4,285",364,7.8,77.87740899
887,Comanche,Kansas,12,2169.9819168173603,980,937,43,4.4,77.03317568
888,Cowley,Kansas,2510,6868.808494335284,"17,096","15,896","1,200",7.0,76.49504695
889,Crawford,Kansas,3594,9125.76492395196,"19,169","17,652","1,517",7.9,76.84805845
890,Decatur,Kansas,70,2348.993288590604,"1,415","1,347",68,4.8,79.11658201
891,Dickinson,Kansas,915,4810.978495189022,"10,109","9,442",667,6.6,78.634351
892,Doniphan,Kansas,368,4602.876797998749,"4,453","4,105",348,7.8,78.92135748
893,Douglas,Kansas,9915,8889.984757464359,"63,747","60,141","3,606",5.7,80.63335355
894,Edwards,Kansas,60,5281.69014084507,"1,664","1,589",75,4.5,77.91767052
895,Elk,Kansas,72,2482.7586206896553,"1,382","1,277",105,7.6,77.44821335
896,Ellis,Kansas,1624,5671.777319875668,"17,841","17,209",632,3.5,79.63361655
897,Ellsworth,Kansas,241,3686.142551238911,"3,491","3,349",142,4.1,78.84814489
898,Finney,Kansas,2392,6463.118076195623,"20,743","19,857",886,4.3,79.17204234
899,Ford,Kansas,2368,6951.824560373427,"18,271","17,483",788,4.3,78.40975833
900,Franklin,Kansas,1265,4836.18151928738,"13,989","12,817","1,172",8.4,77.98375746
901,Geary,Kansas,1671,4832.272990167727,"13,174","11,964","1,210",9.2,76.8382985
902,Gove,Kansas,99,3650.4424778761054,"1,498","1,448",50,3.3,79.60500042
903,Graham,Kansas,109,4171.450440107155,"1,416","1,357",59,4.2,79.68154931
904,Grant,Kansas,207,2627.2369590049498,"4,104","3,932",172,4.2,78.24102403
905,Gray,Kansas,92,1522.1707478491064,"3,585","3,466",119,3.3,79.31422582
906,Greeley,Kansas,6,478.08764940239035,842,816,26,3.1,78.21101704
907,Greenwood,Kansas,217,3223.8894666468573,"3,466","3,236",230,6.6,77.03117728
908,Hamilton,Kansas,92,3398.596231991134,"1,746","1,697",49,2.8,77.57467088
909,Harper,Kansas,120,2614.3790849673205,"2,895","2,731",164,5.7,77.12241051
910,Harvey,Kansas,1566,4486.591794636718,"17,387","16,330","1,057",6.1,79.37773789
911,Haskell,Kansas,0,,"2,414","2,329",85,3.5,79.1596527
912,Hodgeman,Kansas,102,5290.45643153527,"1,109","1,067",42,3.8,79.89914153
913,Jackson,Kansas,428,3288.2606023355866,"7,419","6,973",446,6.0,78.60983984
914,Jefferson,Kansas,842,4374.7077466618175,"10,450","9,707",743,7.1,78.87825502
915,Jewell,Kansas,0,,"1,528","1,456",72,4.7,79.86040222
916,Johnson,Kansas,24406,4456.561038050405,"308,303","291,774","16,529",5.4,81.48815503
917,Kearny,Kansas,41,1024.487756121939,"2,179","2,083",96,4.4,77.62947096
918,Kingman,Kansas,316,3995.9534648457256,"3,823","3,579",244,6.4,78.73561550000001
919,Kiowa,Kansas,90,3503.3086804203967,"1,344","1,287",57,4.2,79.26974591
920,Labette,Kansas,1601,7362.950699043416,"11,038","10,039",999,9.1,76.37052152
921,Lane,Kansas,32,1817.149346961953,959,915,44,4.6,78.20302578
922,Leavenworth,Kansas,3757,4897.602690618034,"34,425","31,917","2,508",7.3,78.660612
923,Lincoln,Kansas,114,3494.7884733292462,"1,877","1,780",97,5.2,79.09366823
924,Linn,Kansas,365,4443.6328220112,"4,501","3,999",502,11.2,77.56728477
925,Logan,Kansas,128,4614.275414563806,"1,774","1,716",58,3.3,78.74879858
926,Lyon,Kansas,2591,7850.563568052357,"17,333","16,222","1,111",6.4,78.66277778
927,McPherson,Kansas,1325,4613.509749303621,"16,652","15,892",760,4.6,79.44938343
928,Marion,Kansas,313,2456.828885400314,"6,471","6,104",367,5.7,79.37790641
929,Marshall,Kansas,431,4233.37589627738,"5,992","5,713",279,4.7,80.1077928
930,Meade,Kansas,61,1324.9348392702,"2,534","2,440",94,3.7,79.08251952
931,Miami,Kansas,1405,4258.220942567055,"16,914","15,696","1,218",7.2,78.9440011
932,Mitchell,Kansas,176,2744.42538593482,"3,893","3,753",140,3.6,79.1445553
933,Montgomery,Kansas,2700,7563.872702823845,"18,272","16,458","1,814",9.9,76.25376937
934,Morris,Kansas,219,3673.880221439356,"3,289","3,069",220,6.7,79.69303549
935,Morton,Kansas,116,3564.843269821758,"1,674","1,612",62,3.7,77.74048833
936,Nemaha,Kansas,133,1298.4477203944155,"5,900","5,672",228,3.9,80.11816675
937,Neosho,Kansas,909,5470.301498465427,"7,400","6,713",687,9.3,77.36777531
938,Ness,Kansas,46,1471.058522545571,"1,623","1,568",55,3.4,79.44344472
939,Norton,Kansas,161,2821.0968985456457,"3,138","3,028",110,3.5,79.39639302
940,Osage,Kansas,577,3693.745598873312,"8,568","7,857",711,8.3,77.80061649
941,Osborne,Kansas,68,2783.4629553827262,"2,261","2,160",101,4.5,79.21648071
942,Ottawa,Kansas,284,4632.9526916802615,"3,270","3,082",188,5.7,78.14391091
943,Pawnee,Kansas,337,4802.62220322075,"3,481","3,322",159,4.6,78.80683808
944,Phillips,Kansas,56,986.2627685804864,"3,019","2,866",153,5.1,78.29114773
945,Pottawatomie,Kansas,672,3185.136031851361,"11,564","10,986",578,5.0,79.8138828
946,Pratt,Kansas,685,7049.500874755584,"5,362","5,091",271,5.1,78.42659701
947,Rawlins,Kansas,43,1696.2524654832348,"1,518","1,465",53,3.5,80.13420685
948,Reno,Kansas,6443,9924.36961845936,"32,636","30,664","1,972",6.0,78.49661108
949,Republic,Kansas,108,2154.828411811652,"2,683","2,580",103,3.8,79.50934577
950,Rice,Kansas,234,2306.1003252192772,"5,388","5,109",279,5.2,77.52840099
951,Riley,Kansas,3443,4810.876521301717,"35,427","33,724","1,703",4.8,81.33504386
952,Rooks,Kansas,45,1364.0497120339494,"2,726","2,581",145,5.3,78.54635689
953,Rush,Kansas,98,2944.7115384615386,"1,841","1,760",81,4.4,79.22950962
954,Russell,Kansas,269,3835.1867693185054,"3,784","3,607",177,4.7,78.87838421
955,Saline,Kansas,5281,9437.266570167443,"30,761","28,891","1,870",6.1,78.44417593
956,Scott,Kansas,132,2657.539762432052,"2,725","2,623",102,3.7,78.33916094
957,Sedgwick,Kansas,50423,10053.835264091878,"249,217","229,352","19,865",8.0,77.79670138
958,Seward,Kansas,1270,5498.3115421248585,"10,820","10,321",499,4.6,78.38374439
959,Shawnee,Kansas,19394,10919.061345824699,"92,932","86,630","6,302",6.8,78.01511535
960,Sheridan,Kansas,34,1321.928460342146,"1,526","1,477",49,3.2,79.96079824
961,Sherman,Kansas,79,1306.2169312169312,"3,205","3,076",129,4.0,78.22392879
962,Smith,Kansas,0,0.0,"2,265","2,174",91,4.0,79.61626811
963,Stafford,Kansas,128,2866.741321388578,"2,317","2,198",119,5.1,77.96134726
964,Stanton,Kansas,32,1422.8546020453534,"1,064","1,021",43,4.0,78.57161876
965,Stevens,Kansas,28,712.6495291422754,"2,765","2,653",112,4.1,79.02113538
966,Sumner,Kansas,1418,6276.2802637985205,"11,573","10,687",886,7.7,77.20245504
967,Thomas,Kansas,293,3685.534591194969,"4,600","4,431",169,3.7,79.30544455
968,Trego,Kansas,47,1556.291390728477,"1,494","1,424",70,4.7,78.77517289
969,Wabaunsee,Kansas,216,3449.928126497365,"3,837","3,597",240,6.3,79.00296920000001
970,Wallace,Kansas,2,133.86880856760374,882,834,48,5.4,79.4622497
971,Washington,Kansas,71,1216.5867032213844,"3,309","3,158",151,4.6,80.23566306
972,Wichita,Kansas,80,3558.7188612099653,"1,329","1,278",51,3.8,79.27698605
973,Wilson,Kansas,384,4055.338472911607,"4,270","3,782",488,11.4,76.54599976
974,Woodson,Kansas,217,6516.516516516517,"1,718","1,602",116,6.8,77.09835604
975,Wyandotte,Kansas,18938,11947.888079240403,"74,544","67,430","7,114",9.5,75.18813082
976,Adair,Kentucky,209,1112.5898323130157,"7,747","6,834",913,11.8,76.81952038
977,Allen,Kentucky,370,1841.345675325968,"9,111","8,215",896,9.8,75.83934221
978,Anderson,Kentucky,507,2350.595762436831,"11,567","10,603",964,8.3,77.26655081
979,Ballard,Kentucky,337,4057.307970142066,"3,884","3,497",387,10.0,75.74111689
980,Barren,Kentucky,1094,2576.299924642049,"19,890","17,940","1,950",9.8,76.65309205
981,Bath,Kentucky,66,4282.933160285529,"4,835","4,224",611,12.6,74.69480422
982,Bell,Kentucky,2015,6974.973173180102,"10,190","8,976","1,214",11.9,72.87635682
983,Boone,Kentucky,7122,5953.25665373813,"64,221","59,178","5,043",7.9,78.82591418
984,Bourbon,Kentucky,1214,6233.312795235162,"10,046","9,198",848,8.4,76.94531901
985,Boyd,Kentucky,3508,7032.314970732098,"20,244","18,162","2,082",10.3,76.02610363
986,Boyle,Kentucky,1656,5941.446613088405,"13,157","11,743","1,414",10.7,76.87827479
987,Bracken,Kentucky,366,4632.325022149095,"3,981","3,553",428,10.8,75.29747458
988,Breathitt,Kentucky,110,4897.595725734639,"4,410","3,847",563,12.8,70.84496335
989,Breckinridge,Kentucky,144,712.9418754332112,"8,280","7,323",957,11.6,76.16655799
990,Bullitt,Kentucky,3720,4971.068913447276,"38,954","35,079","3,875",9.9,78.5546047
991,Butler,Kentucky,159,1244.3261856315542,"5,452","4,867",585,10.7,75.73120565
992,Caldwell,Kentucky,574,4390.393146703381,"5,695","5,149",546,9.6,75.5963679
993,Calloway,Kentucky,2421,6464.964751121554,"19,019","17,593","1,426",7.5,77.47573374
994,Campbell,Kentucky,6776,7449.428320140722,"48,811","44,758","4,053",8.3,77.57936918
995,Carlisle,Kentucky,113,2198.8713757540377,"2,305","2,101",204,8.9,76.65085464
996,Carroll,Kentucky,341,3132.463714863127,"5,110","4,487",623,12.2,74.15470317
997,Carter,Kentucky,451,1615.79249068501,"11,696","10,079","1,617",13.8,74.92534428
998,Casey,Kentucky,281,1749.1441020852785,"6,980","6,283",697,10.0,75.22738583
999,Christian,Kentucky,4905,6734.214753490673,"26,810","23,916","2,894",10.8,75.52782583
1000,Clark,Kentucky,3072,8566.886973981427,"17,537","15,804","1,733",9.9,75.95961973
1001,Clay,Kentucky,509,2326.325411334552,"6,052","5,142",910,15.0,71.89825032
1002,Clinton,Kentucky,27,1319.0034196384954,"4,281","3,794",487,11.4,74.35877864
1003,Crittenden,Kentucky,229,2441.624906706472,"4,174","3,819",355,8.5,75.207398
1004,Cumberland,Kentucky,80,1158.9164131537013,"3,118","2,775",343,11.0,74.2367392
1005,Daviess,Kentucky,6593,6774.279725453125,"47,742","43,754","3,988",8.4,77.67163639
1006,Edmonson,Kentucky,211,1723.1523070641074,"5,122","4,523",599,11.7,77.63847397
1007,Elliott,Kentucky,0,,"2,331","1,963",368,15.8,75.71361429
1008,Estill,Kentucky,386,2612.874839233737,"5,607","4,910",697,12.4,73.50026737
1009,Fayette,Kentucky,30373,10197.517517383083,"164,926","153,602","11,324",6.9,78.44863892
1010,Fleming,Kentucky,173,1197.4804457672874,"6,466","5,779",687,10.6,74.72463470000001
1011,Floyd,Kentucky,540,1381.0388481113016,"13,716","12,183","1,533",11.2,71.92962968
1012,Franklin,Kentucky,4170,8402.853343005683,"24,611","22,664","1,947",7.9,76.95509558
1013,Fulton,Kentucky,342,7688.848920863309,"2,659","2,327",332,12.5,73.03810874
1014,Gallatin,Kentucky,277,3342.9881728216264,"4,004","3,574",430,10.7,73.56018549
1015,Garrard,Kentucky,363,2131.657760291268,"7,810","7,026",784,10.0,77.67200004
1016,Grant,Kentucky,629,2533.021907216495,"11,623","10,385","1,238",10.7,75.54020872
1017,Graves,Kentucky,1107,3012.900767514017,"16,903","15,367","1,536",9.1,76.16834925
1018,Grayson,Kentucky,616,2433.628318584071,"11,397","9,999","1,398",12.3,74.91091939
1019,Green,Kentucky,118,1040.9315455187016,"5,452","4,925",527,9.7,77.29162037
1020,Greenup,Kentucky,853,2358.7644830351464,"15,208","13,502","1,706",11.2,76.00086209999999
1021,Hancock,Kentucky,95,1101.5769944341373,"4,080","3,738",342,8.4,77.11004188
1022,Hardin,Kentucky,4145,3900.3688647997587,"47,443","43,077","4,366",9.2,77.27492356
1023,Harlan,Kentucky,552,1921.4703425229736,"10,025","8,904","1,121",11.2,71.70075135
1024,Harrison,Kentucky,1120,5902.192242833052,"8,950","8,050",900,10.1,75.76417566
1025,Hart,Kentucky,161,878.5811732605731,"8,196","7,387",809,9.9,75.62009336
