STATE,COUNTY,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age,Civilian_labor_force_2009,Employed_2009,Unemployed_2009,Unemployment_rate_2009,Crime_rate,Total; Estimate;,Median income (dollars); Estimate;
Indiana,Bartholomew,275.4252909,71.46864019,1.184665144,1.721453533,77.71164074,38446.0,34763.0,3683.0,9.6,7112.223016,28780,49415
Indiana,Clark,323.7349778,74.54416211,2.003120312,1.786570671,76.10559796,56018.0,51137.0,4881.0,8.7,8164.380011,42022,48605
Indiana,Delaware,284.4648711000001,80.78447377,1.718352439,2.101519037,76.8830679,55337.0,49432.0,5905.0,10.7,6671.035959000002,45988,34781
Indiana,Elkhart,276.43355210000004,59.75616139,1.245973433,1.4092480530000002,78.56214539,90688.0,74478.0,16210.0,17.9,5585.004645,69058,42781
Indiana,Floyd,293.94492369999995,70.76189139,1.853309192,1.604916801,76.99071273,37975.0,34731.0,3244.0,8.5,8118.011586,29410,52109
Indiana,Grant,285.8125642,86.3123918,1.628712837,1.86804429,76.24900598,33063.0,29181.0,3882.0,11.7,6408.583867,27243,39006
Indiana,Hamilton,217.6620022,50.66919925,0.849998657,1.678259608,81.14423834,145126.0,135556.0,9570.0,6.6,3113.687129,98571,74931
Indiana,Hancock,267.5117071,64.99628201,0.96340742,1.557758597,78.60355411,36104.0,33024.0,3080.0,8.5,2559.893071,26165,56096
Indiana,Hendricks,244.8246004,66.57926898,0.944548101,1.479857702,79.73347172,73661.0,68044.0,5617.0,7.6,5109.002454,52082,65805
Indiana,Howard,293.9333137,71.54290539,1.815018908,1.5581148580000002,77.03128538,35612.0,30352.0,5260.0,14.8,7675.417547,34497,47668
Indiana,Johnson,298.7314836,84.80226715,0.793266025,0.93605664,78.26151762,74520.0,68356.0,6164.0,8.3,5629.63941,51249,56671
Indiana,Kosciusko,266.4149418,62.24353751,0.914426317,1.278646191,78.33041976,41388.0,36272.0,5116.0,12.4,3673.256345,31497,46494
Indiana,Lake,312.397179,56.84634656,3.04396163,1.855972859,76.15150149,226034.0,201966.0,24068.0,10.6,7915.307006,181897,47075
Indiana,Madison,284.4771758,70.10787165,1.651408735,1.916621514,76.61198335,62377.0,55572.0,6805.0,10.9,7401.690946,51043,41741
Indiana,Marion,296.8465935,78.87852137,4.220680454,1.581622139,76.04054531,457524.0,414853.0,42671.0,9.3,14021.50435,356311,40923
Indiana,Monroe,220.4116988,50.64664347,1.653710036,1.0603961990000002,79.76745116,70550.0,65986.0,4564.0,6.5,7871.142218000001,53854,34675
Indiana,Morgan,316.2134859,86.72580051,0.989993082,1.254765435,77.25623896,36623.0,33260.0,3363.0,9.2,10511.97115,27161,55668
Indiana,Porter,270.1151391,59.40065002,1.200322778,1.497138435,78.05341656,84211.0,76343.0,7868.0,9.3,4700.338774,61645,57234
Indiana,Tippecanoe,262.8144585,66.91054092,1.363509677,1.492447094,78.82421779,84263.0,76584.0,7679.0,9.1,6731.382243000001,62889,41236
Indiana,Vanderburgh,274.63811860000004,69.57994142,2.0294603,1.223777856,77.11049526,90591.0,83152.0,7439.0,8.2,7940.455142,71342,42378
Indiana,Vigo,341.9873995000001,77.95647833,2.222880805,2.052036697,76.11845676,50961.0,45807.0,5154.0,10.1,14931.12417,42216,37534
Indiana,Wayne,299.1047172,70.62072704,1.841350464,2.219004369,76.34817336,32296.0,28309.0,3987.0,12.3,6551.030362,27958,39598
Iowa,Black Hawk,256.3325871,65.1430206,1.154976918,1.221687158,79.05511376,74993.0,70415.0,4578.0,6.1,7113.215495,52118,42013
Iowa,Dubuque,257.9322704,51.55167883,0.678127059,0.5974980360000001,79.74869881,52911.0,49417.0,3494.0,6.6,5498.795492,37577,46637
Iowa,Johnson,203.316025,44.57483384,1.146288847,0.968016443,81.50264302,80726.0,77133.0,3593.0,4.5,4816.819221,52794,48666
Iowa,Linn,221.4875892,61.35694933,0.76971282,0.886188832,80.00043586,123192.0,115728.0,7464.0,6.1,6989.889456999998,85795,53187
Iowa,Polk,244.3912378,64.65538365,1.398771351,1.252562928,78.71402643,243967.0,229011.0,14956.0,6.1,7116.043893000001,174970,54748
Iowa,Pottawattamie,270.4453289,78.69952815,1.043728763,1.383298805,77.52059225,48372.0,45904.0,2468.0,5.1,12304.91394,37152,44954
Iowa,Scott,255.85974840000003,64.59146672,1.034202714,1.242212203,78.94077485,90578.0,84168.0,6410.0,7.1,8306.132706999999,67148,50418
Iowa,Story,206.7154699,40.83838594,0.7254396890000001,0.892476527,81.83200037,49361.0,47021.0,2340.0,4.7,5757.502946000001,32434,45516
Iowa,Woodbury,260.6458453,75.95443832,1.238411006,1.188964111,77.99056829999998,55996.0,52811.0,3185.0,5.7,6633.421336,39035,43903
Kansas,Douglas,216.1871405,56.30484809,0.915546764,1.6185487440000002,80.35520301,63191.0,59579.0,3612.0,5.7,9691.943534,44042,43367
Kansas,Johnson,234.36532230000003,44.83751809,0.856303425,1.025318233,81.28018527,299697.0,280131.0,19566.0,6.5,4822.217485,206334,71766
Kansas,Leavenworth,251.1176488,64.50848365,0.8289305990000001,1.881072049,78.42578462,32725.0,30100.0,2625.0,8.0,4996.398752,25350,57381
Kansas,Riley,214.0957476,57.21530885,1.111715533,2.149401586,81.0736137,37558.0,35888.0,1670.0,4.4,5514.9455579999985,24603,38923
Kansas,Sedgwick,260.006944,69.85345262,2.308736625,2.36501744,77.54497264,259399.0,237590.0,21809.0,8.4,10465.89268,194514,47926
Kansas,Shawnee,253.9805494,68.34932074,1.410806695,1.5781950480000002,77.71471106,94610.0,88421.0,6189.0,6.5,10345.16442,74752,45957
Kansas,Wyandotte,302.6673089,69.90594719,3.324597142,2.038109153,74.88951082,70526.0,62998.0,7528.0,10.7,12131.38165,57518,36488
Kentucky,Boone,255.8588535,62.86303497,1.024816174,1.492852752,78.24849024,64357.0,58589.0,5768.0,9.0,5617.977528,41683,68369
Kentucky,Bullitt,250.8206113,76.87310244,1.041670968,1.276333003,78.1121724,39761.0,35479.0,4282.0,10.8,4331.719582,28305,46370
Kentucky,Campbell,271.1189499,59.7608024,1.351762845,1.301506791,77.17524128,45055.0,40571.0,4484.0,10.0,6753.106429,34544,50282
Kentucky,Christian,335.99904310000005,87.11237512,1.815138561,2.271987172,75.34578258,29392.0,25772.0,3620.0,12.3,5990.923611,26424,35877
Kentucky,Daviess,256.2575371,64.4515533,1.568970383,1.057132807,77.307315,48300.0,43819.0,4481.0,9.3,6985.297992,38732,42711
Kentucky,Fayette,237.6328961,58.11953055,2.324591463,1.678428112,78.26606123,152180.0,140328.0,11852.0,7.8,8965.405559,121475,46385
Kentucky,Hardin,276.53765130000005,69.28494617,1.338731425,1.659655264,76.92869847,47868.0,42943.0,4925.0,10.3,5090.384829,38913,45081
Kentucky,Jefferson,261.4345668,66.05375409999999,3.593621498,1.408625714,76.96578395,360376.0,323842.0,36534.0,10.1,9905.178332,299044,44437
Kentucky,Kenton,266.7978901,70.50341933,1.862085322,1.541864172,76.78373516,84184.0,75890.0,8294.0,9.9,6476.657795,63770,50660
Kentucky,Madison,293.2424486999999,69.00955044,1.128670656,1.4778613319999998,77.06600917,43187.0,39256.0,3931.0,9.1,6941.123015000001,30668,39586
Kentucky,McCracken,364.81131760000005,72.56864553,1.73846422,1.245016192,76.09585909,31507.0,28746.0,2761.0,8.8,7575.032052,28534,41174
Kentucky,Pike,397.6783077,115.4777591,0.951197422,2.040343307,72.5708022,26346.0,23811.0,2535.0,9.6,1847.229156,28963,31628
Kentucky,Warren,282.7030159,65.62847361,1.6915364819999998,1.51647255,77.06252285,58570.0,52766.0,5804.0,9.9,8002.846122,42000,43592
Louisiana,Ascension,301.5759888,58.08436584,3.516506265,1.802761411,76.75333904,51521.0,48463.0,3058.0,5.9,6703.77839,36648,61573
Louisiana,Bossier,282.0776651,71.61625583,2.822404961,3.61376505,76.85417552,53948.0,50699.0,3249.0,6.0,7318.278311,45523,49503
Louisiana,Caddo,285.0023544,65.1343653,7.124983047000001,3.183419175,74.83367896,118906.0,109753.0,9153.0,7.7,10735.351009999997,98583,38311
Louisiana,Calcasieu,375.321075,64.74881002,4.362049194,1.998651913,75.07891337,92017.0,86222.0,5795.0,6.3,10084.42902,72446,43863
Louisiana,East Baton Rouge,302.7453143,48.7715186,15.831737400000002,1.24698011,75.99719214,217988.0,204476.0,13512.0,6.2,12571.01009,169430,44998
Louisiana,Iberia,339.9382695,53.32850557,3.3505279260000003,2.7502444230000003,75.20262070000003,34245.0,31889.0,2356.0,6.9,7220.807326,27306,43204
Louisiana,Jefferson,286.426534,51.70646162,4.618066459,1.820809493,76.82603448,211151.0,197827.0,13324.0,6.3,9556.54102,161520,46666
Louisiana,Lafayette,293.3874467,46.5340336,4.224313911,1.6731213109999998,76.96113844,111996.0,106294.0,5702.0,5.1,12207.47441,81733,48050
Louisiana,Lafourche,285.9726957,45.60317044,2.103202642,2.465095314,76.73305545,48459.0,46247.0,2212.0,4.6,5601.926164,34777,47825
Louisiana,Livingston,306.2384172,74.55278412,2.530909035,0.954788302,75.56618832,58952.0,55356.0,3596.0,6.1,7871.841793,43983,51962
Louisiana,Orleans,305.65007860000014,41.74972355,15.41807533,2.70109842,74.63226768,145831.0,134275.0,11556.0,7.9,9425.577766,128267,36468
Louisiana,Ouachita,282.4274155,70.67732863,7.637697974,2.612363397,75.12054841,71098.0,66155.0,4943.0,7.0,12241.49254,57378,38443
Louisiana,Rapides,357.5216201,63.53162407,5.886264145,1.611874588,74.88659606,60738.0,56864.0,3874.0,6.4,11523.79215,48622,39631
Louisiana,Tangipahoa,380.4333639,63.81539991,4.795549603,2.484477524,73.78661836,52708.0,48680.0,4028.0,7.6,15920.17775,45790,37672
Louisiana,Terrebonne,335.6552867000001,61.46321383,3.819648919,2.452572136,75.1071403,54316.0,51695.0,2621.0,4.8,9002.096054000001,39939,47728
Maine,Androscoggin,238.7593675,73.68363086,1.45661437,1.60863892,78.02082453,57854.0,52990.0,4864.0,8.4,5004.485814,42718,39990
Maine,Aroostook,252.3537536,61.01964159,0.8342326590000001,1.428623265,78.37095163,34534.0,31175.0,3359.0,9.7,3447.695458,30679,34610
Maine,Cumberland,195.115927,54.46702141,1.540856421,1.07487218,79.8142173,156176.0,146081.0,10095.0,6.5,5753.9574950000015,113681,52359
Maine,Kennebec,242.1166207,67.55925147,1.139733847,1.51714443,78.22516223,63115.0,58337.0,4778.0,7.6,5476.35361,52054,45007
Maine,Penobscot,263.1484142,66.68697518,1.084909509,1.314980145,78.14350342,78535.0,72099.0,6436.0,8.2,6956.188581,61911,39906
Maine,York,209.622212,55.90653106,0.971516741,0.872994988,79.7546916,111656.0,103107.0,8549.0,7.7,4552.042356,81540,54446
Maryland,Allegany,345.5804656,64.26287819,1.54207629,0.771680468,77.34960040000001,36201.0,33120.0,3081.0,8.5,7235.313641,28667,36491
Maryland,Anne Arundel,252.2872245,49.09547446,2.655262005,0.777418423,78.75797056,286650.0,268409.0,18241.0,6.4,7761.659292,191741,80300
Maryland,Baltimore,271.35441480000003,45.75943831,4.615536831,0.776300186,78.32519428,432708.0,400615.0,32093.0,7.4,7827.786922,308039,64906
Maryland,Calvert,271.2845184,54.78104539,2.047700601,0.8385788740000001,78.73528628,48935.0,46072.0,2863.0,5.9,4667.6065020000015,29912,89289
Maryland,Carroll,269.805451,56.55671168,0.97422028,0.468409965,78.98584689,95197.0,89095.0,6102.0,6.4,3640.74289,59915,79227
Maryland,Cecil,299.5874173,72.68506939,2.098309472,1.153260028,76.61229217,51045.0,46415.0,4630.0,9.1,8701.872667,37147,60563
Maryland,Charles,282.2534249,51.59928920000001,3.0946845310000004,1.111550888,77.85550627,78070.0,73500.0,4570.0,5.9,6200.941370000001,48845,89115
Maryland,Frederick,254.3446131,47.55929953,1.340993057,0.438341253,80.01435667,124142.0,116345.0,7797.0,6.3,4143.532486,82470,83229
Maryland,Harford,263.677239,48.28819885,1.98459683,1.316543406,78.95653043,134560.0,124971.0,9589.0,7.1,4480.138367000001,92397,76187
Maryland,Howard,200.6070656,32.79352154,1.7470252119999998,0.526850105,82.06597869,163780.0,155290.0,8490.0,5.2,5601.933059,100979,101940
Maryland,Montgomery,232.1800467,31.21020109,5.16401509,0.688542916,80.38301641,522421.0,494565.0,27856.0,5.3,5479.832928,345301,94420
Maryland,Prince George's,232.1800467,31.21020109,5.16401509,0.688542916,80.38301641,457576.0,425799.0,31777.0,6.9,10873.35363,295790,69947
Maryland,Washington,284.66243189999994,63.03315506,2.12335692,0.883553205,77.92775215,68286.0,61672.0,6614.0,9.7,4450.644707,56659,48561
Maryland,Wicomico,316.23942430000005,57.87625547,5.5633697920000005,0.707973612,76.45983134,52443.0,48067.0,4376.0,8.3,10923.16544,36156,47280
Massachusetts,Barnstable,214.5951508,43.46398429,2.628420589,0.7825499340000001,80.35855111,122070.0,111852.0,10218.0,8.4,7193.426719,99904,57947
Massachusetts,Berkshire,223.6043727,54.14194943,1.320760296,1.017294896,79.81318304,73086.0,67457.0,5629.0,7.7,5366.35952,54148,42290
Massachusetts,Bristol,266.93967630000003,48.02852245,2.876469737,0.689484275,78.97946652,292640.0,261465.0,31175.0,10.7,6185.373428,205839,54389
Massachusetts,Essex,222.2261769,44.04664123,1.702641012,0.76492786,80.15447246,381088.0,348072.0,33016.0,8.7,5022.253624,277642,62986
Massachusetts,Franklin,220.5083688,54.06772854,1.058941155,0.971395467,79.92084257,38913.0,35959.0,2954.0,7.6,4264.750619,30312,49050
Massachusetts,Hampden,235.7301438,49.22865520000001,4.499254097,1.100259324,78.66946329,226900.0,205771.0,21129.0,9.3,8446.094974,178235,46809
Massachusetts,Hampshire,228.2966714,47.27822344,1.357598736,0.989635439,80.41236695,87432.0,81795.0,5637.0,6.4,4447.764256,58522,56661
Massachusetts,Middlesex,206.7962968,39.89549833,1.668810341,0.7707689120000001,81.0823643,826709.0,769841.0,56868.0,6.9,4340.746249,564366,78077
Massachusetts,Norfolk,211.5137765,41.14162967,1.3316784190000002,0.6738935979999999,80.96295681,358021.0,331869.0,26152.0,7.3,3548.995648,253274,79869
Massachusetts,Plymouth,240.5405246,50.23461592,1.6514750580000002,0.7201630990000001,79.3319751,263807.0,241447.0,22360.0,8.5,5040.385975,172535,71130
Massachusetts,Suffolk,219.5532291,40.9065706,6.84991581,0.703304355,78.73009054,374530.0,345580.0,28950.0,7.7,8824.075343999999,275284,54771
Massachusetts,Worcester,233.8244992,51.92199007,2.101227931,1.013979831,79.30960237,406048.0,370006.0,36042.0,8.9,5192.667320000001,295973,63360
Michigan,Allegan,249.7026478,57.92508317,0.960729594,1.426915021,79.03052512,54382.0,47374.0,7008.0,12.9,3734.314725,41660,50316
Michigan,Bay,308.2681473,58.08871879,0.8196782090000001,0.904070238,78.18637843,54876.0,48322.0,6554.0,11.9,5517.105744,44589,44029
Michigan,Berrien,283.6943181000001,55.46432199,1.667784335,1.530172628,77.65798523,77826.0,67909.0,9917.0,12.7,6863.282745,63898,39508
Michigan,Calhoun,278.653594,70.11214174,1.3698083769999998,2.119100011,76.75172302,68573.0,60507.0,8066.0,11.8,9315.496461,54528,38507
Michigan,Clinton,250.3658402,46.0188579,0.735767057,1.171616825,80.35882574,37232.0,33718.0,3514.0,9.4,2527.287274,28087,58041
Michigan,Eaton,252.0406311,57.18539587,0.804203337,1.892694047,79.38260184,57934.0,51898.0,6036.0,10.4,4869.706368,41814,51167
Michigan,Genesee,327.2221763,66.37036161,1.802171887,1.684945456,76.03316988,199418.0,169747.0,29671.0,14.9,9231.026224,169776,41382
Michigan,Grand Traverse,219.5130769,52.68964127,0.70834594,1.7834013830000002,80.11117235,48509.0,42776.0,5733.0,11.8,4375.519247,34157,49573
Michigan,Ingham,271.2579932,55.87253786,1.676020352,1.259022985,78.41528427,151927.0,134570.0,17357.0,11.4,7516.844051000001,107514,42469
Michigan,Isabella,281.5500668,58.53051824,1.063699614,1.170049696,78.69325132,38315.0,34911.0,3404.0,8.9,4802.294362,25908,33787
Michigan,Jackson,285.903501,69.16331979,1.7683161,1.204640133,77.61512142,76509.0,66125.0,10384.0,13.6,6087.503095,60137,46650
Michigan,Kalamazoo,240.9324786,59.70410837,1.564316835,2.216834668,78.6208199,133516.0,119922.0,13594.0,10.2,8761.948673,99157,41339
Michigan,Kent,245.7463288,48.85115263,1.26811099,1.353109835,79.55391542,314423.0,279938.0,34485.0,11.0,6895.971355,223616,47485
Michigan,Lapeer,308.7423621000001,62.37398416,0.508284634,1.194735828,78.31148571,43238.0,35718.0,7520.0,17.4,3168.571995,32021,50607
Michigan,Lenawee,287.9824526,71.25987908,0.946782668,0.806947119,78.47720764,48487.0,40951.0,7536.0,15.5,4127.422965,36835,45640
Michigan,Livingston,259.8073215,51.98641417,0.5720319079999999,1.47963271,79.83731999,91418.0,80499.0,10919.0,11.9,2705.467773,66534,67296
Michigan,Macomb,301.6243854,51.58527057,1.240693355,1.876713792,78.46462170000002,416697.0,350776.0,65921.0,15.8,5266.416377000001,325755,50553
Michigan,Marquette,278.63275889999994,57.73617002,0.763686895,0.908196484,78.91855599,36329.0,32554.0,3775.0,10.4,4371.919297,25447,41275
Michigan,Midland,233.9230721,54.27859272,0.690755129,1.193997175,80.16175335,42860.0,38692.0,4168.0,9.7,3571.776037,33614,50053
Michigan,Monroe,295.060674,59.61695807,0.932416975,1.187729638,78.16530073,74736.0,63861.0,10875.0,14.6,5251.742633,60786,52824
Michigan,Muskegon,279.3233509,65.05179762,1.261449393,1.069507124,77.17613801,88315.0,75137.0,13178.0,14.9,9223.247985,65509,38274
Michigan,Oakland,266.21349730000003,46.41005273,1.201690402,1.484205675,79.66228668,606548.0,527731.0,78817.0,13.0,4803.738411,472803,62308
Michigan,Ottawa,207.0610211,39.61415827,0.614238351,1.249008328,81.26605695,131050.0,114716.0,16334.0,12.5,3778.48782,94556,51047
Michigan,Saginaw,283.2150342,64.61157315,1.4625092169999998,1.042206217,77.22958813,94536.0,82693.0,11843.0,12.5,8205.868012,78862,39200
Michigan,Shiawassee,302.23352180000006,67.44434609,0.7390075070000001,1.252530687,77.74819546,35395.0,30129.0,5266.0,14.9,4917.749167,27353,41083
Michigan,Van Buren,290.3164220000001,65.42265227,1.177217528,1.655175796,77.14360322,39965.0,34862.0,5103.0,12.8,5994.925884,30059,40025
Michigan,Washtenaw,235.92891580000003,42.18188895,1.291882344,1.113701425,80.47796285,185329.0,169338.0,15991.0,8.6,6108.615457,134142,54603
Michigan,Wayne,355.05627769999984,52.46052482,4.836642724,2.241103601,75.03247598,869996.0,728832.0,141164.0,16.2,11021.98914,686755,38192
Minnesota,Anoka,174.4537551,49.77254420000001,0.743588018,1.0499822909999998,80.85476144,190905.0,174945.0,15960.0,8.4,6840.804289,119523,67383
Minnesota,Carver,172.5914821,39.25931931,0.410363543,0.8324506629999999,82.1847246,50924.0,47236.0,3688.0,7.2,2480.114832,32772,72683
Minnesota,Dakota,178.210901,43.085523,0.623748074,0.9771684000000002,81.38306517,229412.0,212895.0,16517.0,7.2,5365.783729,149803,69545
Minnesota,Hennepin,169.87909950000005,45.30433327,2.213709613,0.8501586940000001,80.66637935,656192.0,608540.0,47652.0,7.3,7900.5981980000015,472842,61696
Minnesota,Olmsted,169.68324740000003,43.15868499,1.7605616000000002,0.705133917,81.78227839,81545.0,76566.0,4979.0,6.1,4951.219003,56210,64096
Minnesota,Ramsey,199.5461302,49.80341386,1.531915385,1.068462145,79.74642474,270603.0,250001.0,20602.0,7.6,8644.462708,202084,47660
Minnesota,Scott,199.5042555,44.89380812,0.513369771,0.7030552790000001,81.43253383,74949.0,69500.0,5449.0,7.3,4288.192764,44572,84035
Minnesota,Sherburne,205.6147762,50.78447381,0.541857908,0.856616212,80.46267255,49293.0,44821.0,4472.0,9.1,3782.253267,28867,72130
Minnesota,Stearns,179.3030116,41.95435696,0.451611074,0.601218201,81.86145517,84273.0,77734.0,6539.0,7.8,5321.741466,56339,47405
Minnesota,Washington,173.4548116,48.15505329,0.7019034590000001,0.768313907,81.36299975,128886.0,119550.0,9336.0,7.2,5349.27276,86331,74520
Minnesota,Wright,195.3034656,49.5406152,0.497476043,0.95831198,80.76088439,68094.0,62001.0,6093.0,8.9,3979.303096,44275,66648
Mississippi,Forrest,348.3176418,80.54506368,7.125043408,1.872417524,74.41542829999999,36321.0,33475.0,2846.0,7.8,7064.851522,30224,37185
Mississippi,Harrison,368.7277577,60.90921055,3.800757271,1.821185825,75.17960542,84779.0,78275.0,6504.0,7.7,10193.09676,66215,43107
Mississippi,Hinds,338.6321825,52.17404649,12.75709963,1.801922138,75.28587984,113528.0,104170.0,9358.0,8.2,13706.20374,88218,36930
Mississippi,Jackson,321.1029794,70.69373875,2.96424966,1.464793545,75.42799978,60589.0,55581.0,5008.0,8.3,8772.346207999999,47885,48903
Mississippi,Jones,339.1488006,66.63899942,4.72882338,1.570572569,74.72026014,29509.0,27313.0,2196.0,7.4,6391.798959000002,26108,33137
Mississippi,Lauderdale,339.058313,70.14934246,6.545610422,1.485967589,74.63183147,32362.0,29297.0,3065.0,9.5,7802.171106000002,31071,32524
Mississippi,Lee,348.55046789999994,79.21549051,3.144348838,1.332516457,74.36167898,36729.0,32864.0,3865.0,10.5,7054.9193129999985,30230,37194
Mississippi,Madison,338.0268536000001,70.95196273,9.223461179,1.683010809,73.4889782,45519.0,42394.0,3125.0,6.9,4723.263034000001,34319,52632
Mississippi,Rankin,298.247968,58.84003325,3.329835946,1.02875029,77.8104292,72616.0,68249.0,4367.0,6.0,3529.829651,53603,52189
Missouri,Boone,234.3957657,54.15415291,1.462786709,1.59459442,79.30767850000002,88081.0,82526.0,5555.0,6.3,7413.013489,65893,46880
Missouri,Buchanan,322.2965891,93.29468339,1.753435235,1.344232271,76.61730394,49582.0,45372.0,4210.0,8.5,10240.01782,32636,42042
Missouri,Cape Girardeau,302.0108941000001,56.10322065,1.195091227,1.148106957,78.51483178,38723.0,35906.0,2817.0,7.3,8560.775540999999,27740,44576
Missouri,Cass,262.6276229,68.93160591,0.858189462,1.18358837,78.11243497,50103.0,45313.0,4790.0,9.6,4438.6214869999985,37242,59382
Missouri,Christian,277.58093039999994,56.74091516,0.963187134,1.608397003,79.07666571,40626.0,37287.0,3339.0,8.2,3391.521197,29024,52858
Missouri,Clay,224.993348,69.88050829,1.3612227,1.729914956,78.84846451,120656.0,110505.0,10151.0,8.4,9192.0292,87602,57794
Missouri,Cole,277.2631817,64.42216868,1.063053738,1.293560565,78.39814568,40515.0,37754.0,2761.0,6.8,5615.252693,29239,53004
Missouri,Franklin,308.0045535000001,61.69346276,0.940107058,1.445094956,77.11409350000002,53651.0,47196.0,6455.0,12.0,4977.971835,38456,48754
Missouri,Greene,276.0119244,62.08577268,3.639834185,1.273381412,77.83267432,139574.0,127872.0,11702.0,8.4,13206.33134,112742,37670
Missouri,Jackson,272.2592332,63.90031307,4.487739469,1.752029847,76.55893963,343945.0,308926.0,35019.0,10.2,11020.48882,271497,45886
Missouri,Jasper,348.5489487,77.40195979,1.656543438,1.919875804,76.13486089,57882.0,53156.0,4726.0,8.2,9808.300763,42086,38665
Missouri,Jefferson,347.15101560000005,76.19266825,0.955629094,1.417693307,76.22400051,117270.0,104862.0,12408.0,10.6,4625.86519,81122,53501
Missouri,Platte,214.3209145,61.35559054,1.144676082,2.203420162,79.94201668,49871.0,46031.0,3840.0,7.7,8974.799542,36567,64497
Montana,Cascade,214.592817,71.28057509,0.885516726,1.4319032530000002,78.37258366,40611.0,38410.0,2201.0,5.4,7145.377344,32752,40518
Montana,Flathead,231.4341351,63.48698448,0.6813413690000001,1.036811983,78.89811053,44642.0,39366.0,5276.0,11.8,6854.9550549999985,30997,46435
Montana,Gallatin,192.597918,46.01627991,0.560775571,1.110130147,81.41385184,48837.0,45442.0,3395.0,7.0,4814.486678,33860,45607
Montana,Missoula,203.0071503,64.78644131,0.868779195,1.20625991,79.32535653,58728.0,55014.0,3714.0,6.3,5786.1971159999985,42475,38983
Montana,Yellowstone,230.3314351,69.80482413,0.8601004090000001,1.225911342,78.57249665,81872.0,77821.0,4051.0,4.9,8124.16105,57523,47233
Nebraska,Douglas,231.0187798,64.72721449,2.271447139,1.628952825,78.66601740000002,274796.0,260623.0,14173.0,5.2,8763.517247,196956,49796
Nebraska,Lancaster,204.4365649,62.27739702,1.237352612,1.123781233,80.31247764,160713.0,153785.0,6928.0,4.3,8286.983965000001,111175,47190
Nebraska,Sarpy,226.9045821,63.44531720000001,0.7578838290000001,1.720137484,80.06455217,79677.0,75978.0,3699.0,4.6,3853.235992,57380,67332
Nevada,Clark,256.4599487,64.52624487,3.709807855,0.947913759,77.51934768,967672.0,856495.0,111177.0,11.5,8089.929540999998,694144,53505
Nevada,Washoe,301.3251087,66.6313754,2.163514128,1.062253575,77.74376426,220834.0,196311.0,24523.0,11.1,7561.18955,157900,52833
New Hampshire,Cheshire,222.2775765,61.8416978,0.7060281979999999,1.289949868,79.68573294,42039.0,39631.0,2408.0,5.7,5293.313709,29573,52017
New Hampshire,Grafton,219.35317110000003,50.37445995,0.638789774,1.26227826,80.4614459,48888.0,46380.0,2508.0,5.1,5898.913668,31677,52564
New Hampshire,Hillsborough,226.745926,57.30052397,0.915203065,1.253563483,79.77007402,229684.0,214833.0,14851.0,6.5,5219.776611,151520,64751
New Hampshire,Merrimack,236.2028522,57.9947372,0.939425783,0.929539073,79.790836,81726.0,77115.0,4611.0,5.6,4512.165935,55897,63018
New Hampshire,Rockingham,218.336881,52.60722302,0.780030905,1.205581311,80.31557824,174577.0,163078.0,11499.0,6.6,3954.380062,113957,70160
New Hampshire,Strafford,220.9064586,56.74345393,0.979529736,1.291918338,79.39723386,69746.0,65425.0,4321.0,6.2,4804.75032,48355,56463
New Jersey,Atlantic,293.3016155,52.36077359,8.189144512999999,1.251866752,77.09713739,137079.0,120781.0,16298.0,11.9,7927.936521,101681,52864
New Jersey,Bergen,218.9636143,31.24503295,2.018261979,0.59827056,82.05438406,481104.0,443640.0,37464.0,7.8,2866.715059,336555,80900
New Jersey,Burlington,256.7267966,46.11262198,1.96460972,0.954419321,79.48192326,241989.0,221585.0,20404.0,8.4,3837.760082,166769,74924
New Jersey,Camden,279.6665004,49.67191304,4.267657465,1.4157378719999998,77.66146817,271508.0,244631.0,26877.0,9.9,7381.548927,192758,60946
New Jersey,Cape May,296.6853282,52.37389009,3.961011646,1.691562084,77.63828659,57950.0,51453.0,6497.0,11.2,9655.522221,46989,50184
New Jersey,Cumberland,328.5926006,55.01647056,6.870775687999999,2.102713785,76.44128248,70842.0,61969.0,8873.0,12.5,7786.000519,51597,48959
New Jersey,Essex,273.57012799999995,37.04002594,21.45092725,1.128441792,77.49332014,367513.0,329542.0,37971.0,10.3,6606.435718,275365,54085
New Jersey,Gloucester,286.5719402,56.00542129,2.24342028,1.158567112,78.03569062,159879.0,145105.0,14774.0,9.2,5391.532885000001,101728,70487
New Jersey,Hudson,268.5480319,38.39037136,10.62419652,0.605297348,79.22086987,300162.0,268583.0,31579.0,10.5,5474.476534,232745,56745
New Jersey,Hunterdon,205.885255,42.38279486,1.124811185,0.938558958,81.76309182,73220.0,68321.0,4899.0,6.7,1730.770713,46662,100729
New Jersey,Mercer,247.78614480000005,40.60597670000001,5.594692662999999,1.449005024,79.29269625,205540.0,189945.0,15595.0,7.6,5145.828043,125904,71650
New Jersey,Middlesex,248.0568509,38.60945114,2.8947500610000003,0.969310878,80.44941711,427779.0,391374.0,36405.0,8.5,4104.018757,272122,75531
New Jersey,Monmouth,254.41110240000003,46.41532378,3.525790019,1.166894981,79.60934299,336864.0,308808.0,28056.0,8.3,4596.150804999998,231172,80553
New Jersey,Morris,226.5023639,35.79531478,1.461398125,0.911464554,81.68483682,275319.0,255852.0,19467.0,7.1,2430.577561,175368,96787
