STATE,COUNTY,YEAR,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age,Civilian_labor_force,Employed,Unemployed,Unemployment_rate,Crime_rate,Total Income,Median income
Illinois,Winnebago,2011,269.3412392,56.54050657,1.577651823,1.077758597,78.12283081,"147,452","129,963","17,489",11.9,9068.156726,112221,43603
Indiana,Allen,2011,247.1975825,65.38041303,1.432653535,1.680050344,78.46149957,"176,123","159,786","16,337",9.3,6327.699751,136723,47426
Indiana,Bartholomew,2011,269.5931248,72.45323054,0.934538781,1.80816865,77.86820494,"40,025","36,982","3,043",7.6,8654.046453,29086,54197
Indiana,Clark,2011,311.7032204,75.75352481,1.608528059,1.908577799,76.44677823,"55,551","50,607","4,944",8.9,10921.07045,42156,52464
Indiana,Delaware,2011,281.0354915,84.6417606,1.443678922,2.073199476,76.9754211,"54,650","49,103","5,547",10.2,6715.875271,45477,36811
Indiana,Elkhart,2011,273.8918619,60.88569863,0.991272818,1.405114599,78.64584691,"95,376","85,122","10,254",10.8,5187.643528,70795,43317
Indiana,Floyd,2011,286.895812,71.93042342,1.490413877,1.654609886,77.1783801,"37,767","34,753","3,014",8,8759.782428,28934,50940
Indiana,Grant,2011,277.3728485,87.9345921,1.278885482,1.965424802,76.53414123,"33,438","29,968","3,470",10.4,5911.75677,27758,38187
Indiana,Hamilton,2011,210.432925,49.53413737,0.671456338,1.629742034,81.53897344,"148,121","139,512","8,609",5.8,2593.233516,103706,80999
Indiana,Hancock,2011,262.7591131,66.14893438,0.733610286,1.518380249,78.66523429,"35,797","32,847","2,950",8.2,2370.665151,26130,57062
Indiana,Hendricks,2011,235.4913505,67.80364539,0.766876058,1.597213858,79.92268366,"76,017","70,712","5,305",7,5463.569136,52921,61687
Indiana,Howard,2011,284.1084666,71.26327544,1.487549442,1.603410927,77.38019764,"36,051","32,289","3,762",10.4,8020.438834,34259,37589
Indiana,Johnson,2011,285.731728,86.2959323,0.65192369,0.971575253,78.42347212,"72,053","66,470","5,583",7.7,6188.44762,51512,62274
Indiana,Kosciusko,2011,251.5500357,63.264565,0.698154055,1.259082363,78.59369834,"38,972","35,490","3,482",8.9,3751.623732,28664,50803
Indiana,Lake,2011,299.8358168,57.42440877,2.497169788,2.084404772,76.67312671,"229,318","207,352","21,966",9.6,8933.44129,181198,48533
Indiana,Madison,2011,281.9780412,72.06430099,1.280626514,1.991794415,76.66336807,"58,819","52,409","6,410",10.9,10994.80755,49713,42129
Indiana,Marion,2011,286.2402864,78.18683481,3.354367054,1.497617421,76.32078904,"456,014","410,961","45,053",9.9,13516.83164,358552,39631
Indiana,Monroe,2011,221.3349978,51.83346653,1.287065194,1.027634446,79.85112691,"67,562","62,474","5,088",7.5,7107.781279,53620,38149
Indiana,Morgan,2011,313.9778618,89.26199958,0.78801318,1.226244269,77.37579915,"34,902","31,637","3,265",9.4,13159.6275,24900,52051
Indiana,Porter,2011,253.1210579,57.83127049,0.936638507,1.435406478,78.57745287,"82,283","75,561","6,722",8.2,4580.110599,61046,61432
Indiana,Tippecanoe,2011,265.0101921,67.33704906,1.086146065,1.545996207,78.7933285,"87,456","80,923","6,533",7.5,6199.363134,66480,42404
Indiana,Vanderburgh,2011,268.7196274,69.70451351,1.602742319,1.209295549,77.29971172,"92,760","85,342","7,418",8,10170.38186,74063,43630
Indiana,Vigo,2011,336.1719779,82.23856976,1.718234122,2.034260702,76.28196609,"50,515","45,311","5,204",10.3,10797.14758,37764,39229
Indiana,Wayne,2011,279.2624407,70.58297079,1.43231321,2.280380194,76.88317102,"30,992","27,547","3,445",11.1,6720.681417,28274,36358
Iowa,Black Hawk,2011,248.9557877,63.74054694,0.870776544,1.135922654,79.39409714,"70,918","66,783","4,135",5.8,5507.030817,51917,42438
Iowa,Dallas,2011,203.4012641,51.63663298,0.523668666,1.119513083,81.39798412,"38,216","36,585","1,631",4.3,3677.742513,26131,69831
Iowa,Dubuque,2011,244.6211253,51.00682134,0.521298249,0.542590967,80.03594738,"54,378","51,630","2,748",5.1,4409.249758,37646,53011
Iowa,Johnson,2011,196.1269718,42.85950502,0.901687342,0.924680612,82.01387979,"79,671","76,457","3,214",4,4446.403733,53910,52732
Iowa,Linn,2011,217.772077,60.91159131,0.601268302,0.818933708,80.33221408,"119,379","112,600","6,779",5.7,5955.296423,86507,55449
Iowa,Polk,2011,235.4710151,65.33401171,1.193127789,1.477831704,78.88194168,"242,973","229,206","13,767",5.7,7942.286636,168589,55826
Iowa,Pottawattamie,2011,253.6958557,78.30967752,0.770915425,1.366775871,77.97566928,"49,538","46,770","2,768",5.6,12232.23629,36091,48850
Iowa,Scott,2011,254.6436499,65.01139139,0.844497743,1.244101679,79.04697222,"86,747","81,405","5,342",6.2,7780.166056,66355,49549
Iowa,Story,2011,198.2603713,41.40452872,0.555874401,0.854972332,82.13063466,"53,207","51,111","2,096",3.9,5813.733877,34794,45866
Iowa,Woodbury,2011,253.5842664,75.84102136,1.004294764,1.259709431,78.31305962,"54,559","51,431","3,128",5.7,8047.16329,39265,42435
Kansas,Butler,2011,275.1490182,76.7894764,0.676030195,1.651825853,78.06812581,"32,445","30,171","2,274",7,5191.710157,23681,51843
Kansas,Douglas,2011,211.4848465,55.63789156,0.663609699,1.573042369,80.63335355,"63,747","60,141","3,606",5.7,8889.984757,43371,47757
Kansas,Johnson,2011,227.7500215,43.20167662,0.634991902,0.938521955,81.48815503,"308,303","291,774","16,529",5.4,4456.561038,216252,69856
Kansas,Leavenworth,2011,250.7775542,63.99887837,0.629542754,1.833007714,78.660612,"34,425","31,917","2,508",7.3,4897.602691,25192,62453
Kansas,Riley,2011,207.1522204,57.51947751,0.846998824,2.140480148,81.33504386,"35,427","33,724","1,703",4.8,4810.876521,25207,45122
Kansas,Sedgwick,2011,253.5426695,72.16207842,1.846869304,1.9545575,77.79670138,"249,217","229,352","19,865",8,10053.83526,191715,49478
Kansas,Shawnee,2011,252.3447094,69.22944146,1.041075824,1.509145032,78.01511535,"92,932","86,630","6,302",6.8,10919.06135,71584,43900
Kansas,Wyandotte,2011,293.7779115,69.75884328,2.676556095,2.104620272,75.18813082,"74,544","67,430","7,114",9.5,11947.88808,56908,37991
Kentucky,Boone,2011,242.9018331,62.52598116,0.768506123,1.455869826,78.82591418,"64,221","59,178","5,043",7.9,5953.256654,42281,63556
Kentucky,Bullitt,2011,240.2463141,74.87040549,0.833298506,1.259458546,78.5546047,"38,954","35,079","3,875",9.9,4971.068913,27773,51436
Kentucky,Campbell,2011,263.2767264,59.24308364,1.062762406,1.238356378,77.57936918,"48,811","44,758","4,053",8.3,7449.42832,34466,53968
Kentucky,Christian,2011,333.283297,88.573251,1.393388714,2.20708254,75.52782583,"26,810","23,916","2,894",10.8,6734.214753,25793,35573
Kentucky,Daviess,2011,242.4173135,62.64672545,1.217694788,0.99289274,77.67163639,"47,742","43,754","3,988",8.4,6774.279725,35484,44622
Kentucky,Fayette,2011,230.3766014,57.92828157,1.896310242,1.606167392,78.44863892,"164,926","153,602","11,324",6.9,10197.51752,122746,47207
Kentucky,Hardin,2011,265.0333893,69.24759706,1.089703918,1.523809756,77.27492356,"47,443","43,077","4,366",9.2,3900.368865,38447,47448
Kentucky,Jefferson,2011,259.6335101,68.35680625,2.960718732,1.327207408,76.93726287,"378,781","342,935","35,846",9.5,10822.97135,298236,45383
Kentucky,Kenton,2011,267.8621394,71.02997136,1.395671602,1.589250369,76.97683502,"83,780","76,372","7,408",8.8,7039.994031,60523,49367
Kentucky,Madison,2011,287.2683514,70.28222247,0.873776902,1.496434239,77.1765925,"44,056","40,587","3,469",7.9,8287.319288,31221,38596
Kentucky,McCracken,2011,358.4247478,73.43582446,1.45386526,1.213236725,76.34719335,"30,974","28,299","2,675",8.6,6013.511467,26329,45220
Kentucky,Pike,2011,386.5485562,113.792635,0.727927351,2.119908493,72.63376434,"24,323","22,094","2,229",9.2,1856.274425,26354,33307
Kentucky,Warren,2011,282.2961516,68.33076058,1.362487726,1.507476736,76.986348,"58,969","54,095","4,874",8.3,6493.393147,43892,38244
Louisiana,Ascension,2011,286.3280146,58.46487933,2.977269549,1.653947868,77.26055831,"53,941","50,141","3,800",7,7357.018744,37217,64530
Louisiana,Bossier,2011,269.8425442,69.19395875,2.262830469,4.025215673,77.26652609,"56,901","53,561","3,340",5.9,6156.437942,44584,50604
Louisiana,Caddo,2011,279.1496881,66.20157962,6.260450896,3.61923686,75.05600639,"115,609","106,425","9,184",7.9,9544.314579,99541,40460
Louisiana,Calcasieu,2011,374.3680921,66.10923165,3.808593567,2.080838984,75.48140459,"87,010","80,317","6,693",7.7,10432.02469,72417,40253
Louisiana,East Baton Rouge,2011,291.155799,49.16057476,12.72014653,1.2106297,76.55720353,"221,086","204,338","16,748",7.6,11413.23068,167457,46356
Louisiana,Iberia,2011,334.0402609,53.44329999,2.710197413,2.812717918,75.44070214,"31,877","29,358","2,519",7.9,7249.357326,26740,42488
Louisiana,Jefferson,2011,269.1497309,52.49756559,3.94032664,1.697096725,77.13420504,"213,027","197,665","15,362",7.2,8646.576924,166626,43332
Louisiana,Lafayette,2011,283.8102309,45.96723892,3.260097093,1.667856141,77.25149243,"113,869","107,117","6,752",5.9,9728.166517,86746,45172
Louisiana,Lafourche,2011,281.7268448,46.23398191,1.831910226,2.795503551,76.86594295,"44,381","41,664","2,717",6.1,5740.799802,34670,46697
Louisiana,Livingston,2011,302.6118136,75.9698927,2.124198892,0.994432607,75.81544417,"61,455","56,967","4,488",7.3,6796.597444,46576,55817
Louisiana,Orleans,2011,292.7141439,40.46313663,12.24596757,2.580699956,75.29527642,"165,726","151,413","14,313",8.6,9804.481027,147786,35041
Louisiana,Ouachita,2011,271.5187609,68.38525601,6.746105365,2.632624006,75.36504812,"69,852","64,029","5,823",8.3,11381.44928,58259,34421
Louisiana,Rapides,2011,348.0301822,63.20698261,4.791239029,1.59604971,75.12956787,"58,206","53,753","4,453",7.7,11373.0534,45309,35047
Louisiana,Tangipahoa,2011,367.9558268,63.41862413,3.90805092,2.415544032,74.24356403,"53,286","48,168","5,118",9.6,15060.75856,44655,39391
Louisiana,Terrebonne,2011,319.6383019,61.97644533,3.30948963,2.426142097,75.3613036,"49,902","46,798","3,104",6.2,8596.511432,40898,43963
Maine,Androscoggin,2011,238.2826608,74.6562346,1.140663479,1.656829409,78.18286591,"56,041","51,497","4,544",8.1,6247.678479,44655,44689
Maine,Aroostook,2011,252.9795966,63.35775511,0.670081605,1.379399035,78.39348159,"34,531","31,148","3,383",9.8,3636.186527,30404,35148
Maine,Cumberland,2011,185.9592602,52.2322454,1.071052369,1.001933877,80.13287044,"158,118","148,107","10,011",6.3,5697.404815,116003,55985
Maine,Kennebec,2011,234.2079464,67.87774183,0.854609714,1.56673439,78.56709531,"63,279","58,540","4,739",7.5,6627.092971,51808,44259
Maine,Penobscot,2011,256.3990873,68.04800858,0.825502039,1.271131652,78.37814533,"79,566","72,972","6,594",8.3,5783.512992,62303,40669
Maine,York,2011,202.2435242,53.65622782,0.734352143,0.78676909,79.85645589,"109,659","101,611","8,048",7.3,5257.603815,80045,56777
Maryland,Allegany,2011,341.0116156,65.19213847,1.203150204,0.772289907,77.54446862,"34,087","31,001","3,086",9.1,7713.822082,28488,38502
Maryland,Anne Arundel,2011,248.5736584,48.85786842,1.942031224,0.751792759,79.04533062,"289,334","271,043","18,291",6.3,6383.382496,199848,84138
Maryland,Baltimore,2011,251.7020562,43.61708062,3.611481469,0.802734222,79.04645857,"435,544","402,056","33,488",7.7,7027.161387,311397,62407
Maryland,Calvert,2011,268.5121974,53.7808097,1.627993283,0.800886905,78.96337654,"47,713","44,612","3,101",6.5,4761.213691,30113,89393
Maryland,Carroll,2011,265.0197886,56.62990696,0.740416327,0.447993576,79.38155121,"92,837","87,140","5,697",6.1,3249.189481,59250,84117
Maryland,Cecil,2011,287.2839292,72.915931,1.789548528,1.167287184,76.90949562,"52,098","47,471","4,627",8.9,7915.388911,35737,61686
Maryland,Charles,2011,271.0539325,49.73061645,2.403794978,1.068786417,78.24810793,"78,996","73,697","5,299",6.7,5932.134649,51832,91733
Maryland,Frederick,2011,250.2655137,46.82470685,1.071646507,0.42773192,80.24753584,"128,566","120,294","8,272",6.4,3915.143592,87441,77791
Maryland,Harford,2011,247.4525126,47.22037262,1.666126323,1.199291405,79.35109233,"133,823","124,168","9,655",7.2,3748.376472,88842,78123
Maryland,Howard,2011,194.1521329,31.39524426,1.304507633,0.480590212,82.46319763,"163,945","155,433","8,512",5.2,4988.837399,106478,98953
Maryland,Montgomery,2011,213.5087002,29.04354621,3.885900033,0.742114717,81.00698656,"536,832","508,549","28,283",5.3,4153.045237,359496,92909
Maryland,Prince George's,2011,213.5087002,29.04354621,3.885900033,0.742114717,81.00698656,"482,913","446,857","36,056",7.5,8780.343412,301754,70715
Maryland,Washington,2011,273.0818372,64.19294927,1.646949523,0.844045426,78.16187843,"76,481","69,771","6,710",8.8,4985.620985,56332,52653
Maryland,Wicomico,2011,307.8411805,57.11261656,4.637908706,0.707737689,76.99868663,"50,630","45,665","4,965",9.8,8003.491557,35881,46990
Massachusetts,Barnstable,2011,206.5272332,43.86526698,2.015572389,0.779953226,80.61220132,"109,690","99,735","9,955",9.1,6495.27633,94569,56699
Massachusetts,Berkshire,2011,218.6521283,53.35589551,1.010815608,0.975869564,79.99515462,"67,275","62,027","5,248",7.8,5681.800224,55230,42969
Massachusetts,Bristol,2011,250.703695,48.42942914,2.203059619,0.663844179,79.11263195,"284,776","257,904","26,872",9.4,6054.634744,209256,53409
Massachusetts,Essex,2011,212.1632,43.12503317,1.527475717,0.779799261,80.46289938,"392,576","362,646","29,930",7.6,4972.261157,288403,64887
Massachusetts,Franklin,2011,211.7341163,54.23656652,0.771830203,0.939428969,80.18746253,"39,526","36,939","2,587",6.5,5285.791361,29944,50361
Massachusetts,Hampden,2011,233.2296696,49.30520198,3.573358133,1.13395892,78.89949464,"218,969","198,522","20,447",9.3,7954.523171,176575,47897
Massachusetts,Hampshire,2011,217.1562799,46.15674935,1.005509681,0.936745071,80.8056232,"84,907","79,662","5,245",6.2,4134.785913,58971,54179
Massachusetts,Middlesex,2011,199.0630553,40.08716973,1.186969298,0.724089725,81.22216048,"823,942","775,336","48,606",5.9,4099.734739,582946,76978
Massachusetts,Norfolk,2011,203.3854922,40.21280403,0.978527152,0.663052509,81.20831454,"357,272","334,794","22,478",6.3,3510.185099,257098,81889
Massachusetts,Plymouth,2011,231.3094382,51.97610851,1.266637649,0.779698212,79.52377997,"260,735","240,474","20,261",7.8,4920.923957,179609,68253
Massachusetts,Suffolk,2011,201.4507044,40.69932227,5.23300501,0.645179328,79.41139997,"396,271","369,972","26,299",6.6,8342.373049,292390,49276
Massachusetts,Worcester,2011,224.274629,50.5465256,1.817487271,0.923233953,79.59684583,"418,002","385,770","32,232",7.7,5256.705135,296948,60493
Michigan,Allegan,2011,242.0137112,57.27403918,0.753345412,1.439398038,79.18001351,"56,816","51,848","4,968",8.7,3582.202793,40921,50508
Michigan,Bay,2011,311.7217461,59.53656443,0.657315256,0.920023872,78.27057555,"53,317","48,064","5,253",9.9,4486.953292,43084,43361
Michigan,Berrien,2011,285.1558326,56.47076053,1.414537231,1.497404978,77.84258445,"74,551","66,972","7,579",10.2,4786.741219,56676,40831
Michigan,Calhoun,2011,276.261679,70.37782159,1.051001566,2.101457029,76.83430783,"63,216","57,020","6,196",9.8,8895.933798,51814,38666
Michigan,Clinton,2011,241.0367808,45.52725801,0.582415398,1.145352513,80.60456398,"38,944","36,232","2,712",7,1769.664786,28523,57289
Michigan,Eaton,2011,247.9899399,56.03756786,0.608183673,1.784887951,79.54584739,"55,660","51,191","4,469",8,4448.448151,43488,50822
Michigan,Genesee,2011,316.9651334,65.36523172,1.347741513,1.537176454,76.46307061,"182,814","161,919","20,895",11.4,9321.34732,163473,40843
Michigan,Grand Traverse,2011,212.3865082,53.18467279,0.530780494,1.67980653,80.37624655,"46,656","42,083","4,573",9.8,2970.54763,33399,46330
Michigan,Ingham,2011,264.8108372,56.23029902,1.435644878,1.219543613,78.67571985,"145,123","132,289","12,834",8.8,6874.373998,107527,42047
Michigan,Isabella,2011,278.8408024,58.07293148,0.836120414,1.151399675,78.91509472,"34,911","31,986","2,925",8.4,3743.345953,23607,37319
Michigan,Jackson,2011,274.1833724,69.28275687,1.419375377,1.210979512,77.77709034,"72,614","65,424","7,190",9.9,5228.840919,58736,41686
Michigan,Kalamazoo,2011,231.8345955,58.41928133,1.070952702,2.044185695,79.01371335,"126,186","115,549","10,637",8.4,6728.578168,97368,45502
Michigan,Kent,2011,244.4584899,47.65974718,1.057649631,1.299307122,79.70261243,"315,111","289,297","25,814",8.2,5636.300833,229851,50712
Michigan,Lapeer,2011,294.024807,62.02161847,0.371800468,1.172454523,78.7197728,"39,862","34,587","5,275",13.2,3135.339709,32437,49178
Michigan,Lenawee,2011,282.7819357,70.85155727,0.727742777,0.768405803,78.72911501,"48,269","43,261","5,008",10.4,4052.800495,38055,44509
Michigan,Livingston,2011,261.0059516,51.98970622,0.431830713,1.443704463,80.01606139,"92,626","84,286","8,340",9,2652.200121,65833,67441
Michigan,Macomb,2011,300.516557,50.68807333,0.967884572,1.762523589,78.50839895,"409,065","363,484","45,581",11.1,5092.081338,328216,50891
Michigan,Marquette,2011,268.6884597,58.41908968,0.584806786,0.850948417,79.11908862,"33,939","30,923","3,016",8.9,4805.597828,26582,41130
Michigan,Midland,2011,230.1091202,55.38773315,0.536250893,1.156051709,80.24572651,"40,869","37,450","3,419",8.4,2378.957949,33679,52591
Michigan,Monroe,2011,298.5745834,60.7963966,0.75598428,1.061330846,78.19821414,"73,660","66,681","6,979",9.5,5566.167961,57491,53744
Michigan,Muskegon,2011,280.9245062,65.64622202,0.96911742,1.055996183,77.46213566,"75,669","67,008","8,661",11.4,8833.649118,62839,37626
Michigan,Oakland,2011,261.2874763,46.54511324,1.023392424,1.387636455,79.90020522,"610,881","552,660","58,221",9.5,4147.804121,482101,61888
Michigan,Ottawa,2011,200.0798142,39.03748417,0.476723209,1.292485071,81.52897025,"139,598","128,452","11,146",8,3977.587423,94059,53553
Michigan,Saginaw,2011,277.7090311,64.41230382,1.092739995,0.976782716,77.48511431,"89,803","80,647","9,156",10.2,6490.915818,76342,40434
Michigan,Shiawassee,2011,288.324732,66.51763089,0.573854753,1.264368434,78.07318337,"33,632","30,023","3,609",10.7,3959.208158,27333,47775
Michigan,Van Buren,2011,277.8916628,66.68859162,0.939959871,1.683664722,77.47020149,"36,445","32,241","4,204",11.5,5128.608924,28011,41379
Michigan,Washtenaw,2011,231.1293397,41.98769393,0.983738022,1.08545444,80.74195437,"180,797","168,467","12,330",6.8,5200.112617,134459,56612
Michigan,Wayne,2011,353.1131632,52.44263644,3.746432567,1.956528833,75.43590102,"774,443","674,177","100,266",12.9,10382.12678,664288,38479
Minnesota,Anoka,2011,168.8108811,52.52107673,0.562430964,0.993087262,80.79934657,"187,000","174,217","12,783",6.8,6665.926808,122420,63614
Minnesota,Carver,2011,164.6772969,39.69854798,0.309865068,0.805112158,82.53842454,"52,129","49,252","2,877",5.5,2397.950842,33574,83348
Minnesota,Dakota,2011,167.9268751,42.35561313,0.503642396,0.920668303,81.60462026,"227,975","214,174","13,801",6.1,4541.765016,152289,69902
Minnesota,Hennepin,2011,173.125062,44.76259195,1.755668996,0.861036986,80.81237113,"656,063","616,331","39,732",6.1,7613.889059,477055,60817
Minnesota,Olmsted,2011,162.5969766,41.26565867,1.372176047,0.679609941,82.14186199,"81,313","77,037","4,276",5.3,4161.363777,57518,67618
Minnesota,Ramsey,2011,195.5641293,51.00539021,1.308767285,0.976109142,79.89767739,"272,394","254,310","18,084",6.6,8311.124811,204612,51702
Minnesota,Scott,2011,194.1057057,45.05647215,0.40799345,0.682863421,81.54446675,"74,896","70,578","4,318",5.8,4147.986344,46357,80864
Minnesota,Sherburne,2011,198.5933554,51.55691486,0.428573938,0.865699462,80.7860789,"48,872","45,383","3,489",7.1,3650.960956,30681,67198
Minnesota,Stearns,2011,172.574752,43.10948671,0.348905045,0.573312395,81.83046013,"85,989","80,611","5,378",6.3,5603.872718,56416,52334
Minnesota,Washington,2011,163.8308395,47.03655645,0.523329375,0.74914376,81.74743119,"133,063","125,221","7,842",5.9,4681.75719,89554,76491
Minnesota,Wright,2011,186.8887958,50.11857958,0.381474369,0.939422674,81.04116687,"70,299","65,495","4,804",6.8,3711.543665,44851,68242
Mississippi,Forrest,2011,328.9093583,82.30445835,5.949842526,1.777186865,74.79290438,"35,065","31,522","3,543",10.1,7700.386881,27845,35046
Mississippi,Harrison,2011,368.6295285,62.95951977,3.213578749,1.960506333,75.08291535,"90,572","82,496","8,076",8.9,9361.489149,72256,38645
Mississippi,Hinds,2011,328.6148767,50.97031517,11.86672911,1.941676035,75.53614939,"118,305","107,045","11,260",9.5,13331.1605,87927,34926
Mississippi,Jackson,2011,315.5036286,70.64997844,2.33059873,1.369507429,75.63404701,"65,563","58,738","6,825",10.4,8247.025593,51401,47800
Mississippi,Jones,2011,325.6392591,68.07850897,3.842265062,1.59549158,75.09329972,"29,123","26,630","2,493",8.6,7337.068993,25042,39709
Mississippi,Lauderdale,2011,341.0695353,70.85849568,5.683084751,1.553282464,74.66038951,"34,382","30,858","3,524",10.2,8392.085795,28838,38573
Mississippi,Lee,2011,334.6695566,78.54803484,2.579270113,1.336571796,74.83344772,"41,068","37,105","3,963",9.6,4404.268334,32141,40669
Mississippi,Madison,2011,325.0789792,71.90565164,7.809205158,1.664809507,73.83481443,"50,716","47,222","3,494",6.9,3610.125844,36315,52898
Mississippi,Rankin,2011,300.4807383,59.81076557,2.986610092,0.999435938,77.88982894,"73,498","68,814","4,684",6.4,3395.358469,53147,61423
Missouri,Boone,2011,230.7682258,52.94694492,1.151070167,1.70080469,79.62161845,"94,108","88,736","5,372",5.7,7632.035189,63516,46596
Missouri,Buchanan,2011,326.09953,93.70359354,1.41932273,1.296430472,76.5569119,"46,473","42,713","3,760",8.1,10394.86177,32369,42624
Missouri,Cape Girardeau,2011,301.9412553,58.70831707,0.995409697,1.194756214,78.49818382,"40,687","37,944","2,743",6.7,9033.693663,29160,39977
Missouri,Cass,2011,243.9320628,67.77581049,0.666121201,1.206655241,78.43511526,"53,085","48,586","4,499",8.5,4708.448393,37574,53936
Missouri,Christian,2011,267.4250056,56.09219528,0.754779619,1.60776522,79.37976453,"40,908","37,869","3,039",7.4,4038.558062,29610,50876
Missouri,Clay,2011,221.4704402,67.87320589,1.041174449,1.631955664,79.13442817,"125,652","116,366","9,286",7.4,5268.702933,87469,58830
Missouri,Cole,2011,262.1915275,64.64140159,0.816046691,1.285654613,78.69674319,"40,384","37,846","2,538",6.3,6374.528104,29259,55888
Missouri,Franklin,2011,301.5629315,64.5256073,0.707615561,1.413228246,77.1464899,"52,944","47,965","4,979",9.4,4904.345162,39472,45951
Missouri,Greene,2011,275.8694614,60.81678118,2.844822513,1.242422348,78.07645928,"144,414","133,822","10,592",7.3,13496.82811,115109,40124
Missouri,Jackson,2011,265.2789901,62.58586458,3.62829052,1.733285168,76.89865397,"358,230","324,169","34,061",9.5,11189.03999,267250,44347
Missouri,Jasper,2011,351.097266,76.93955954,1.2454956,1.874829364,76.0131232,"58,850","54,387","4,463",7.6,8877.969295,44789,40308
Missouri,Jefferson,2011,335.1072711,76.53579502,0.775913211,1.45154926,76.51924934,"116,930","106,665","10,265",8.8,4548.850261,82225,50491
Missouri,Platte,2011,207.2324658,60.88385235,0.878480084,2.153366289,80.21353152,"52,035","48,433","3,602",6.9,3946.564219,37270,61863
Montana,Cascade,2011,215.3652686,71.99250818,0.672593478,1.472635212,78.47288912,"38,333","35,882","2,451",6.4,7714.902071,32187,42623
Montana,Flathead,2011,227.3341938,63.12373259,0.527268198,1.038865079,79.24878158,"43,591","38,821","4,770",10.9,5004.63291,37597,44207
Montana,Gallatin,2011,191.89481,44.85003033,0.427569501,1.051913569,81.61216762,"51,559","48,461","3,098",6,4641.378842,37196,50302
Montana,Missoula,2011,203.7782729,64.57823837,0.654831481,1.207557022,79.48421555,"58,780","54,816","3,964",6.7,6366.249807,45680,41931
Montana,Yellowstone,2011,229.5840988,70.03326084,0.645036431,1.253995227,78.81288063,"77,147","72,938","4,209",5.5,7842.611882,59276,46975
Nebraska,Douglas,2011,233.6528961,69.45604908,1.832901005,1.612207897,78.53560681,"282,043","268,236","13,807",4.9,8722.380185,201124,51694
Nebraska,Lancaster,2011,201.02652,63.90874413,1.019277135,1.142392536,80.32519676,"164,156","157,591","6,565",4,8155.816554,114736,48642
Nebraska,Sarpy,2011,207.5270733,60.71449349,0.571327931,1.734151398,80.45171933,"86,350","82,692","3,658",4.2,3422.606048,59582,64043
Nevada,Clark,2011,248.4074069,63.36796192,3.223663693,0.954328558,77.86181363,"995,119","863,498","131,621",13.2,6790.800119,696834,48215
Nevada,Washoe,2011,301.009162,64.01256539,1.761525717,1.05804374,77.90410094,"221,688","193,787","27,901",12.6,5647.355045,160736,50733
New Hampshire,Cheshire,2011,224.7729994,63.62439696,0.555520048,1.263351349,79.70770748,"42,545","40,409","2,136",5,5222.406712,30565,54049
New Hampshire,Grafton,2011,215.0617384,49.42203996,0.452490315,1.237966013,80.74392409,"48,735","46,563","2,172",4.5,5085.379176,33906,50811
New Hampshire,Hillsborough,2011,223.9528684,57.63640459,0.706302331,1.294233996,79.90977845,"225,078","212,339","12,739",5.7,5460.72919,153186,66609
New Hampshire,Merrimack,2011,236.6652256,56.4573963,0.705952587,0.887437163,79.85054396,"81,097","77,105","3,992",4.9,5087.60577,57535,66221
New Hampshire,Rockingham,2011,219.553587,52.54177114,0.575529525,1.098792087,80.38973256,"172,121","162,478","9,643",5.6,4323.279087,117085,75982
New Hampshire,Strafford,2011,213.8575989,57.96454566,0.729492194,1.256312526,79.58281243,"69,614","65,927","3,687",5.3,5530.367237,44337,55180
New Jersey,Atlantic,2011,285.3253471,51.04083624,6.810388214,1.25629942,77.46342088,"139,712","122,239","17,473",12.5,7857.679616,99762,50829
New Jersey,Bergen,2011,216.5242931,30.42772993,1.641363476,0.547877813,82.22664602,"481,389","444,264","37,125",7.7,2724.282563,329544,79272
New Jersey,Burlington,2011,249.0256425,44.88374049,1.616222746,0.949869212,79.64206558,"235,904","215,373","20,531",8.7,4029.078665,164760,72896
New Jersey,Camden,2011,276.5405926,48.82938986,3.707766309,1.420674598,77.9057746,"263,061","234,525","28,536",10.8,8128.382298,185691,57784
New Jersey,Cape May,2011,284.4593343,51.25208424,2.858514432,1.61041247,78.10534646,"49,460","42,109","7,351",14.9,9962.188361,41082,53256
New Jersey,Cumberland,2011,315.7561228,54.70541002,5.912177156,2.087625856,76.65092591,"71,870","62,557","9,313",13,8693.304536,49716,51548
New Jersey,Essex,2011,275.3574917,35.92998332,17.9618404,1.076475343,77.74692413,"382,993","341,544","41,449",10.8,6985.702626,273399,51009
New Jersey,Gloucester,2011,277.0500568,55.48232501,1.91614254,1.128313799,78.34123197,"152,043","136,576","15,467",10.2,5588.994873,103725,71850
New Jersey,Hudson,2011,258.8235129,36.84309255,8.402761404,0.567905246,79.61720521,"357,120","324,421","32,699",9.2,4894.111509,243850,56546
New Jersey,Hunterdon,2011,189.2028504,40.0820923,0.817375314,0.889018868,82.3000808,"67,746","63,067","4,679",6.9,1755.761943,46741,99099
New Jersey,Mercer,2011,247.4725757,41.14526473,4.285189259,1.335990367,79.47133565,"193,382","177,364","16,018",8.3,5250.548632,130756,73890
New Jersey,Middlesex,2011,241.3003093,37.33699583,2.314144761,1.001207048,80.85929787,"427,282","390,022","37,260",8.7,4092.902248,278920,74522
