STATE,COUNTY,YEAR,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age,Civilian_labor_force,Employed,Unemployed,Unemployment_rate,Crime_rate,Total Income,Median income
Illinois,Vermilion,2013,320.0947262,83.66629455,1.281974359,2.836574733,76.64753301,"35,948","32,142","3,806",10.6,9201.57763,31482,45089
Illinois,Will,2013,248.3305243,45.27075612,0.852387215,1.165983828,80.1225413,"358,406","323,345","35,061",9.8,3283.728121,223508,74397
Illinois,Williamson,2013,266.8925129,71.18732044,0.887510804,2.253677312,76.9485408,"31,482","28,647","2,835",9,3701.023127,26724,44418
Illinois,Winnebago,2013,270.6384509,57.07500401,1.432272769,0.987845829,77.90256898,"143,275","128,247","15,028",10.5,8724.640707,113248,46946
Indiana,Allen,2013,242.1909068,67.09426443,1.389605587,1.970956849,78.36508991,"174,131","161,049","13,082",7.5,6868.123541,142535,45006
Indiana,Bartholomew,2013,267.5453881,72.55010206,0.857537595,1.792282678,77.88960951,"41,587","39,102","2,485",6,7049.761554,30359,52505
Indiana,Clark,2013,309.6568099,76.65991908,1.474944859,1.958617583,76.33587886,"56,230","52,343","3,887",6.9,10183.48399,42192,50760
Indiana,Delaware,2013,275.6917398,83.72788823,1.289977831,2.38246413,77.07313042,"54,167","49,496","4,671",8.6,6866.021994,46431,36402
Indiana,Elkhart,2013,268.2804049,61.36836181,0.864288649,1.364732674,78.71019024,"98,970","91,805","7,165",7.2,5613.608869,71056,45387
Indiana,Floyd,2013,289.0530909,72.8393645,1.367102015,1.560524605,77.22586668,"38,502","36,061","2,441",6.3,7280.163036,28343,57401
Indiana,Grant,2013,274.8872832,87.79052455,1.234955991,1.956779572,76.51627327,"32,463","29,532","2,931",9,5047.691886,27003,38665
Indiana,Hamilton,2013,204.4218078,48.73944418,0.618753597,1.721282938,81.65773347,"155,749","147,899","7,850",5,3320.695668,107904,81958
Indiana,Hancock,2013,253.6170308,64.27507796,0.632349051,1.495400918,78.85956668,"36,065","33,673","2,392",6.6,2257.250946,26072,65421
Indiana,Hendricks,2013,235.5405896,65.29558916,0.702333758,1.484500684,79.97443307,"78,649","74,096","4,553",5.8,3445.24559,55273,67535
Indiana,Howard,2013,294.0333546,73.73141246,1.364787156,1.68947066,77.12164891,"36,412","33,448","2,964",8.1,6478.31737,34435,44265
Indiana,Johnson,2013,277.266888,86.15448278,0.554663252,0.951427261,78.54098973,"73,664","69,068","4,596",6.2,5977.896852,52838,57245
Indiana,Kosciusko,2013,255.5588859,65.03445553,0.626367021,1.214118212,78.50500838,"39,729","37,112","2,617",6.6,3937.877038,28649,51221
Indiana,Lake,2013,291.6306062,59.53939642,2.208720973,2.215761705,76.54986145,"229,941","209,097","20,844",9.1,8001.308725,186553,48302
Indiana,Madison,2013,281.0345541,74.02677468,1.172059035,2.182035454,76.55028527,"58,069","52,653","5,416",9.3,6053.999278,51877,40913
Indiana,Marion,2013,284.4658606,77.27288377,2.833391396,1.622612108,76.38334352,"463,352","423,967","39,385",8.5,13062.73466,361596,41345
Indiana,Monroe,2013,214.0386785,50.75365434,1.177824289,1.013051714,80.20237979,"66,654","62,096","4,558",6.8,6393.345802,53577,41972
Indiana,Morgan,2013,313.9447778,90.52464727,0.704373498,1.194730104,77.23646853,"34,826","32,193","2,633",7.6,9867.217191,25704,56664
Indiana,Porter,2013,245.7636391,57.21234401,0.874107557,1.41169782,78.54878906,"83,161","77,162","5,999",7.2,3462.900962,62471,63806
Indiana,Tippecanoe,2013,255.9553861,66.75208368,0.977479721,1.497155074,79.21824779,"89,630","83,675","5,955",6.6,6309.297645,68442,47731
Indiana,Vanderburgh,2013,268.1706835,72.48442317,1.576442468,1.267355796,77.16294925,"90,899","84,413","6,486",7.1,8050.108153,72659,41102
Indiana,Vigo,2013,327.6498373,83.445718,1.505948455,1.955413105,76.33802086,"49,522","44,879","4,643",9.4,8830.065543,39311,37930
Indiana,Wayne,2013,287.1683715,72.4631683,1.305368667,2.489292283,76.77569947,"30,535","27,887","2,648",8.7,1567.554948,27425,34745
Iowa,Black Hawk,2013,256.0872311,65.16285912,0.78020823,1.200676458,79.30461619,"71,758","68,095","3,663",5.1,5307.254129,52312,45666
Iowa,Dallas,2013,201.882423,52.36563838,0.4543761,1.161945011,81.55993263,"40,906","39,431","1,475",3.6,3190.727707,27287,78837
Iowa,Dubuque,2013,245.1605353,51.63301778,0.477416317,0.535761406,80.05989508,"55,063","52,562","2,501",4.5,4297.515483,36801,51735
Iowa,Johnson,2013,197.0601362,44.0297813,0.844123107,0.849957994,81.94415923,"82,752","79,931","2,821",3.4,5051.410722,55807,51606
Iowa,Linn,2013,212.9288546,60.79339452,0.513604416,0.776896998,80.49096682,"119,688","113,695","5,993",5,5775.484822,87137,56151
Iowa,Polk,2013,241.2079384,64.85809417,1.05137727,1.30549908,78.93669541,"250,429","238,383","12,046",4.8,7100.976763,178026,59328
Iowa,Pottawattamie,2013,249.3868998,81.30014564,0.704625375,1.419501624,78.12101433,"48,637","46,415","2,222",4.6,12696.12535,36249,50557
Iowa,Scott,2013,249.5903034,62.55457998,0.78690589,1.182206769,79.17456134,"87,786","82,863","4,923",5.6,6917.319923,67314,53884
Iowa,Story,2013,200.4758581,41.50203357,0.504155743,0.820807815,82.13052886,"54,763","52,939","1,824",3.3,4641.905142,36340,50279
Iowa,Woodbury,2013,252.5150334,78.13945534,0.891095105,1.19544072,78.30204656,"55,223","52,580","2,643",4.8,8283.937137,38812,45594
Kansas,Butler,2013,280.6011685,79.02808847,0.606893898,1.646414062,77.98815405,"31,823","30,062","1,761",5.5,6046.22871,24308,55647
Kansas,Douglas,2013,209.1719506,55.9359277,0.592288278,1.497427463,80.66813211,"63,535","60,479","3,056",4.8,8068.129697,42470,52150
Kansas,Johnson,2013,229.914647,42.3021492,0.631528735,1.039683165,81.48282698,"314,173","300,633","13,540",4.3,3947.221568,220432,73737
Kansas,Leavenworth,2013,246.0681486,62.66723384,0.530162968,1.746238639,78.90062372,"34,597","32,529","2,068",6,5075.849709,27311,68266
Kansas,Riley,2013,199.3334991,56.8756111,0.759878956,2.052294323,81.51867237,"36,571","35,030","1,541",4.2,4058.3972,26776,43778
Kansas,Sedgwick,2013,251.1703134,70.42883469,1.78171696,1.942533584,77.89593602,"246,243","231,111","15,132",6.1,10402.68257,192654,48361
Kansas,Shawnee,2013,253.6914244,70.05099664,0.910657928,1.531723269,78.14130481,"92,035","86,721","5,314",5.8,9191.385433,70732,50150
Kansas,Wyandotte,2013,300.9588546,69.555485,2.304727352,2.014233014,75.27126443,"74,775","68,839","5,936",7.9,11009.90471,57141,38412
Kentucky,Boone,2013,239.3356021,62.18246408,0.703384962,1.47655494,78.87578995,"66,021","61,650","4,371",6.6,5262.778285,45559,64414
Kentucky,Bullitt,2013,233.7118297,74.13258405,0.730410872,1.203109498,78.6147008,"39,671","36,740","2,931",7.4,3514.372817,27796,60264
Kentucky,Campbell,2013,258.7333359,58.14679815,0.941888675,1.203554579,77.79944951,"48,752","45,550","3,202",6.6,6264.13189,34947,53323
Kentucky,Christian,2013,333.1524382,93.88972088,1.24047149,2.130543484,75.4374102,"26,605","24,098","2,507",9.4,5634.571121,24344,45206
Kentucky,Daviess,2013,242.2893952,64.59335947,1.129539066,0.996379334,77.63118997,"47,636","44,363","3,273",6.9,5762.246299,38210,47252
Kentucky,Fayette,2013,228.225931,58.07186966,1.684557961,1.57687853,78.54441963,"168,417","158,648","9,769",5.8,9544.818472,125138,47535
Kentucky,Hardin,2013,261.751988,70.26866317,1.019081151,1.551612734,77.26577134,"47,819","44,154","3,665",7.7,4141.614072,41187,48035
Kentucky,Jefferson,2013,254.026817,68.28173228,2.579995615,1.390178656,77.17520027,"385,274","356,481","28,793",7.5,9800.853391,309533,47488
Kentucky,Kenton,2013,260.3082606,70.46749391,1.345839928,1.583310128,77.13195859,"85,069","79,105","5,964",7,5677.439212,61930,53761
Kentucky,Madison,2013,289.1432445,70.72943523,0.761962028,1.410430788,77.23615413,"45,747","42,740","3,007",6.6,6289.882562,32298,45316
Kentucky,McCracken,2013,358.20307,76.39534786,1.262818781,1.238416542,76.2541872,"30,282","27,892","2,390",7.9,5562.076061,25886,41209
Kentucky,Pike,2013,381.2001228,115.6261039,0.617285493,2.052445752,72.63577011,"23,294","20,527","2,767",11.9,2032.036323,25658,34373
Kentucky,Warren,2013,278.3451163,66.49318171,1.181018778,1.446313196,77.10603629,"60,475","56,322","4,153",6.9,6446.53689,45541,48783
Louisiana,Ascension,2013,288.0764243,59.43939774,2.93108971,1.683097397,77.26497288,"56,781","53,609","3,172",5.6,7214.096328,40762,75308
Louisiana,Bossier,2013,263.2030583,71.36510965,2.128880805,3.927970453,77.27403098,"56,863","53,437","3,426",6,7174.801014,47151,51796
Louisiana,Caddo,2013,276.9849121,68.23327798,5.439577029,3.761175735,74.97150436,"110,922","102,176","8,746",7.9,9410.732068,98570,39683
Louisiana,Calcasieu,2013,375.8216445,67.83865913,3.878398018,2.112780425,75.36921828,"89,356","83,592","5,764",6.5,11081.71845,76601,42625
Louisiana,East Baton Rouge,2013,286.9515462,49.7840109,13.26489,1.31184695,76.5362208,"225,959","211,944","14,015",6.2,10144.96652,168824,48463
Louisiana,Iberia,2013,324.348509,54.28580914,2.643967998,2.715915164,75.3494796,"32,283","30,200","2,083",6.5,5185.962646,26536,39793
Louisiana,Jefferson,2013,263.6657844,52.21366842,3.783859777,1.630202622,77.30923607,"213,643","200,234","13,409",6.3,8265.819433,167442,46576
Louisiana,Lafayette,2013,277.5300957,45.15989976,3.067774705,1.728900579,77.4995075,"118,870","113,007","5,863",4.9,10769.66502,88453,57949
Louisiana,Lafourche,2013,283.1939983,47.89138051,1.664004185,2.658208045,76.71170952,"46,823","44,522","2,301",4.9,5646.853147,34469,52373
Louisiana,Livingston,2013,301.7719058,80.73590605,2.030416575,0.968378772,75.76952859,"64,070","60,324","3,746",5.8,7460.605741,47465,52246
Louisiana,Orleans,2013,285.6920487,40.07354991,11.36615853,2.658850223,75.43579169,"173,465","160,741","12,724",7.3,9455.416395,158354,36631
Louisiana,Ouachita,2013,270.7421499,68.83419436,5.873048597,2.619599794,75.46034919,"70,977","65,856","5,121",7.2,12154.97074,56477,40473
Louisiana,Rapides,2013,350.4577346,64.72456349,4.994345821,1.609963335,75.01223321,"57,207","53,286","3,921",6.9,12881.27677,48074,39331
Louisiana,Tangipahoa,2013,364.6480777,64.9731032,3.580030656,2.364354666,74.08103482,"52,934","48,682","4,252",8,12962.12804,46039,44166
Louisiana,Terrebonne,2013,319.5357987,62.7337557,3.19802941,2.507121525,75.34518732,"53,032","50,362","2,670",5,8256.905289,38949,55148
Maine,Androscoggin,2013,225.4238606,74.04904671,1.006143156,1.577860372,78.42296485,"56,466","52,696","3,770",6.7,5771.897012,43736,44127
Maine,Aroostook,2013,252.5005372,63.07450087,0.593001394,1.391629426,78.61243113,"33,869","30,955","2,914",8.6,2789.793921,30097,36825
Maine,Cumberland,2013,187.0808788,53.22073028,0.99965014,1.007195559,80.22350881,"160,923","152,393","8,530",5.3,5063.42465,116017,54780
Maine,Kennebec,2013,235.7840864,68.62259356,0.751087052,1.495374669,78.41496473,"63,868","59,883","3,985",6.2,5772.187282,50670,44724
Maine,Penobscot,2013,252.2039266,67.51967781,0.740392817,1.264001504,78.45134137,"80,082","74,603","5,479",6.8,5847.06572,62039,43598
Maine,York,2013,193.3011857,52.74875505,0.655503221,0.802387621,80.15550366,"111,315","104,279","7,036",6.3,4717.151454,81605,55350
Maryland,Allegany,2013,348.441749,62.44511194,1.122772459,0.750650702,77.57339995,"33,624","30,772","2,852",8.5,7171.492808,26573,40165
Maryland,Anne Arundel,2013,244.3416153,47.13715002,1.844673015,0.68386398,79.15592552,"296,541","279,673","16,868",5.7,6229.269083,201695,86230
Maryland,Baltimore,2013,239.0498488,40.71182467,3.060890884,0.682606993,79.80896235,"442,215","411,834","30,381",6.9,6807.127735,313837,64795
Maryland,Calvert,2013,258.4329553,51.38895113,1.442211575,0.748275432,79.21787441,"47,759","44,934","2,825",5.9,3891.992758,30729,94196
Maryland,Carroll,2013,267.3351365,58.14761289,0.674462051,0.434896634,79.30594193,"93,057","87,953","5,104",5.5,3217.950325,60362,82955
Maryland,Cecil,2013,295.8852271,74.00260542,1.48084158,1.057681793,76.96660854,"52,245","48,224","4,021",7.7,6518.203551,36759,66090
Maryland,Charles,2013,256.9268746,47.45074547,2.155162235,1.014620071,78.57017879,"80,254","75,072","5,182",6.5,5440.365102,52683,88797
Maryland,Frederick,2013,246.544884,45.34125099,0.946173496,0.405254925,80.44107933,"128,453","121,082","7,371",5.7,3946.36744,88531,84308
Maryland,Harford,2013,245.1415425,46.88691517,1.427707382,1.164103858,79.57694691,"135,688","126,864","8,824",6.5,3795.495596,91938,77765
Maryland,Howard,2013,183.9786427,29.58389708,1.159062369,0.452276517,82.90822584,"171,319","163,070","8,249",4.8,4472.108176,108188,109476
Maryland,Montgomery,2013,206.7781537,27.02552378,3.245668729,0.636614641,81.37485031,"543,124","516,264","26,860",4.9,3571.235323,364743,98326
Maryland,Prince George's,2013,206.7781537,27.02552378,3.245668729,0.636614641,81.37485031,"486,011","452,439","33,572",6.9,7472.496537,306730,72052
Maryland,Washington,2013,281.8218163,64.87798001,1.562724774,0.841333765,77.91896867,"77,219","71,573","5,646",7.3,4730.62199,56400,57615
Maryland,Wicomico,2013,313.091408,56.20129456,4.338569529,0.680926672,76.98287347,"50,161","45,806","4,355",8.7,7670.238882,37037,48897
Massachusetts,Barnstable,2013,206.3498282,43.26665219,1.756067555,0.742562619,80.71531338,"108,455","99,337","9,118",8.4,5709.136564,94479,61026
Massachusetts,Berkshire,2013,221.3545064,51.99747289,0.868949005,0.936893336,79.99886755,"65,690","60,821","4,869",7.4,5654.387993,54963,52514
Massachusetts,Bristol,2013,241.7307115,48.4742582,1.895913183,0.62396995,79.3011628,"286,403","261,464","24,939",8.7,5437.725713,212609,53501
Massachusetts,Essex,2013,204.8635206,40.92969985,1.184202767,0.729861574,80.72926655,"399,415","371,273","28,142",7,4665.277902,286891,67522
Massachusetts,Franklin,2013,212.7347318,55.32919091,0.66614971,0.927063362,80.30048657,"39,296","36,873","2,423",6.2,3915.714335,30990,52339
Massachusetts,Hampden,2013,232.2520004,48.30218673,3.150631264,1.096997926,78.87917293,"220,022","200,921","19,101",8.7,7899.546939,175846,48845
Massachusetts,Hampshire,2013,215.8000506,44.61610772,0.854668446,0.908923566,80.78835986,"85,354","80,176","5,178",6.1,4062.243545,59101,65190
Massachusetts,Middlesex,2013,186.8236448,36.41907552,1.003130039,0.694640266,81.76929115,"839,644","793,630","46,014",5.5,3584.014826,584142,82425
Massachusetts,Norfolk,2013,197.2258932,39.40392646,0.897290691,0.610335947,81.36207415,"362,470","341,397","21,073",5.8,3167.357565,259006,84317
Massachusetts,Plymouth,2013,228.1760141,49.63261235,1.196129959,0.752077215,79.69015757,"262,695","244,330","18,365",7,4655.42514,177399,76183
Massachusetts,Suffolk,2013,198.0446757,39.74114436,4.304999272,0.592571049,79.69640922,"406,849","381,626","25,223",6.2,7439.312444,290581,54747
Massachusetts,Worcester,2013,226.5342402,50.99496387,1.536662661,0.911528088,79.81102691,"420,544","390,291","30,253",7.2,4894.838859,300998,62483
Michigan,Allegan,2013,246.2309421,58.07305911,0.690019657,1.377997458,79.19134424,"57,933","54,066","3,867",6.7,3316.658062,41157,56077
Michigan,Bay,2013,304.9774734,60.6093536,0.571717443,0.868103475,78.51526283,"53,013","48,386","4,627",8.7,4838.87583,44918,41281
Michigan,Berrien,2013,270.3565868,54.89373092,1.227946272,1.515120319,78.089667,"72,420","66,133","6,287",8.7,6350.104004,59239,44747
Michigan,Calhoun,2013,272.3044914,71.27418468,0.96792063,2.029257649,76.99503904,"62,761","57,804","4,957",7.9,7954.528401,52980,44520
Michigan,Clinton,2013,239.6818015,46.06900157,0.493541136,1.076745121,80.61507966,"39,008","36,649","2,359",6,1917.910206,28364,59569
Michigan,Eaton,2013,257.6384228,57.68501971,0.551632459,1.711522759,79.45650563,"55,291","51,602","3,689",6.7,4238.199935,44259,53328
Michigan,Genesee,2013,318.3623799,66.6109369,1.234035053,1.540470133,76.43827589,"183,792","165,917","17,875",9.7,7425.168115,163740,41249
Michigan,Grand Traverse,2013,203.9547813,52.67162045,0.453769392,1.653739486,80.56671593,"47,035","43,446","3,589",7.6,2751.732346,33798,50830
Michigan,Ingham,2013,268.8787942,56.0685612,1.308160792,1.262645932,78.68429334,"144,121","133,094","11,027",7.7,6483.929672,110512,44569
Michigan,Isabella,2013,274.548804,58.85897099,0.731532427,1.097747166,79.10788687,"34,863","32,344","2,519",7.2,3747.863308,25225,37488
Michigan,Jackson,2013,277.0604777,69.67224831,1.322484021,1.173377903,77.7946572,"72,095","66,139","5,956",8.3,5450.909021,61235,43668
Michigan,Kalamazoo,2013,229.2739523,56.34135725,0.992807706,2.08951805,79.13344651,"124,901","116,335","8,566",6.9,6770.456906,100735,45854
Michigan,Kent,2013,240.691929,47.07752899,0.879829072,1.238184394,79.97627656,"326,607","306,212","20,395",6.2,5205.132431,230446,51992
Michigan,Lapeer,2013,296.1578648,61.18420553,0.319918867,1.136463503,78.87018393,"40,283","35,679","4,604",11.4,2800.910976,32998,52960
Michigan,Lenawee,2013,285.6777885,72.92280714,0.651684823,0.742653208,78.7632948,"47,581","43,858","3,723",7.8,2692.18134,37270,45938
Michigan,Livingston,2013,252.3087302,50.43779872,0.376437711,1.374642641,80.35927565,"94,808","87,770","7,038",7.4,2349.148611,68221,70707
Michigan,Macomb,2013,303.1194955,52.56311782,0.939850104,2.050671124,78.39951494,"420,290","380,495","39,795",9.5,4596.362849,335982,52851
Michigan,Marquette,2013,260.5295875,56.71638546,0.506280479,0.821889892,79.34621282,"33,926","31,153","2,773",8.2,3386.527161,25676,45011
Michigan,Midland,2013,224.0781786,55.24729024,0.484661263,1.142362649,80.55145647,"40,777","37,630","3,147",7.7,2297.303735,33858,49913
Michigan,Monroe,2013,291.3552259,59.46654223,0.658455292,1.094533323,78.38231279,"74,365","68,874","5,491",7.4,5191.500364,58479,53561
Michigan,Muskegon,2013,277.3890338,65.81677908,0.855749226,1.031398766,77.54229978,"76,165","68,623","7,542",9.9,8024.080488,65559,41630
Michigan,Oakland,2013,254.6019949,45.80382827,0.897958149,1.451690487,80.28496495,"628,635","579,614","49,021",7.8,3594.87877,493007,67202
Michigan,Ottawa,2013,194.6674435,38.36746505,0.411676523,1.175613198,81.65263623,"144,633","135,820","8,813",6.1,3440.24851,95068,57517
Michigan,Saginaw,2013,260.4098305,62.27903944,0.954952229,0.97798613,77.88902402,"88,844","80,811","8,033",9,5910.335007,77518,41548
Michigan,Shiawassee,2013,285.6821229,70.13989731,0.507177216,1.264998835,77.86678661,"33,046","29,948","3,098",9.4,3760.653721,28093,41892
Michigan,Van Buren,2013,277.4163436,66.59431345,0.826274738,1.557648572,77.58743102,"34,980","31,454","3,526",10.1,4539.839817,29341,45081
Michigan,Washtenaw,2013,227.4126626,41.37427113,0.916298216,1.118451839,80.97612535,"183,727","173,018","10,709",5.8,4833.955757,137728,59660
Michigan,Wayne,2013,352.8325564,55.7302348,3.717996512,2.296580339,75.33091708,"776,560","687,300","89,260",11.5,9793.642148,664415,40487
Minnesota,Anoka,2013,163.2267244,51.41578874,0.541515663,1.009947059,81.15426967,"188,370","178,904","9,466",5,5074.534253,124047,70800
Minnesota,Blue Earth,2013,189.3073022,47.45936397,0.37034716,0.624279485,81.11666389,"38,620","37,017","1,603",4.2,6633.259207,24736,51858
Minnesota,Carver,2013,157.8463519,39.56666158,0.267575872,0.747219783,82.70110267,"53,318","51,020","2,298",4.3,2235.744492,34659,82333
Minnesota,Dakota,2013,165.9192922,41.54778044,0.443681597,0.870688676,81.95295508,"229,724","219,309","10,415",4.5,4557.651909,157195,73475
Minnesota,Hennepin,2013,169.7412538,45.45729823,1.719498918,0.78711757,80.93804932,"666,831","636,298","30,533",4.6,7330.63123,489690,64379
Minnesota,Olmsted,2013,163.9730593,41.57512993,1.272386105,0.640302088,82.26790535,"83,374","80,035","3,339",4,4221.831437,58203,65665
Minnesota,Ramsey,2013,193.3787213,51.81337763,1.15138199,0.882971156,80.07870856,"275,220","261,715","13,505",4.9,7843.909605,206353,56734
Minnesota,Rice,2013,189.4014868,50.32865494,0.366637314,0.814041172,81.08041306,"34,992","33,260","1,732",4.9,4229.53783,22361,58584
Minnesota,Scott,2013,181.4164067,43.535359,0.345085919,0.633197002,81.96404802,"76,971","73,598","3,373",4.4,3553.336492,46196,83173
Minnesota,Sherburne,2013,190.4427671,51.15442239,0.374134007,0.815701733,81.01134019,"48,786","46,184","2,602",5.3,2999.422119,29288,76036
Minnesota,Stearns,2013,169.9863938,42.78190449,0.298449266,0.53778986,82.18035107,"86,690","82,446","4,244",4.9,5507.10944,57623,57763
Minnesota,Washington,2013,160.103021,47.08755506,0.457967682,0.685713277,81.87138108,"134,883","128,912","5,971",4.4,4415.628649,90586,80748
Minnesota,Wright,2013,181.0749743,50.30776014,0.325252879,0.868039121,81.23136602,"70,559","66,999","3,560",5,3206.250632,45028,71917
Mississippi,Forrest,2013,336.7520287,83.10095029,6.49269102,1.793662975,74.67723285,"33,102","30,310","2,792",8.4,10155.19315,28256,35422
Mississippi,Harrison,2013,364.3396066,60.72549085,3.042621032,1.816218831,75.06713044,"86,617","80,121","6,496",7.5,8675.573317,75258,42070
Mississippi,Hinds,2013,327.565983,52.92504654,11.53361826,1.907114848,75.43034838,"110,759","101,375","9,384",8.5,11869.6187,89320,33719
Mississippi,Jackson,2013,308.1860114,72.78519905,2.150578218,1.347858317,75.75600397,"60,944","55,537","5,407",8.9,7762.258163,49263,47891
Mississippi,Jones,2013,326.6188792,68.71732007,3.625309117,1.604445787,75.0961131,"27,346","25,417","1,929",7.1,5770.926497,24601,33915
Mississippi,Lauderdale,2013,346.8848968,71.39804541,5.338901574,1.495198937,74.63881908,"34,590","31,701","2,889",8.4,8206.796819,31194,32217
Mississippi,Lee,2013,334.552632,81.52836943,2.420378453,1.330340096,74.81041585,"39,557","36,395","3,162",8,3872.216844,32442,42882
Mississippi,Madison,2013,320.6115827,71.2004801,8.007415293,1.586929249,73.79472565,"49,764","46,853","2,911",5.8,3104.279687,36817,66400
Mississippi,Rankin,2013,282.106817,57.91212674,2.742342428,0.97864337,78.45449395,"71,226","67,505","3,721",5.2,2862.720056,54237,55209
Missouri,Boone,2013,226.9599381,53.1253396,1.004012381,1.556221845,79.67396002,"97,547","93,154","4,393",4.5,7264.356505,67680,48953
Missouri,Buchanan,2013,312.7139863,94.83298283,1.286523887,1.281684256,76.69051805,"46,590","43,698","2,892",6.2,11195.07324,32448,43895
Missouri,Cape Girardeau,2013,298.7047106,59.5660167,0.904382848,1.154524012,78.62934569,"40,913","38,559","2,354",5.8,7337.626305,29621,42760
Missouri,Cass,2013,241.6102092,67.70773825,0.594100819,1.162911212,78.28677098,"52,287","48,993","3,294",6.3,4381.230681,37378,64144
Missouri,Christian,2013,270.2793018,55.81737634,0.672391277,1.566589633,79.37789519,"41,036","38,796","2,240",5.5,3877.910292,29915,51342
Missouri,Clay,2013,220.2807612,67.37094275,1.010990849,1.628268973,79.31309612,"126,817","119,105","7,712",6.1,4687.320153,87712,60541
Missouri,Cole,2013,263.2546091,64.8500682,0.71465794,1.220076253,78.74585412,"39,752","37,668","2,084",5.2,5240.288633,28441,50780
Missouri,Franklin,2013,290.7935231,64.06306562,0.608198524,1.361862258,77.58830035,"51,642","47,925","3,717",7.2,5456.901517,39255,50502
Missouri,Greene,2013,270.5906884,61.59653262,2.500675318,1.215242019,78.09162945,"144,536","136,572","7,964",5.5,13466.28834,118068,37779
Missouri,Jackson,2013,266.537991,63.46911348,3.300643923,1.791049453,77.02154352,"353,084","326,123","26,961",7.6,10910.93529,274269,46768
Missouri,Jasper,2013,350.9108031,80.88324887,1.095238495,1.696658743,76.25843673,"57,982","54,596","3,386",5.8,10457.06613,45456,40967
Missouri,Jefferson,2013,318.7457691,75.58505364,0.646995564,1.320399503,76.84220774,"114,854","107,043","7,811",6.8,4151.644962,82011,55089
Missouri,Platte,2013,201.9272848,58.78023786,0.807075725,2.110737195,80.43555628,"52,743","49,755","2,988",5.7,3528.989637,37664,63438
Montana,Cascade,2013,209.0962294,71.57431411,0.602644395,1.379233009,78.54020961,"38,386","36,422","1,964",5.1,7725.342774,34492,43947
Montana,Flathead,2013,224.2273903,62.38043489,0.470781165,1.067913677,79.30578045,"43,843","40,469","3,374",7.7,5748.072425,36391,47802
Montana,Gallatin,2013,190.5736075,43.53808394,0.369073453,1.014839257,81.82994583,"54,783","52,526","2,257",4.1,4553.587889,37767,58809
Montana,Lewis and Clark,2013,209.9292473,69.0245403,0.605967945,1.355014167,79.24864106,"35,064","33,537","1,527",4.4,5778.021576,26607,54954
Montana,Missoula,2013,200.8353442,64.09143867,0.563568278,1.106481039,79.68331841,"59,395","56,311","3,084",5.2,6764.776753,45820,48077
Montana,Yellowstone,2013,231.9049873,69.60502344,0.607267049,1.252012672,78.77001967,"79,268","75,831","3,437",4.3,9125.660679,61439,52610
Nebraska,Douglas,2013,232.2318678,64.71202624,1.732065456,1.664398179,78.70469468,"286,568","274,688","11,880",4.1,8604.528346,209490,51728
Nebraska,Lancaster,2013,194.1620545,63.31542969,0.94553198,1.093288255,80.57433339,"168,939","163,096","5,843",3.5,7377.792766,117048,52019
Nebraska,Sarpy,2013,205.3456601,60.52652448,0.532563774,1.664614011,80.53225986,"89,279","86,071","3,208",3.6,2791.45751,60375,65706
Nevada,Clark,2013,245.4711489,62.52709288,3.068226977,0.936578896,78.18380786,"1,004,312","906,943","97,369",9.7,7398.917203,713577,51057
Nevada,Washoe,2013,298.7588944,63.72137501,1.475185943,1.030140018,77.93094502,"221,375","200,386","20,989",9.5,5826.594758,164597,53588
New Hampshire,Cheshire,2013,219.035851,63.06025076,0.453727842,1.270349651,80.12333172,"41,946","39,959","1,987",4.7,6539.977,30603,51945
New Hampshire,Grafton,2013,213.7956756,48.31692917,0.38665501,1.18406156,80.86127568,"48,367","46,323","2,044",4.2,5156.838143,35728,56370
New Hampshire,Hillsborough,2013,217.2915754,56.65996486,0.631109859,1.191371462,80.31981762,"227,768","215,531","12,237",5.4,5372.302135,155036,67574
New Hampshire,Merrimack,2013,232.2077494,56.45214795,0.62718548,0.871701612,80.032622,"80,880","77,141","3,739",4.6,4216.921655,55085,65662
New Hampshire,Rockingham,2013,207.4684005,50.79137116,0.502594461,1.153853851,80.844485,"175,732","166,176","9,556",5.4,3849.398052,117890,74782
New Hampshire,Strafford,2013,211.4657427,57.58919253,0.625882517,1.261671727,79.78985129,"70,151","66,729","3,422",4.9,5670.208169,47528,60692
New Jersey,Atlantic,2013,276.3029728,50.48049727,5.957890518,1.24984876,77.68388625,"137,755","121,676","16,079",11.7,6796.935837,101721,52127
New Jersey,Bergen,2013,215.4278579,29.78258274,1.349947047,0.562017029,82.27585675,"480,543","448,133","32,410",6.7,2504.130502,338063,81670
New Jersey,Burlington,2013,238.9976748,45.00253375,1.40032364,1.032383391,79.93046327,"234,288","216,371","17,917",7.6,3737.793416,162245,77398
New Jersey,Camden,2013,275.1457938,50.67602673,3.137477797,1.447587288,77.83948196,"259,529","235,269","24,260",9.3,6790.787209,185774,58006
New Jersey,Cape May,2013,286.1060807,51.24412081,2.706619264,1.566971965,78.00518546,"49,208","42,168","7,040",14.3,8690.044002,38210,60560
New Jersey,Cumberland,2013,319.4771887,56.93009513,5.116633856,1.926896227,76.59883576,"69,660","61,473","8,187",11.8,9717.527688,50066,45978
