STATE,COUNTY,YEAR,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age,Civilian_labor_force,Employed,Unemployed,Unemployment_rate,Crime_rate
Illinois,Alexander,2011,361.1919864,77.55958146,1.728249746,1.874600289,74.27683958,"2,889","2,516",373,12.9,9851.143652
Illinois,Bond,2011,249.1729426,52.70228189,0.84950755,0.8468282,78.70049726,"8,486","7,696",790,9.3,2554.314265
Illinois,Boone,2011,242.6692265,57.87762757,0.810600816,1.215734932,79.70624945,"27,172","23,976","3,196",11.8,3250.625828
Illinois,Brown,2011,289.0747191,59.73257714,1.207658608,1.55508974,78.9969057,"2,590","2,429",161,6.2,1279.103191
Illinois,Bureau,2011,261.8636389,52.27684814,0.746166344,1.331940627,79.38116015,"18,739","16,886","1,853",9.9,3111.402515
Illinois,Calhoun,2011,314.0885829,56.26540279,0.469479724,1.573075453,78.83452811,"2,497","2,254",243,9.7,3628.447025
Illinois,Carroll,2011,264.5380978,55.6155305,0.49752946,0.928893532,78.97308118,"8,301","7,555",746,9,3156.183014
Illinois,Cass,2011,319.4882327,74.39984525,1.160683143,1.247774737,77.29145964,"6,910","6,345",565,8.2,1885.551414
Illinois,Champaign,2011,215.7442776,50.53880757,1.469590014,1.990230393,80.13220551,"105,700","97,479","8,221",7.8,6509.538137
Illinois,Christian,2011,271.9878472,55.60356122,0.802063631,1.309819617,77.87590631,"16,892","15,274","1,618",9.6,3464.252838
Illinois,Clark,2011,330.1332131,62.47376136,0.881056075,1.639729568,77.43480889,"8,115","7,274",841,10.4,2572.554064
Illinois,Clay,2011,309.9836296,73.39046639,0.945558414,1.390330257,77.43950665,"6,689","5,979",710,10.6,2901.060836
Illinois,Clinton,2011,250.0302248,46.84389863,0.73239216,0.805984726,79.55135993,"20,701","19,307","1,394",6.7,2868.031144
Illinois,Coles,2011,290.2875571,72.96568079,1.02069154,1.408594395,78.37794287,"24,782","22,457","2,325",9.4,3358.934024
Illinois,Cook,2011,271.5444752,40.26433222,3.540350888,1.125270754,78.50828274,"2,636,434","2,360,934","275,500",10.4,8127.904278
Illinois,Crawford,2011,313.0649309,65.53830884,0.970198395,1.120473132,77.7510374,"10,817","10,030",787,7.3,3219.801781
Illinois,Cumberland,2011,267.9073865,64.14988814,0.721362433,1.496606041,78.73952734,"5,940","5,427",513,8.6,2033.898305
Illinois,De Witt,2011,284.8789542,66.97449666,1.035615039,1.210116878,78.16999595,"8,699","7,960",739,8.5,2841.141921
Illinois,Douglas,2011,270.0701351,68.85670919,0.831967832,1.469131854,78.84876204,"10,128","9,306",822,8.1,2345.582486
Illinois,Edgar,2011,349.2841124,79.10288874,0.739729324,1.114827283,77.43753672,"9,329","8,351",978,10.5,2962.644912
Illinois,Edwards,2011,293.3524626,61.05230865,0.944741508,1.11152642,77.56695629,"3,136","2,881",255,8.1,2155.594748
Illinois,Effingham,2011,263.7040483,55.5049026,0.789281788,1.355973613,78.94606405,"18,649","17,367","1,282",6.9,4018.052118
Illinois,Fayette,2011,276.2411011,63.63286501,0.798245676,1.012844034,78.67306906,"11,159","10,128","1,031",9.2,2570.149685
Illinois,Ford,2011,306.2940106,61.49539407,0.695423169,2.009921753,77.48097749,"6,985","6,376",609,8.7,4467.845055
Illinois,Franklin,2011,260.7409868,95.7333211,0.98241317,1.883987171,75.34140484,"17,606","15,642","1,964",11.2,6510.075116
Illinois,Fulton,2011,266.758157,64.07713738,0.851772711,1.287772758,77.93110675,"17,422","15,596","1,826",10.5,3894.44834
Illinois,Gallatin,2011,342.2981882,75.70056581,1.04035401,1.34009152,75.33319677,"2,577","2,348",229,8.9,
Illinois,Greene,2011,289.6645446,63.57922769,0.725340173,1.756217101,77.67284926,"6,704","6,118",586,8.7,3072.095136
Illinois,Grundy,2011,264.7579382,56.16422512,0.689950441,1.112638344,78.44564009,"25,752","22,470","3,282",12.7,4078.543832
Illinois,Hamilton,2011,353.5529803,62.01666201,0.928719248,1.250305207,77.73324845,"3,915","3,577",338,8.6,3076.923077
Illinois,Hancock,2011,243.5816543,56.55606244,0.672224892,1.67298004,79.74781027,"9,624","8,742",882,9.2,3577.112543
Illinois,Hardin,2011,324.2616763,87.4537335,0.882954846,1.810788366,75.39812191,"1,749","1,560",189,10.8,
Illinois,Henderson,2011,295.5432869,58.1724163,0.745379154,1.383376787,78.59973119,"3,854","3,547",307,8,4092.356688
Illinois,Henry,2011,255.6498763,56.78305689,0.56560168,1.228832662,79.28986683,"26,495","24,416","2,079",7.8,3970.642361
Illinois,Iroquois,2011,308.0395586,58.47001976,0.674401597,1.51894612,77.6100065,"15,724","14,279","1,445",9.2,3001.286266
Illinois,Jackson,2011,273.8119452,57.28793761,1.555344639,1.697828997,78.17723602,"29,633","27,269","2,364",8,8678.418518
Illinois,Jasper,2011,283.8974292,54.03490638,0.743550635,1.13600844,79.06047514,"5,001","4,609",392,7.8,3279.531202
Illinois,Jefferson,2011,268.3451705,70.74634402,1.340033089,2.338655372,77.29710554,"18,173","16,479","1,694",9.3,7246.302383
Illinois,Jersey,2011,305.0727085,53.81007789,0.661721245,1.719874169,77.99708332,"11,582","10,547","1,035",8.9,4672.045809
Illinois,Jo Daviess,2011,220.3408167,43.33944249,0.375214613,0.671674976,80.76776194,"12,130","11,170",960,7.9,2617.99756
Illinois,Johnson,2011,274.368494,69.18960262,1.539583767,1.611809357,78.11027848,"4,392","3,878",514,11.7,3777.662517
Illinois,Kane,2011,210.1000222,45.58706522,1.112012365,1.052987351,80.65390521,"267,240","241,171","26,069",9.8,3670.910568
Illinois,Kankakee,2011,291.5011531,58.94149258,1.406290278,1.343747785,77.07705527,"56,864","50,377","6,487",11.4,6737.760543
Illinois,Kendall,2011,207.6674032,48.39873181,0.700176671,1.05507567,81.02526463,"62,634","56,793","5,841",9.3,3085.652714
Illinois,Knox,2011,286.7718114,81.60024967,0.974903863,0.954267554,77.75819245,"24,853","22,667","2,186",8.8,6517.091922
Illinois,Lake,2011,211.660497,43.964297,0.855464445,1.0883963,81.0139233,"368,282","335,755","32,527",8.8,4067.035651
Illinois,Lawrence,2011,296.2332934,73.54641977,1.538212297,1.054210319,76.02451903,"6,572","5,873",699,10.6,1357.307773
Illinois,Lee,2011,261.2901961,58.93432369,1.386824989,1.36259277,78.20377987,"18,831","17,124","1,707",9.1,4641.110226
Illinois,Livingston,2011,310.6789978,58.27501657,1.072609619,1.537626365,78.05844332,"18,826","17,238","1,588",8.4,4574.193053
Illinois,Logan,2011,237.2815858,59.18624,1.291504094,1.412747069,78.66783748,"13,716","12,652","1,064",7.8,6501.96871
Illinois,Macon,2011,267.67403,58.01300984,1.88028612,1.324650992,77.89486559,"54,902","49,416","5,486",10,7111.547151
Illinois,Macoupin,2011,291.7142493,59.81801796,0.73786513,1.980940732,78.00026165,"24,754","22,352","2,402",9.7,3389.540724
Illinois,Madison,2011,289.9952893,64.39504674,1.267994301,0.926195454,77.53830049,"137,725","125,400","12,325",8.9,5452.045902
Illinois,Marion,2011,317.0218857,82.81275777,1.19770417,1.305419672,76.38126049,"19,114","17,202","1,912",10,7685.992001
Illinois,Marshall,2011,292.0961919,55.01455093,0.679803197,1.195608101,78.19649799,"6,342","5,779",563,8.9,2690.863579
Illinois,Mason,2011,262.7782239,76.10304611,0.917929504,1.465805707,77.25708384,"7,169","6,407",762,10.6,5040.604873
Illinois,Massac,2011,314.463856,103.4869923,1.266860633,2.052296252,75.8551797,"7,117","6,488",629,8.8,4852.988691
Illinois,McDonough,2011,287.083588,59.94483534,0.89525895,1.241451762,79.64770671,"15,143","13,945","1,198",7.9,4842.851902
Illinois,McHenry,2011,238.4428959,58.51912079,0.530436503,0.988275567,79.93033768,"166,760","150,286","16,474",9.9,2988.698824
Illinois,McLean,2011,232.5033676,56.15227399,1.090705199,1.086516916,80.03925561,"95,328","89,019","6,309",6.6,4984.940685
Illinois,Menard,2011,248.2446885,58.17588329,0.826897895,1.494037568,78.64953056,"7,138","6,623",515,7.2,1221.840397
Illinois,Mercer,2011,259.1767317,67.64945347,0.552607748,1.765446228,79.46905247,"8,834","8,096",738,8.4,3405.78364
Illinois,Monroe,2011,219.4677648,51.17305397,0.689842975,1.088207153,80.22702294,"18,117","16,898","1,219",6.7,1539.811229
Illinois,Montgomery,2011,269.5773303,51.59140966,0.903150726,0.955172609,77.96471646,"13,651","12,030","1,621",11.9,4435.132417
Illinois,Morgan,2011,285.3029748,66.23080532,0.830104054,2.366983259,78.1421063,"18,132","16,676","1,456",8,3458.837807
Illinois,Moultrie,2011,275.3265343,61.29979017,0.669993199,1.162641909,78.13927724,"7,456","6,888",568,7.6,1896.915118
Illinois,Ogle,2011,232.7328219,54.55506789,0.50965881,0.999717535,79.68674958,"27,428","24,293","3,135",11.4,2491.687698
Illinois,Peoria,2011,266.1572163,59.18075615,1.699921078,1.229288772,78.05504728,"96,184","87,318","8,866",9.2,8531.180669
Illinois,Perry,2011,272.6735288,69.40254579,1.223031194,1.539349269,77.5444866,"9,461","8,498",963,10.2,2132.3103
Illinois,Piatt,2011,244.009412,50.68020566,1.00723899,1.490560687,79.35432527,"8,818","8,194",624,7.1,2393.96305
Illinois,Pike,2011,224.3750945,68.59944502,0.67827475,1.549387016,78.49267503,"7,914","7,279",635,8,546.149645
Illinois,Pope,2011,272.5216527,65.66633892,0.814530097,1.470861346,77.97991224,"1,971","1,796",175,8.9,
Illinois,Pulaski,2011,349.8257215,77.72626061,2.025663189,2.198039445,74.67597416,"2,358","2,076",282,12,4396.423249
Illinois,Putnam,2011,226.1093256,46.45415644,0.59478982,1.170440931,79.71898815,"3,198","2,870",328,10.3,1792.828685
Illinois,Randolph,2011,281.2351025,62.55065645,1.083458087,1.029697306,77.60085028,"14,797","13,577","1,220",8.2,1852.924146
Illinois,Richland,2011,276.1844344,54.90673636,0.860152522,1.085586419,78.20691687,"7,805","7,162",643,8.2,5300.331655
Illinois,Rock Island,2011,283.4182092,59.24850503,1.164040558,0.882714279,78.51614643,"75,965","69,489","6,476",8.5,6797.632301
Illinois,Saline,2011,337.4699417,83.15019014,1.363419572,1.323472685,75.03312042,"11,653","10,546","1,107",9.5,7051.007287
Illinois,Sangamon,2011,253.4662637,58.91530853,1.508804237,1.778738287,78.41795151,"108,909","100,825","8,084",7.4,11951.43631
Illinois,Schuyler,2011,302.2619859,53.54647829,0.785814764,1.129782636,78.64896566,"3,771","3,469",302,8,1559.402669
Illinois,Scott,2011,277.8929529,61.30766904,0.70951309,1.700643117,78.73531326,"2,847","2,613",234,8.2,1643.254704
Illinois,Shelby,2011,267.5659412,49.54729393,0.718646654,1.346595307,79.7803137,"11,016","10,014","1,002",9.1,1738.366989
Illinois,Stark,2011,254.7701741,63.85415412,0.832646765,1.261892165,78.33635265,"2,973","2,713",260,8.7,5460.750853
Illinois,Stephenson,2011,234.4649277,58.39812404,0.672558146,1.187429834,79.58439797,"24,200","21,835","2,365",9.8,5117.542577
Illinois,Tazewell,2011,254.1849256,57.06744315,0.867388677,1.655195544,78.57524636,"71,538","65,596","5,942",8.3,4523.288632
Illinois,Union,2011,310.8540511,70.16756042,0.770502248,1.466892324,76.45060386,"7,755","6,853",902,11.6,3055.624844
Illinois,Vermilion,2011,327.2213978,82.60669388,1.48980431,2.600419769,76.32547076,"37,475","33,753","3,722",9.9,9285.339131
Illinois,Wabash,2011,235.584021,70.59953006,0.910732674,1.140845467,78.26275424,"5,810","5,294",516,8.9,6283.902195
Illinois,Warren,2011,320.7352803,60.78918533,0.871284553,2.086076513,78.34112274,"9,127","8,467",660,7.2,8192.35226
Illinois,Washington,2011,327.784286,44.30220908,0.687274934,0.963476546,78.91854869,"8,714","8,140",574,6.6,1802.356251
Illinois,Wayne,2011,299.010047,72.80646463,0.973562437,1.480527988,77.99627242,"8,205","7,548",657,8,4367.670365
Illinois,White,2011,315.5092586,79.26382835,0.974967317,1.534616243,77.03179547,"7,422","6,836",586,7.9,6093.489149
Illinois,Whiteside,2011,268.1107705,60.69146663,0.736624296,0.826452472,78.66586873,"29,658","26,852","2,806",9.5,5102.116051
Illinois,Will,2011,260.6212305,46.1409842,0.981918457,1.203385644,79.81243234,"354,426","316,754","37,672",10.6,3760.08586
Illinois,Williamson,2011,275.0603051,70.78218232,1.029642245,2.296385948,76.82270803,"32,315","29,394","2,921",9,5190.665326
Illinois,Winnebago,2011,269.3412392,56.54050657,1.577651823,1.077758597,78.12283081,"147,452","129,963","17,489",11.9,9068.156726
Illinois,Woodford,2011,235.9075654,51.3264077,0.671683702,0.92921534,80.32199792,"20,503","19,181","1,322",6.4,1870.833211
Indiana,Adams,2011,266.2272439,46.57848266,0.585416949,1.926556223,79.62432501,"16,154","14,891","1,263",7.8,2041.270784
Indiana,Allen,2011,247.1975825,65.38041303,1.432653535,1.680050344,78.46149957,"176,123","159,786","16,337",9.3,6327.699751
Indiana,Bartholomew,2011,269.5931248,72.45323054,0.934538781,1.80816865,77.86820494,"40,025","36,982","3,043",7.6,8654.046453
Indiana,Benton,2011,272.1245112,72.6082592,0.551858164,1.222608268,78.4903858,"4,644","4,277",367,7.9,6011.16359
Indiana,Blackford,2011,285.4769367,72.97741127,0.886211309,1.943750099,76.8897416,"5,624","4,933",691,12.3,4359.4797
Indiana,Boone,2011,277.9796736,65.13624878,0.838053554,1.020613504,78.92047673,"29,815","27,812","2,003",6.7,1656.274357
Indiana,Brown,2011,232.9160618,59.9641496,0.758008664,1.455829058,79.31593543,"7,430","6,746",684,9.2,1716.710183
Indiana,Carroll,2011,234.958845,63.4568106,0.653869488,1.332037679,79.63902768,"10,125","9,282",843,8.3,2976.601836
Indiana,Cass,2011,280.7625611,67.28073868,0.806778906,1.478471059,77.76141341,"18,181","16,467","1,714",9.4,5951.742627
Indiana,Clark,2011,311.7032204,75.75352481,1.608528059,1.908577799,76.44677823,"55,551","50,607","4,944",8.9,10921.07045
Indiana,Clay,2011,331.0601572,70.06743886,1.072293734,1.113212886,76.64390119,"12,995","11,646","1,349",10.4,8802.816901
Indiana,Clinton,2011,308.9027706,70.32039037,0.81722579,1.075769962,77.69902427,"16,749","15,305","1,444",8.6,7540.276696
Indiana,Crawford,2011,310.9880789,78.87197994,0.789846168,1.424794848,76.10498494,"4,866","4,289",577,11.9,2711.738484
Indiana,Daviess,2011,298.0349666,65.29868699,1.002516063,1.208575862,77.22644016,"14,887","13,978",909,6.1,3838.415593
Indiana,Dearborn,2011,259.1798258,66.67417501,0.514100096,0.955133381,78.09215775,"25,339","22,898","2,441",9.6,2643.977496
Indiana,Decatur,2011,288.9137869,56.13618571,1.004541565,1.359159387,77.93040967,"13,014","11,741","1,273",9.8,5220.327244
Indiana,Delaware,2011,281.0354915,84.6417606,1.443678922,2.073199476,76.9754211,"54,650","49,103","5,547",10.2,6715.875271
Indiana,Dubois,2011,291.724993,45.28492035,0.620659056,1.006609746,78.82370484,"21,938","20,606","1,332",6.1,2617.390685
Indiana,Elkhart,2011,273.8918619,60.88569863,0.991272818,1.405114599,78.64584691,"95,376","85,122","10,254",10.8,5187.643528
Indiana,Fayette,2011,303.3363817,93.43244462,0.915908264,1.707994294,75.8329515,"9,512","8,317","1,195",12.6,inf
Indiana,Floyd,2011,286.895812,71.93042342,1.490413877,1.654609886,77.1783801,"37,767","34,753","3,014",8,8759.782428
Indiana,Fountain,2011,308.9007872,79.33358341,0.781030098,1.714826358,77.24056463,"8,630","7,802",828,9.6,1716.738197
Indiana,Franklin,2011,231.9516844,52.17634888,0.595846103,1.441269849,78.87316862,"11,221","10,094","1,127",10,2232.277526
Indiana,Fulton,2011,326.0523115,78.64707816,0.838008167,1.486034595,76.72968077,"10,200","9,258",942,9.2,2266.539613
Indiana,Gibson,2011,279.3632299,63.69146595,0.726107329,1.271075832,78.23031169,"17,282","16,015","1,267",7.3,3774.425373
Indiana,Grant,2011,277.3728485,87.9345921,1.278885482,1.965424802,76.53414123,"33,438","29,968","3,470",10.4,5911.75677
Indiana,Greene,2011,324.4152274,72.13208377,0.868100897,1.10225846,76.93388308,"14,180","12,710","1,470",10.4,2536.89592
Indiana,Hamilton,2011,210.432925,49.53413737,0.671456338,1.629742034,81.53897344,"148,121","139,512","8,609",5.8,2593.233516
Indiana,Hancock,2011,262.7591131,66.14893438,0.733610286,1.518380249,78.66523429,"35,797","32,847","2,950",8.2,2370.665151
Indiana,Harrison,2011,251.9087088,70.68344522,0.857747825,1.209560331,78.00281082,"18,773","17,095","1,678",8.9,3353.974472
Indiana,Hendricks,2011,235.4913505,67.80364539,0.766876058,1.597213858,79.92268366,"76,017","70,712","5,305",7,5463.569136
Indiana,Henry,2011,294.5034943,73.72018477,1.096921031,1.35417763,76.93879968,"21,288","18,838","2,450",11.5,7293.573368
Indiana,Howard,2011,284.1084666,71.26327544,1.487549442,1.603410927,77.38019764,"36,051","32,289","3,762",10.4,8020.438834
Indiana,Huntington,2011,296.6948133,76.68526315,0.72297311,1.400560381,78.13977752,"19,150","17,270","1,880",9.8,3505.386718
Indiana,Jackson,2011,293.9927908,75.38097856,0.917449855,1.70699055,76.52286696,"20,549","18,752","1,797",8.7,8851.879889
Indiana,Jasper,2011,282.5403648,57.55025192,0.593054298,1.050574757,78.16547159,"16,094","14,634","1,460",9.1,10086.60214
Indiana,Jay,2011,278.685786,68.59315984,0.782378678,1.326420321,77.2836971,"10,528","9,583",945,9,3715.898401
Indiana,Jefferson,2011,336.8921734,86.82072407,0.981399023,1.267903756,76.34000798,"15,170","13,687","1,483",9.8,inf
Indiana,Jennings,2011,294.4797192,96.02698633,0.991779878,1.874910605,75.73288144,"13,341","11,804","1,537",11.5,5734.016951
Indiana,Johnson,2011,285.731728,86.2959323,0.65192369,0.971575253,78.42347212,"72,053","66,470","5,583",7.7,6188.44762
Indiana,Knox,2011,361.5600888,85.58569851,1.529211355,1.24141538,76.28293055,"18,459","17,084","1,375",7.4,6701.954854
Indiana,Kosciusko,2011,251.5500357,63.264565,0.698154055,1.259082363,78.59369834,"38,972","35,490","3,482",8.9,3751.623732
Indiana,Lake,2011,299.8358168,57.42440877,2.497169788,2.084404772,76.67312671,"229,318","207,352","21,966",9.6,8933.44129
Indiana,Lawrence,2011,321.9658823,65.42648028,1.0519917,1.348242122,76.60236342,"20,791","18,375","2,416",11.6,4354.969284
Indiana,Madison,2011,281.9780412,72.06430099,1.280626514,1.991794415,76.66336807,"58,819","52,409","6,410",10.9,10994.80755
Indiana,Marion,2011,286.2402864,78.18683481,3.354367054,1.497617421,76.32078904,"456,014","410,961","45,053",9.9,13516.83164
Indiana,Marshall,2011,256.3246631,66.87497978,0.639140214,1.236895023,79.17119018,"23,453","21,231","2,222",9.5,4575.923537
Indiana,Martin,2011,316.3092496,73.07983661,0.819401665,2.352244848,77.31826418,"5,344","4,943",401,7.5,2414.06455
Indiana,Miami,2011,304.5580228,56.93241233,1.284086161,1.656761829,77.77133578,"15,937","14,272","1,665",10.4,4984.749455
Indiana,Monroe,2011,221.3349978,51.83346653,1.287065194,1.027634446,79.85112691,"67,562","62,474","5,088",7.5,7107.781279
Indiana,Montgomery,2011,301.7673371,67.73365329,0.904807876,1.239856302,77.85543505,"18,713","17,054","1,659",8.9,6284.088833
Indiana,Morgan,2011,313.9778618,89.26199958,0.78801318,1.226244269,77.37579915,"34,902","31,637","3,265",9.4,13159.6275
Indiana,Newton,2011,290.4981472,67.19975943,0.671958603,1.322700807,77.14718159,"6,989","6,299",690,9.9,3450.443529
Indiana,Noble,2011,284.2536259,77.27783477,0.720825824,1.447925045,77.63483722,"23,132","20,801","2,331",10.1,2727.993307
Indiana,Ohio,2011,274.8838905,61.51337681,0.623378389,1.381700023,78.32834368,"3,210","2,905",305,9.5,inf
Indiana,Orange,2011,306.4017518,68.22531405,1.021865696,1.74113487,76.69155276,"8,865","7,816","1,049",11.8,3028.935359
Indiana,Owen,2011,327.1388326,75.55394012,0.814655254,0.964430946,76.58465433,"10,137","8,999","1,138",11.2,inf
Indiana,Parke,2011,298.59868,62.00456063,0.890262246,1.057268519,77.98878455,"7,195","6,443",752,10.5,1245.122791
Indiana,Perry,2011,272.7859363,56.90966024,0.701375909,1.011354139,77.7598678,"9,062","8,237",825,9.1,5937.8848
Indiana,Pike,2011,314.7851907,61.13826694,0.688879658,1.116658688,77.61436295,"6,232","5,745",487,7.8,6485.355649
Indiana,Porter,2011,253.1210579,57.83127049,0.936638507,1.435406478,78.57745287,"82,283","75,561","6,722",8.2,4580.110599
Indiana,Posey,2011,243.0709767,63.32671753,0.748273351,1.002566945,78.81867431,"13,421","12,498",923,6.9,19386.99598
Indiana,Pulaski,2011,327.7471728,66.38085311,0.599100123,1.052316674,77.1716471,"6,401","5,884",517,8.1,3986.636971
Indiana,Putnam,2011,273.9933637,58.07323272,1.027385109,1.201246596,78.3130579,"16,596","14,799","1,797",10.8,1648.78681
Indiana,Randolph,2011,285.6460088,63.47856482,0.928374414,2.235169294,77.82837716,"13,023","11,672","1,351",10.4,5860.64598
Indiana,Ripley,2011,276.2235253,63.34649158,0.751704498,1.71935533,77.94971927,"14,938","13,526","1,412",9.5,3424.823062
Indiana,Rush,2011,287.2342183,80.651668,0.850520757,1.620564772,77.5109482,"8,584","7,766",818,9.5,7162.061667
Indiana,Scott,2011,320.6124086,97.33067602,1.051155502,1.873989418,73.60619969,"10,378","9,146","1,232",11.9,8446.821642
Indiana,Shelby,2011,286.1266859,73.17791327,0.767533108,1.140973439,77.4973969,"22,512","20,380","2,132",9.5,5575.874526
Indiana,Spencer,2011,258.6928966,52.48979532,0.776038663,1.008979336,78.78420008,"11,031","10,185",846,7.7,3912.816373
Indiana,Starke,2011,350.8756952,79.43518253,0.784337197,1.298981053,74.79674192,"10,332","9,153","1,179",11.4,3973.256111
Indiana,Steuben,2011,264.5833909,62.21379855,0.629233026,0.991994869,78.82244175,"18,565","16,902","1,663",9,6149.592549
Indiana,Sullivan,2011,348.7045111,75.11909499,1.225441608,1.368464728,75.88082877,"8,891","8,064",827,9.3,2500.866351
Indiana,Switzerland,2011,310.9970246,68.44650435,0.850799476,1.433395314,76.65256208,"4,987","4,580",407,8.2,inf
Indiana,Tippecanoe,2011,265.0101921,67.33704906,1.086146065,1.545996207,78.7933285,"87,456","80,923","6,533",7.5,6199.363134
Indiana,Tipton,2011,289.0777985,62.36940865,0.686893848,2.123024933,78.7179279,"7,956","7,240",716,9,4289.192733
Indiana,Union,2011,271.1163524,61.06074716,0.6804294,1.306343705,77.70806761,"3,667","3,343",324,8.8,inf
Indiana,Vanderburgh,2011,268.7196274,69.70451351,1.602742319,1.209295549,77.29971172,"92,760","85,342","7,418",8,10170.38186
Indiana,Vermillion,2011,410.7527612,76.03542784,0.865258422,1.656949172,75.74029712,"7,647","6,749",898,11.7,1926.971464
Indiana,Vigo,2011,336.1719779,82.23856976,1.718234122,2.034260702,76.28196609,"50,515","45,311","5,204",10.3,10797.14758
Indiana,Wabash,2011,257.3947641,68.90469822,1.013593844,1.363123045,77.79939794,"15,707","14,205","1,502",9.6,3865.867968
Indiana,Warren,2011,264.0990536,78.24753029,0.567966162,1.986857989,78.44095251,"4,271","3,924",347,8.1,inf
Indiana,Warrick,2011,249.0528586,60.83597389,0.656373386,0.935151657,79.0804789,"31,119","28,911","2,208",7.1,3448.678201
Indiana,Washington,2011,320.7131492,81.48310921,0.866384767,1.722937639,75.97593247,"13,515","12,081","1,434",10.6,inf
Indiana,Wayne,2011,279.2624407,70.58297079,1.43231321,2.280380194,76.88317102,"30,992","27,547","3,445",11.1,6720.681417
Indiana,Wells,2011,233.3131707,60.16216603,0.553594932,1.451534462,79.57821462,"14,049","12,892","1,157",8.2,4924.937898
Indiana,White,2011,255.2100411,72.69570552,0.579959109,1.14094827,78.18308865,"13,108","11,974","1,134",8.7,1933.868949
Indiana,Whitley,2011,253.3473962,68.88142344,0.721006109,1.262509446,78.88404565,"17,325","15,709","1,616",9.3,4396.020843
Iowa,Adair,2011,270.3101362,46.47192566,0.429475005,0.944302333,79.40694205,"4,096","3,897",199,4.9,1528.101528
Iowa,Adams,2011,267.5060574,51.94334986,0.520874461,1.166704769,78.95132626,"2,209","2,111",98,4.4,2987.654321
Iowa,Allamakee,2011,248.3337593,44.2078022,0.340465337,0.933778209,79.80062695,"7,745","7,189",556,7.2,
Iowa,Appanoose,2011,362.3572447,46.87643159,0.608688365,1.146210357,78.36511328,"6,053","5,634",419,6.9,6106.222016
Iowa,Audubon,2011,212.5499898,50.74869213,0.386062524,1.201277251,80.4849553,"3,363","3,170",193,5.7,2652.034751
Iowa,Benton,2011,252.640024,47.09325038,0.460683283,0.651373565,80.97936625,"14,118","13,299",819,5.8,2319.783656
Iowa,Black Hawk,2011,248.9557877,63.74054694,0.870776544,1.135922654,79.39409714,"70,918","66,783","4,135",5.8,5507.030817
Iowa,Boone,2011,278.4137082,58.86712481,0.475964977,0.859880473,78.98105447,"14,658","13,931",727,5,4167.296929
Iowa,Bremer,2011,241.9643159,37.67599806,0.372919009,0.988487492,81.9521704,"13,842","13,238",604,4.4,2561.160513
Iowa,Buchanan,2011,274.784312,54.11146632,0.472659553,0.876143057,79.2127725,"11,167","10,535",632,5.7,2881.146763
Iowa,Buena Vista,2011,231.968369,50.37744302,0.648524208,0.694926683,80.80517682,"11,338","10,827",511,4.5,3962.486497
Iowa,Butler,2011,293.7147981,46.46714394,0.379306098,1.192809632,80.22705637,"8,172","7,761",411,5,347.9424557
Iowa,Calhoun,2011,231.0607188,56.52199773,0.401732727,0.897915029,79.80185369,"4,509","4,252",257,5.7,2057.401502
Iowa,Carroll,2011,225.5508266,53.6918246,0.433688551,0.844708529,80.38289426,"11,611","11,143",468,4,3111.461205
Iowa,Cass,2011,265.0595708,63.05419247,0.534272168,1.036294378,78.99890448,"7,288","6,854",434,6,3471.380711
Iowa,Cedar,2011,235.8099237,43.98161689,0.45913926,0.858345549,81.28819701,"10,873","10,312",561,5.2,1532.587653
Iowa,Cerro Gordo,2011,271.5428827,53.84833779,0.545874352,0.629240968,79.32211209,"24,160","22,679","1,481",6.1,7789.193817
Iowa,Cherokee,2011,249.9739733,51.69386651,0.458642359,0.880337735,80.08666557,"6,936","6,607",329,4.7,2604.037907
Iowa,Chickasaw,2011,279.2301498,48.10840581,0.335025722,0.790134823,80.55991306,"6,490","6,084",406,6.3,1615.598886
Iowa,Clarke,2011,281.8554188,50.76419356,0.540188232,1.03126993,78.59029378,"4,686","4,357",329,7,3095.875736
Iowa,Clay,2011,230.8563223,55.54435532,0.506587587,0.812043364,80.2377139,"9,252","8,749",503,5.4,4028.888624
Iowa,Clayton,2011,221.2430601,47.51939344,0.408920888,1.130093236,80.4097247,"10,341","9,702",639,6.2,581.6505707
Iowa,Clinton,2011,324.6351819,50.93582367,0.562893635,0.898608221,78.64200915,"25,839","24,129","1,710",6.6,7127.377311
Iowa,Crawford,2011,217.8476364,50.15918361,0.62836766,1.086839591,80.24967554,"8,818","8,401",417,4.7,861.1660654
Iowa,Dallas,2011,203.4012641,51.63663298,0.523668666,1.119513083,81.39798412,"38,216","36,585","1,631",4.3,3677.742513
Iowa,Davis,2011,268.1651922,49.26411472,0.481429556,1.619631241,79.69728369,"4,187","3,932",255,6.1,954.6539379
Iowa,Decatur,2011,276.9273914,57.87959685,0.719520328,1.277952204,78.37439246,"4,343","4,126",217,5,1207.851032
Iowa,Delaware,2011,217.5486411,45.55896269,0.416622112,1.156026625,80.92887357,"10,251","9,692",559,5.5,1601.612813
Iowa,Des Moines,2011,269.4169908,59.67844441,0.896166276,1.361333217,79.15107365,"20,304","18,935","1,369",6.7,8126.110124
Iowa,Dickinson,2011,234.2908319,43.67831067,0.392931504,0.682087493,81.17654678,"9,256","8,673",583,6.3,2894.831085
