STATE,COUNTY,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age, Civilian_labor_force_2011 , Employed_2011 , Unemployed_2011 ,Unemployment_rate_2011,Crime_rate
Georgia,Worth,307.30726749999997,70.00913808,4.214836975,1.962791774,76.35793163,"9,795","8,669","1,126",11.5,5168.330625
Hawaii,Hawaii,231.03756090000002,33.26277274,1.4843886999999998,0.6733032940000001,80.10362542,"88,675","79,952","8,723",9.8,5580.771225
Hawaii,Kauai,219.73029330000003,29.88866026,1.207931788,1.248965586,80.87245654,"34,904","31,869","3,035",8.7,8454.87929
Hawaii,Maui,203.8144969,32.94863094,1.2057330240000002,0.903387377,80.88680347,"80,507","74,125","6,382",7.9,8097.261718000001
Idaho,Ada,209.0947533,56.45493833,0.6754536240000001,1.374095975,80.40449377,"200,187","185,482","14,705",7.3,4334.696223
Idaho,Adams,200.3891368,44.44282347,0.4144699020000001,1.755762669,80.43036104,"1,744","1,432",312,17.9,2288.557214
Idaho,Bannock,285.97030839999996,64.80792555,0.63231323,1.360618481,78.0346412,"41,041","37,956","3,085",7.5,6386.484389
Idaho,Bear Lake,266.68192489999996,59.50902527,0.454798005,1.6945733440000001,78.66927422,"2,921","2,743",178,6.1,3734.30271
Idaho,Benewah,262.6524659,79.93009065,0.638598134,1.6677942030000001,76.71015083,"4,149","3,597",552,13.3,1395.398381
Idaho,Bingham,245.5726219,58.20173653,0.55436045,1.6627448969999998,78.56023862,"22,836","21,207","1,629",7.1,3795.189868
Idaho,Blaine,143.9294834,37.46084218,0.350690125,1.820367017,82.71049351,"11,870","10,840","1,030",8.7,2438.460115
Idaho,Boise,186.26950449999998,49.51182788,0.378648628,1.230663472,80.85619235,"3,058","2,746",312,10.2,3990.326481
Idaho,Bonner,238.3309398,51.89116163,0.638758662,1.0458313609999998,79.11211431,"19,037","16,685","2,352",12.4,4350.456096
Idaho,Bonneville,246.83406499999998,62.4792914,0.581902421,1.1999873429999999,78.98458164,"49,315","45,896","3,419",6.9,5166.086651
Idaho,Boundary,269.54643389999995,61.41069296,0.6429106760000001,1.26339011,78.16939308,"5,383","4,760",623,11.6,2325.791039
Idaho,Butte,274.045704,62.62830876,0.345931105,2.32237016,78.54177469,"1,324","1,216",108,8.2,478.95997259999996
Idaho,Camas,186.64023590000002,46.65103987,0.313271125,1.66844017,80.7809848,639,560,79,12.4,2480.070859
Idaho,Canyon,232.17043199999998,64.18821667,0.907036086,1.1768350859999999,78.91467006,"85,470","76,447","9,023",10.6,5326.36693
Idaho,Caribou,256.63553840000003,58.99855871,0.46537668600000004,1.435246072,78.72179502,"3,883","3,593",290,7.5,1448.863636
Idaho,Cassia,252.422562,60.49518089,0.494878803,1.936490786,78.76247612,"11,191","10,453",738,6.6,3016.46126
Idaho,Clark,249.09338480000002,65.59549852,0.418392251,1.8804338880000002,78.14852766,516,470,46,8.9,2416.918429
Idaho,Clearwater,231.5293029,70.24745387,0.391921655,1.2590174570000001,78.44238564,"3,354","2,895",459,13.7,4222.172047999999
Idaho,Custer,201.1233665,49.65056251,0.295078484,1.603524215,80.11449354,"2,300","2,117",183,8.0,1313.4057970000001
Idaho,Elmore,247.0885398,64.44195451,0.492744005,1.6589091519999999,78.34272945,"10,998","10,086",912,8.3,2758.166587
Idaho,Franklin,258.6479161,36.5458374,0.454794209,1.820593207,80.23031155,"6,247","5,908",339,5.4,2150.537634
Idaho,Fremont,238.69835469999998,42.96108568,0.506590484,1.712595525,79.84567518,"6,703","6,184",519,7.7,1703.017628
Idaho,Gem,233.0804663,66.17965257,0.633692794,1.342484875,78.53130353,"7,704","6,871",833,10.8,2171.083767
Idaho,Gooding,257.9320357,61.17603716,0.710397452,1.8907086219999998,78.11074578,"8,364","7,799",565,6.8,2398.464982
Idaho,Idaho,223.53837190000002,57.00657748,0.347067446,1.356045775,79.51761296,"6,683","5,858",825,12.3,2316.5318899999997
Idaho,Jefferson,214.1114211,48.69968879,0.485979179,1.553408127,79.96143557,"12,506","11,638",868,6.9,1956.184494
Idaho,Jerome,247.60542740000002,65.54259701,0.610874186,1.79079477,78.39283507,"11,107","10,274",833,7.5,4296.892268
Idaho,Kootenai,223.3339588,60.22904047,0.545646536,1.555723591,79.35573963,"69,295","62,263","7,032",10.1,6250.312444
Idaho,Latah,217.26339109999998,49.06552559,0.4260255120000001,0.8587543879999999,80.81603704,"19,244","18,032","1,212",6.3,5088.166560000001
Idaho,Lemhi,221.4287943,64.75966892,0.34740653,2.271577799,79.34743846,"3,666","3,289",377,10.3,2492.5224329999996
Idaho,Lewis,219.8337294,57.75948491,0.41507228399999996,1.6571323669999998,78.55483519,"1,554","1,457",97,6.2,2951.074295
Idaho,Lincoln,238.5880962,63.27697904,0.44826023,1.962321077,78.2278611,"2,680","2,360",320,11.9,645.6513482999999
Idaho,Madison,257.58846580000005,37.12170078,0.4753929120000001,1.5135797880000001,80.94101020000002,"17,896","16,950",946,5.3,1654.765355
Idaho,Minidoka,248.8887375,53.68569174,0.5614391470000001,2.385134682,78.47771555,"10,560","9,826",734,7.0,3439.948746
Idaho,Nez Perce,243.7401267,62.5693594,0.49541171700000003,1.110850213,78.21666834,"20,083","18,805","1,278",6.4,7844.026298000001
Idaho,Oneida,242.0096153,46.23431045,0.323428298,1.911239863,80.14935908,"2,016","1,899",117,5.8,1338.564505
Idaho,Owyhee,231.8497074,65.30854982,0.508937239,1.630907975,78.49681290000002,"4,885","4,673",212,4.3,3655.710976
Idaho,Payette,260.6869491,67.58283114,0.6744468920000001,1.380367809,78.50201731,"11,159","10,156","1,003",9.0,4809.163643
Idaho,Power,288.9728441000001,75.03411454,0.428909925,1.65744079,78.37515311,"3,927","3,582",345,8.8,3922.561053
Idaho,Shoshone,312.1053675,75.57687241,0.504486836,1.227637148,75.91958116,"5,511","4,712",799,14.5,4246.087090999999
Idaho,Teton,184.3833544,34.10636135,0.471585666,1.591761697,81.83686970000002,"5,325","4,966",359,6.7,1011.476366
Idaho,Twin Falls,226.8467028,72.5320434,0.549884564,1.5713397480000002,78.00358171,"37,466","34,519","2,947",7.9,5449.259771999999
Idaho,Valley,173.31972380000005,40.62779028,0.355965844,1.597280288,81.52345526,"4,653","3,996",657,14.1,5275.298365
Idaho,Washington,257.0958977,59.10833633,0.695715465,1.6205953869999998,78.66701106,"4,733","4,271",462,9.8,1493.550577
Illinois,Adams,261.3945312,67.80556621,0.931306999,1.737034155,78.49849704,"34,384","32,011","2,373",6.9,5349.85643
Illinois,Alexander,361.19198639999996,77.55958146,1.728249746,1.874600289,74.27683958,"2,889","2,516",373,12.9,9851.143651999999
Illinois,Bond,249.1729426,52.70228189,0.84950755,0.8468281999999999,78.70049726,"8,486","7,696",790,9.3,2554.314265
Illinois,Boone,242.6692265,57.87762757,0.8106008159999999,1.215734932,79.70624945,"27,172","23,976","3,196",11.8,3250.625828
Illinois,Brown,289.0747191000001,59.73257714,1.207658608,1.55508974,78.9969057,"2,590","2,429",161,6.2,1279.103191
Illinois,Bureau,261.8636389,52.27684814,0.746166344,1.331940627,79.38116015,"18,739","16,886","1,853",9.9,3111.4025149999998
Illinois,Calhoun,314.0885829,56.26540279,0.469479724,1.5730754530000002,78.83452811,"2,497","2,254",243,9.7,3628.447025
Illinois,Carroll,264.5380978,55.61553050000001,0.49752946,0.928893532,78.97308118,"8,301","7,555",746,9.0,3156.183014
Illinois,Cass,319.4882327,74.39984525,1.160683143,1.247774737,77.29145964,"6,910","6,345",565,8.2,1885.551414
Illinois,Champaign,215.7442776,50.53880757,1.469590014,1.990230393,80.13220551,"105,700","97,479","8,221",7.8,6509.538137
Illinois,Christian,271.98784720000003,55.60356122,0.8020636309999999,1.309819617,77.87590631,"16,892","15,274","1,618",9.6,3464.2528380000003
Illinois,Clark,330.1332131,62.47376136,0.881056075,1.6397295680000001,77.43480889,"8,115","7,274",841,10.4,2572.554064
Illinois,Clay,309.98362960000014,73.39046639,0.9455584140000001,1.3903302569999998,77.43950665,"6,689","5,979",710,10.6,2901.060836
Illinois,Clinton,250.0302248,46.84389863,0.73239216,0.8059847259999999,79.55135993,"20,701","19,307","1,394",6.7,2868.031144
Illinois,Coles,290.28755710000013,72.96568079,1.02069154,1.408594395,78.37794287,"24,782","22,457","2,325",9.4,3358.934024
Illinois,Cook,271.54447519999997,40.26433222,3.5403508880000003,1.125270754,78.50828274,"2,636,434","2,360,934","275,500",10.4,8127.904278
Illinois,Crawford,313.0649309,65.53830884,0.970198395,1.120473132,77.7510374,"10,817","10,030",787,7.3,3219.8017809999997
Illinois,Cumberland,267.90738650000003,64.14988814,0.721362433,1.496606041,78.73952734,"5,940","5,427",513,8.6,2033.8983050000002
Illinois,De Witt,284.8789542,66.97449666,1.035615039,1.210116878,78.16999595,"8,699","7,960",739,8.5,2841.141921
Illinois,Douglas,270.0701351,68.85670919,0.831967832,1.469131854,78.84876204,"10,128","9,306",822,8.1,2345.582486
Illinois,Edgar,349.28411239999997,79.10288874,0.739729324,1.114827283,77.43753672,"9,329","8,351",978,10.5,2962.644912
Illinois,Edwards,293.3524626,61.05230865,0.944741508,1.11152642,77.56695629,"3,136","2,881",255,8.1,2155.594748
Illinois,Effingham,263.7040483,55.50490260000001,0.7892817879999999,1.3559736130000002,78.94606405,"18,649","17,367","1,282",6.9,4018.052118
Illinois,Fayette,276.24110110000004,63.63286501,0.798245676,1.012844034,78.67306906,"11,159","10,128","1,031",9.2,2570.1496850000003
Illinois,Ford,306.2940106000001,61.49539407,0.695423169,2.009921753,77.48097749,"6,985","6,376",609,8.7,4467.845055
Illinois,Franklin,260.74098680000003,95.73332109999998,0.98241317,1.883987171,75.34140484,"17,606","15,642","1,964",11.2,6510.075116
Illinois,Fulton,266.758157,64.07713738,0.851772711,1.287772758,77.93110675,"17,422","15,596","1,826",10.5,3894.44834
Illinois,Gallatin,342.29818819999997,75.70056581,1.04035401,1.34009152,75.33319677,"2,577","2,348",229,8.9,
Illinois,Greene,289.66454460000006,63.57922769,0.725340173,1.7562171009999998,77.67284926,"6,704","6,118",586,8.7,3072.095136
Illinois,Grundy,264.75793819999996,56.16422512,0.6899504409999999,1.112638344,78.44564009,"25,752","22,470","3,282",12.7,4078.543832
Illinois,Hamilton,353.55298030000006,62.01666201,0.9287192479999999,1.250305207,77.73324845,"3,915","3,577",338,8.6,3076.923077
Illinois,Hancock,243.5816543,56.55606244,0.672224892,1.67298004,79.74781027,"9,624","8,742",882,9.2,3577.112543
Illinois,Hardin,324.2616763000001,87.4537335,0.882954846,1.810788366,75.39812191,"1,749","1,560",189,10.8,
Illinois,Henderson,295.5432869,58.172416299999995,0.7453791540000001,1.3833767869999998,78.59973119,"3,854","3,547",307,8.0,4092.3566880000003
Illinois,Henry,255.64987630000002,56.78305689,0.56560168,1.228832662,79.28986683,"26,495","24,416","2,079",7.8,3970.642361
Illinois,Iroquois,308.0395586,58.47001976,0.674401597,1.51894612,77.6100065,"15,724","14,279","1,445",9.2,3001.286266
Illinois,Jackson,273.8119452,57.28793761,1.555344639,1.6978289969999998,78.17723602,"29,633","27,269","2,364",8.0,8678.418518
Illinois,Jasper,283.8974292,54.03490638,0.743550635,1.13600844,79.06047514,"5,001","4,609",392,7.8,3279.531202
Illinois,Jefferson,268.3451705,70.74634402,1.340033089,2.338655372,77.29710554,"18,173","16,479","1,694",9.3,7246.302383
Illinois,Jersey,305.0727085,53.81007789,0.661721245,1.7198741690000001,77.99708332,"11,582","10,547","1,035",8.9,4672.045809
Illinois,Jo Daviess,220.34081669999998,43.33944249,0.375214613,0.6716749759999999,80.76776194,"12,130","11,170",960,7.9,2617.9975600000002
Illinois,Johnson,274.368494,69.18960262,1.5395837669999999,1.6118093569999998,78.11027848,"4,392","3,878",514,11.7,3777.662517
Illinois,Kane,210.1000222,45.58706522,1.112012365,1.0529873509999998,80.65390521,"267,240","241,171","26,069",9.8,3670.910568
Illinois,Kankakee,291.50115310000007,58.94149258,1.4062902780000002,1.343747785,77.07705527,"56,864","50,377","6,487",11.4,6737.760543
Illinois,Kendall,207.6674032,48.39873181,0.7001766709999999,1.05507567,81.02526463,"62,634","56,793","5,841",9.3,3085.652714
Illinois,Knox,286.77181139999993,81.60024967,0.974903863,0.9542675540000001,77.75819245,"24,853","22,667","2,186",8.8,6517.091922
Illinois,Lake,211.66049700000002,43.964296999999995,0.855464445,1.0883962999999999,81.0139233,"368,282","335,755","32,527",8.8,4067.0356509999997
Illinois,Lawrence,296.2332934,73.54641977,1.5382122969999998,1.054210319,76.02451903,"6,572","5,873",699,10.6,1357.307773
Illinois,Lee,261.2901961,58.93432369,1.386824989,1.36259277,78.20377987,"18,831","17,124","1,707",9.1,4641.110226
Illinois,Livingston,310.6789978,58.27501657,1.072609619,1.537626365,78.05844332,"18,826","17,238","1,588",8.4,4574.193053
Illinois,Logan,237.2815858,59.18624000000001,1.291504094,1.4127470690000001,78.66783748,"13,716","12,652","1,064",7.8,6501.96871
Illinois,Macon,267.67402999999996,58.01300984,1.88028612,1.324650992,77.89486559,"54,902","49,416","5,486",10.0,7111.547151000001
Illinois,Macoupin,291.7142493,59.81801796,0.73786513,1.9809407319999999,78.00026165,"24,754","22,352","2,402",9.7,3389.5407240000004
Illinois,Madison,289.9952893,64.39504674,1.2679943009999999,0.926195454,77.53830049,"137,725","125,400","12,325",8.9,5452.045902000001
Illinois,Marion,317.0218857,82.81275777,1.19770417,1.305419672,76.38126049,"19,114","17,202","1,912",10.0,7685.9920010000005
Illinois,Marshall,292.09619189999995,55.01455093,0.679803197,1.195608101,78.19649799,"6,342","5,779",563,8.9,2690.863579
Illinois,Mason,262.7782239,76.10304611,0.9179295040000001,1.465805707,77.25708384,"7,169","6,407",762,10.6,5040.604872999999
Illinois,Massac,314.463856,103.4869923,1.266860633,2.052296252,75.85517970000002,"7,117","6,488",629,8.8,4852.988691
Illinois,McDonough,287.08358799999996,59.94483534,0.89525895,1.241451762,79.64770671,"15,143","13,945","1,198",7.9,4842.851902
Illinois,McHenry,238.44289590000002,58.51912079,0.530436503,0.9882755670000001,79.93033768,"166,760","150,286","16,474",9.9,2988.698824
Illinois,McLean,232.5033676,56.15227399,1.090705199,1.0865169159999999,80.03925561,"95,328","89,019","6,309",6.6,4984.9406850000005
Illinois,Menard,248.24468849999997,58.17588329,0.826897895,1.4940375680000002,78.64953056,"7,138","6,623",515,7.2,1221.8403970000002
Illinois,Mercer,259.1767317,67.64945347,0.552607748,1.765446228,79.46905247,"8,834","8,096",738,8.4,3405.7836399999997
Illinois,Monroe,219.4677648,51.17305397,0.689842975,1.088207153,80.22702294,"18,117","16,898","1,219",6.7,1539.811229
Illinois,Montgomery,269.5773303,51.59140966,0.9031507259999999,0.955172609,77.96471646,"13,651","12,030","1,621",11.9,4435.132417
Illinois,Morgan,285.3029748,66.23080532,0.8301040540000001,2.366983259,78.1421063,"18,132","16,676","1,456",8.0,3458.837807
Illinois,Moultrie,275.32653430000005,61.29979017,0.669993199,1.162641909,78.13927724,"7,456","6,888",568,7.6,1896.915118
Illinois,Ogle,232.7328219,54.55506789,0.50965881,0.999717535,79.68674958,"27,428","24,293","3,135",11.4,2491.687698
Illinois,Peoria,266.1572163,59.18075615,1.699921078,1.229288772,78.05504728,"96,184","87,318","8,866",9.2,8531.180669
Illinois,Perry,272.67352880000004,69.40254579,1.223031194,1.5393492690000001,77.5444866,"9,461","8,498",963,10.2,2132.3103
Illinois,Piatt,244.009412,50.68020566,1.00723899,1.4905606869999999,79.35432527,"8,818","8,194",624,7.1,2393.96305
Illinois,Pike,224.3750945,68.59944502,0.67827475,1.5493870159999998,78.49267503,"7,914","7,279",635,8.0,546.149645
Illinois,Pope,272.5216527,65.66633892,0.814530097,1.470861346,77.97991224,"1,971","1,796",175,8.9,
Illinois,Pulaski,349.8257215,77.72626061,2.025663189,2.198039445,74.67597416,"2,358","2,076",282,12.0,4396.423249
Illinois,Putnam,226.1093256,46.45415644,0.59478982,1.170440931,79.71898815,"3,198","2,870",328,10.3,1792.8286850000002
Illinois,Randolph,281.2351025,62.55065645,1.0834580870000001,1.0296973059999999,77.60085028,"14,797","13,577","1,220",8.2,1852.924146
Illinois,Richland,276.18443439999993,54.90673636,0.860152522,1.085586419,78.20691687,"7,805","7,162",643,8.2,5300.331655
Illinois,Rock Island,283.4182092,59.24850503,1.164040558,0.8827142790000001,78.51614643,"75,965","69,489","6,476",8.5,6797.632301000001
Illinois,Saline,337.4699417,83.15019014,1.363419572,1.323472685,75.03312042,"11,653","10,546","1,107",9.5,7051.007287
Illinois,Sangamon,253.4662637,58.91530853,1.5088042369999999,1.778738287,78.41795151,"108,909","100,825","8,084",7.4,11951.43631
Illinois,Schuyler,302.26198589999996,53.54647829,0.785814764,1.1297826359999998,78.64896566,"3,771","3,469",302,8.0,1559.402669
Illinois,Scott,277.89295289999995,61.30766904,0.70951309,1.7006431169999998,78.73531326,"2,847","2,613",234,8.2,1643.254704
Illinois,Shelby,267.5659412,49.54729393,0.718646654,1.3465953069999999,79.7803137,"11,016","10,014","1,002",9.1,1738.366989
Illinois,Stark,254.7701741,63.85415412,0.832646765,1.261892165,78.33635265,"2,973","2,713",260,8.7,5460.7508530000005
Illinois,Stephenson,234.46492769999998,58.39812404,0.672558146,1.187429834,79.58439797,"24,200","21,835","2,365",9.8,5117.542577
Illinois,Tazewell,254.1849256,57.06744315,0.867388677,1.6551955440000001,78.57524636,"71,538","65,596","5,942",8.3,4523.288632
Illinois,Union,310.85405110000005,70.16756042,0.770502248,1.466892324,76.45060386,"7,755","6,853",902,11.6,3055.624844
Illinois,Vermilion,327.2213978000001,82.60669388,1.48980431,2.600419769,76.32547076,"37,475","33,753","3,722",9.9,9285.339131
Illinois,Wabash,235.584021,70.59953006,0.910732674,1.1408454670000001,78.26275424,"5,810","5,294",516,8.9,6283.902195000001
Illinois,Warren,320.73528030000006,60.78918533,0.871284553,2.086076513,78.34112274,"9,127","8,467",660,7.2,8192.35226
Illinois,Washington,327.784286,44.30220908,0.6872749340000001,0.963476546,78.91854869,"8,714","8,140",574,6.6,1802.3562510000002
Illinois,Wayne,299.0100470000001,72.80646463,0.973562437,1.4805279880000002,77.99627242,"8,205","7,548",657,8.0,4367.670365
Illinois,White,315.5092586,79.26382835,0.974967317,1.534616243,77.03179547,"7,422","6,836",586,7.9,6093.489149
Illinois,Whiteside,268.1107705,60.69146663,0.7366242959999999,0.826452472,78.66586873,"29,658","26,852","2,806",9.5,5102.116051
Illinois,Will,260.6212305,46.1409842,0.981918457,1.2033856440000001,79.81243234,"354,426","316,754","37,672",10.6,3760.08586
Illinois,Williamson,275.06030510000005,70.78218232,1.029642245,2.296385948,76.82270803,"32,315","29,394","2,921",9.0,5190.665325999999
Illinois,Winnebago,269.3412392,56.54050657,1.577651823,1.077758597,78.12283081,"147,452","129,963","17,489",11.9,9068.156726000001
Illinois,Woodford,235.9075654,51.326407700000004,0.671683702,0.92921534,80.32199792,"20,503","19,181","1,322",6.4,1870.833211
Indiana,Adams,266.2272439,46.57848266,0.585416949,1.9265562230000002,79.62432501,"16,154","14,891","1,263",7.8,2041.270784
Indiana,Allen,247.1975825,65.38041303,1.432653535,1.680050344,78.46149957,"176,123","159,786","16,337",9.3,6327.699751
Indiana,Bartholomew,269.5931248,72.45323054,0.934538781,1.80816865,77.86820494,"40,025","36,982","3,043",7.6,8654.046453
Indiana,Benton,272.1245112,72.6082592,0.551858164,1.2226082679999999,78.4903858,"4,644","4,277",367,7.9,6011.16359
Indiana,Blackford,285.4769367,72.97741127,0.8862113090000001,1.943750099,76.8897416,"5,624","4,933",691,12.3,4359.4797
Indiana,Boone,277.9796736,65.13624878,0.838053554,1.020613504,78.92047673,"29,815","27,812","2,003",6.7,1656.274357
Indiana,Brown,232.91606180000002,59.964149600000006,0.7580086640000001,1.4558290580000002,79.31593543,"7,430","6,746",684,9.2,1716.710183
Indiana,Carroll,234.95884500000003,63.456810600000004,0.653869488,1.3320376790000001,79.63902768,"10,125","9,282",843,8.3,2976.601836
Indiana,Cass,280.7625611,67.28073868,0.8067789059999999,1.478471059,77.76141341,"18,181","16,467","1,714",9.4,5951.7426270000005
Indiana,Clark,311.70322039999996,75.75352481,1.608528059,1.9085777990000001,76.44677823,"55,551","50,607","4,944",8.9,10921.07045
Indiana,Clay,331.0601572,70.06743886,1.072293734,1.113212886,76.64390119,"12,995","11,646","1,349",10.4,8802.816901
Indiana,Clinton,308.9027706,70.32039037,0.81722579,1.075769962,77.69902427,"16,749","15,305","1,444",8.6,7540.276695999999
Indiana,Crawford,310.9880789,78.87197994,0.789846168,1.4247948480000001,76.10498494,"4,866","4,289",577,11.9,2711.738484
Indiana,Daviess,298.0349666,65.29868699,1.002516063,1.208575862,77.22644016,"14,887","13,978",909,6.1,3838.415593
Indiana,Dearborn,259.1798258,66.67417501,0.5141000960000001,0.9551333809999999,78.09215775,"25,339","22,898","2,441",9.6,2643.977496
Indiana,Decatur,288.9137869,56.13618571,1.004541565,1.3591593869999998,77.93040967,"13,014","11,741","1,273",9.8,5220.327244
Indiana,Delaware,281.0354915,84.6417606,1.443678922,2.073199476,76.97542109999998,"54,650","49,103","5,547",10.2,6715.875270999999
Indiana,Dubois,291.7249930000001,45.28492035,0.620659056,1.0066097459999999,78.82370484,"21,938","20,606","1,332",6.1,2617.3906850000003
Indiana,Elkhart,273.8918619,60.88569863,0.991272818,1.405114599,78.64584691,"95,376","85,122","10,254",10.8,5187.6435280000005
Indiana,Fayette,303.3363817,93.43244462,0.915908264,1.7079942940000001,75.83295150000002,"9,512","8,317","1,195",12.6,inf
Indiana,Floyd,286.8958120000001,71.93042342,1.490413877,1.654609886,77.1783801,"37,767","34,753","3,014",8.0,8759.782428
Indiana,Fountain,308.9007872,79.33358341,0.781030098,1.714826358,77.24056463,"8,630","7,802",828,9.6,1716.738197
Indiana,Franklin,231.9516844,52.17634888,0.595846103,1.441269849,78.87316862,"11,221","10,094","1,127",10.0,2232.2775260000003
Indiana,Fulton,326.0523115000001,78.64707816,0.838008167,1.486034595,76.72968077,"10,200","9,258",942,9.2,2266.539613
Indiana,Gibson,279.36322989999996,63.69146595,0.7261073290000001,1.271075832,78.23031169,"17,282","16,015","1,267",7.3,3774.4253729999996
Indiana,Grant,277.3728485,87.9345921,1.278885482,1.9654248019999998,76.53414123,"33,438","29,968","3,470",10.4,5911.75677
Indiana,Greene,324.4152274,72.13208377,0.868100897,1.10225846,76.93388308,"14,180","12,710","1,470",10.4,2536.89592
Indiana,Hamilton,210.432925,49.53413737,0.6714563379999999,1.629742034,81.53897344,"148,121","139,512","8,609",5.8,2593.2335160000002
Indiana,Hancock,262.7591131,66.14893438,0.7336102859999999,1.518380249,78.66523429,"35,797","32,847","2,950",8.2,2370.665151
Indiana,Harrison,251.9087088,70.68344522,0.857747825,1.209560331,78.00281082,"18,773","17,095","1,678",8.9,3353.974472
Indiana,Hendricks,235.49135049999998,67.80364539,0.7668760579999999,1.5972138580000002,79.92268366,"76,017","70,712","5,305",7.0,5463.569136
Indiana,Henry,294.5034943,73.72018477,1.096921031,1.35417763,76.93879968,"21,288","18,838","2,450",11.5,7293.573368
Indiana,Howard,284.1084666000001,71.26327544,1.487549442,1.6034109269999999,77.38019764,"36,051","32,289","3,762",10.4,8020.4388340000005
Indiana,Huntington,296.69481329999996,76.68526315,0.72297311,1.400560381,78.13977752,"19,150","17,270","1,880",9.8,3505.3867179999997
Indiana,Jackson,293.9927908,75.38097856,0.917449855,1.70699055,76.52286696,"20,549","18,752","1,797",8.7,8851.879889
Indiana,Jasper,282.5403648,57.55025192,0.593054298,1.0505747570000001,78.16547159,"16,094","14,634","1,460",9.1,10086.60214
Indiana,Jay,278.685786,68.59315984,0.7823786779999999,1.3264203209999998,77.28369709999998,"10,528","9,583",945,9.0,3715.898401
Indiana,Jefferson,336.8921734,86.82072407,0.9813990229999999,1.267903756,76.34000798,"15,170","13,687","1,483",9.8,inf
Indiana,Jennings,294.4797192,96.02698633,0.991779878,1.874910605,75.73288144,"13,341","11,804","1,537",11.5,5734.016951
Indiana,Johnson,285.731728,86.2959323,0.65192369,0.9715752529999999,78.42347212,"72,053","66,470","5,583",7.7,6188.44762
Indiana,Knox,361.5600888,85.58569851,1.529211355,1.24141538,76.28293055,"18,459","17,084","1,375",7.4,6701.954854
Indiana,Kosciusko,251.5500357,63.26456500000001,0.698154055,1.2590823629999999,78.59369834,"38,972","35,490","3,482",8.9,3751.623732
Indiana,Lake,299.8358168000001,57.42440877,2.4971697880000003,2.084404772,76.67312671,"229,318","207,352","21,966",9.6,8933.44129
Indiana,Lawrence,321.9658823000001,65.42648028,1.0519916999999999,1.3482421219999998,76.60236342,"20,791","18,375","2,416",11.6,4354.969284000001
Indiana,Madison,281.9780412,72.06430099,1.2806265140000002,1.991794415,76.66336807,"58,819","52,409","6,410",10.9,10994.80755
Indiana,Marion,286.24028639999995,78.18683481,3.354367054,1.497617421,76.32078904,"456,014","410,961","45,053",9.9,13516.83164
Indiana,Marshall,256.3246631,66.87497978,0.639140214,1.236895023,79.17119018,"23,453","21,231","2,222",9.5,4575.923537
Indiana,Martin,316.3092496000001,73.07983661,0.819401665,2.352244848,77.31826418,"5,344","4,943",401,7.5,2414.06455
Indiana,Miami,304.5580228,56.93241233,1.2840861609999998,1.6567618290000001,77.77133578,"15,937","14,272","1,665",10.4,4984.749455
Indiana,Monroe,221.33499780000002,51.83346653,1.287065194,1.027634446,79.85112691,"67,562","62,474","5,088",7.5,7107.781279000001
Indiana,Montgomery,301.7673371,67.73365329,0.9048078759999999,1.239856302,77.85543505,"18,713","17,054","1,659",8.9,6284.088833
Indiana,Morgan,313.9778618,89.26199958,0.78801318,1.2262442690000002,77.37579915,"34,902","31,637","3,265",9.4,13159.6275
Indiana,Newton,290.4981472,67.19975943,0.671958603,1.322700807,77.14718159,"6,989","6,299",690,9.9,3450.443529
Indiana,Noble,284.2536259,77.27783477,0.7208258240000001,1.447925045,77.63483722,"23,132","20,801","2,331",10.1,2727.993307
Indiana,Ohio,274.8838905,61.51337681,0.623378389,1.381700023,78.32834368,"3,210","2,905",305,9.5,inf
Indiana,Orange,306.4017518,68.22531405,1.0218656959999999,1.74113487,76.69155276,"8,865","7,816","1,049",11.8,3028.935359
Indiana,Owen,327.13883260000006,75.55394012,0.814655254,0.9644309459999999,76.58465433,"10,137","8,999","1,138",11.2,inf
Indiana,Parke,298.59868,62.00456063,0.8902622459999999,1.057268519,77.98878455,"7,195","6,443",752,10.5,1245.122791
Indiana,Perry,272.7859363,56.90966024,0.701375909,1.011354139,77.7598678,"9,062","8,237",825,9.1,5937.8848
Indiana,Pike,314.7851907,61.13826694,0.688879658,1.116658688,77.61436295,"6,232","5,745",487,7.8,6485.355649
Indiana,Porter,253.12105789999998,57.83127049,0.9366385070000001,1.4354064780000002,78.57745287,"82,283","75,561","6,722",8.2,4580.110599000001
Indiana,Posey,243.0709767,63.32671753,0.7482733509999999,1.002566945,78.81867431,"13,421","12,498",923,6.9,19386.99598
Indiana,Pulaski,327.7471728,66.38085311,0.5991001229999999,1.052316674,77.17164709999999,"6,401","5,884",517,8.1,3986.636971
Indiana,Putnam,273.99336370000003,58.07323272,1.0273851090000001,1.2012465959999998,78.3130579,"16,596","14,799","1,797",10.8,1648.78681
Indiana,Randolph,285.6460088,63.47856482,0.9283744140000001,2.235169294,77.82837716,"13,023","11,672","1,351",10.4,5860.645979999999
Indiana,Ripley,276.2235253,63.34649158,0.7517044979999999,1.71935533,77.94971927,"14,938","13,526","1,412",9.5,3424.823062
Indiana,Rush,287.2342183,80.651668,0.8505207570000001,1.6205647719999998,77.5109482,"8,584","7,766",818,9.5,7162.061667
