STATE,COUNTY,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age, Civilian_labor_force_2013 , Employed_2013 , Unemployed_2013 ,Unemployment_rate_2013,Crime_rate
North Carolina,Pasquotank,308.11789819999996,64.23133508,3.2484198319999997,1.814851623,76.87877118,"17,676","15,973","1,703",9.6,5959.727583
North Carolina,Pender,241.7640608,60.73622055,1.959640726,1.362013446,78.13317831,"25,025","22,765","2,260",9.0,3927.099551
North Carolina,Perquimans,292.88750699999997,40.8025232,2.368618515,1.6383471040000002,77.87302293,"5,223","4,722",501,9.6,3161.910351
North Carolina,Person,303.2050161,60.84400162,1.93728328,1.7576669280000001,76.7831687,"18,290","16,445","1,845",10.1,5357.369879999999
North Carolina,Pitt,254.29299480000003,51.24213473,4.974239215,2.229446389,77.53413315,"87,887","80,794","7,093",8.1,7720.282324
North Carolina,Polk,213.96438419999998,55.11689178,1.504390706,2.340165288,78.87254583,"8,666","8,091",575,6.6,3098.6778289999997
North Carolina,Randolph,255.1177898,73.70007343,1.339742438,1.283790201,77.33666763,"67,952","62,081","5,871",8.6,6773.990341
North Carolina,Richmond,359.0526597,81.91681659999998,3.6346374339999996,2.774600113,74.17479547,"17,436","15,386","2,050",11.8,11574.48993
North Carolina,Robeson,331.1652405,62.75909467,4.690280822,3.0320258669999998,73.81060332,"52,119","45,939","6,180",11.9,11914.42055
North Carolina,Rockingham,296.9912482,78.68533032,1.694770243,1.992149969,75.90870426,"42,156","38,076","4,080",9.7,6964.6422219999995
North Carolina,Rowan,296.6830327,74.22843216,2.32381609,1.655000389,75.89065436,"62,823","56,994","5,829",9.3,6168.974942
North Carolina,Rutherford,329.2368965,74.93936239,1.334916485,1.5913903809999999,75.55145997,"25,935","23,039","2,896",11.2,5743.500317
North Carolina,Sampson,284.9957167,60.48216465,3.361845715,1.729102247,76.01002028,"29,661","27,265","2,396",8.1,5216.2508100000005
North Carolina,Scotland,320.1675841,67.72563077,4.053393589,3.322605837,74.54062518,"12,250","10,404","1,846",15.1,9644.684399
North Carolina,Stanly,323.8958189,61.57510011,1.53470912,1.790488175,76.89978025,"28,855","26,498","2,357",8.2,5953.994501
North Carolina,Stokes,289.3582494,68.81841552,0.668377098,1.355806934,77.30707748,"22,180","20,437","1,743",7.9,6055.159724
North Carolina,Surry,264.02096969999997,73.90526096,1.111951168,1.3470963790000001,76.98595767,"33,280","30,507","2,773",8.3,6231.099901
North Carolina,Swain,338.6343707,77.06695889,1.420091285,1.474587009,73.99556018,"6,598","5,782",816,12.4,4391.512085
North Carolina,Transylvania,199.6287684,49.86293227,1.29005182,1.8464883509999999,80.18921644,"13,397","12,405",992,7.4,4039.297989
North Carolina,Tyrrell,272.6180131,54.38572116,2.319139142,1.873475165,77.47573631,"1,562","1,360",202,12.9,2681.460934
North Carolina,Union,243.81726630000003,53.70996511,1.655973601,1.841547314,78.97582779999998,"105,688","98,763","6,925",6.6,4546.673563
North Carolina,Vance,318.5106843000001,66.85978308,5.876326464,1.4947247909999999,74.66627639,"18,128","16,045","2,083",11.5,12247.47195
North Carolina,Wake,204.5832099,41.25452294,2.389576586,1.0723210890000001,80.94702909,"511,268","480,573","30,695",6.0,5089.351847999999
North Carolina,Warren,258.6020842,47.36208007,2.791620591,1.757887086,77.32960749,"7,301","6,501",800,11.0,6802.824773
North Carolina,Washington,303.8992717,52.602901100000004,4.4023250560000005,2.3152105769999998,76.76604933,"5,300","4,640",660,12.5,4773.968807
North Carolina,Watauga,214.32084819999997,53.781262100000006,0.668070387,1.044142713,80.71250588,"26,955","25,233","1,722",6.4,2964.506202
North Carolina,Wayne,274.7505223,57.09541536,4.643651446000001,2.7697864360000004,76.73443934,"54,777","50,520","4,257",7.8,7493.865531999999
North Carolina,Wilkes,243.4962787,67.64947502,0.932380757,1.588049175,77.17772579999998,"29,954","27,278","2,676",8.9,5504.428851
North Carolina,Wilson,281.7484376,54.77209567,6.1745891560000015,1.582229018,76.23197512,"38,146","33,663","4,483",11.8,7726.147924
North Carolina,Yadkin,275.3814298,74.3471402,0.9714948870000001,1.257320513,77.12019709,"17,877","16,497","1,380",7.7,5758.787043
North Carolina,Yancey,235.07617390000001,66.2782099,0.66556804,1.510598404,78.22558732,"7,807","7,064",743,9.5,2257.3875559999997
North Dakota,Adams,225.46950980000003,48.53257821,0.560011814,2.08283128,79.35589865,"1,111","1,083",28,2.5,851.7887563999999
North Dakota,Barnes,228.36333790000003,44.94395261,0.41116366299999996,1.0644603590000001,79.89780956,"5,713","5,530",183,3.2,3838.9596509999997
North Dakota,Benson,300.77909389999996,59.67800814,1.184528943,1.635742456,74.53316772,"2,549","2,355",194,7.6,519.5554913999999
North Dakota,Billings,122.37124299999999,26.11903665,0.289155636,1.5672534880000002,84.13036776,475,461,14,2.9,3688.52459
North Dakota,Bottineau,221.00616150000002,54.42802166,0.379898416,2.197525948,79.89441381,"3,260","3,134",126,3.9,2998.080047
North Dakota,Bowman,275.3773891,51.27566164,0.541538395,2.006567369,78.6538144,"1,999","1,959",40,2.0,2006.079027
North Dakota,Burke,216.06372149999999,46.40954287,0.28991180699999997,1.162568097,79.23926084,"1,388","1,358",30,2.2,3312.9904100000003
North Dakota,Burleigh,200.0766385,38.31121731,0.40139887799999996,0.9542704240000001,81.28870525,"47,344","46,166","1,178",2.5,4862.234808
North Dakota,Cass,207.0389438,46.45327497,0.5194389660000001,0.880598542,80.95380292,"91,442","88,921","2,521",2.8,5587.931109
North Dakota,Cavalier,228.74617110000003,48.46629203,0.343548698,1.060512237,80.65464955,"2,077","2,008",69,3.3,1866.6002989999997
North Dakota,Dickey,230.74092969999998,55.95480758,0.41646291399999996,0.8633050520000001,80.26648456,"2,661","2,599",62,2.3,967.9821296
North Dakota,Divide,196.191552,47.00380272,0.352554727,2.4422357040000002,80.83878291,"1,774","1,749",25,1.4,686.695279
North Dakota,Dunn,262.1545276,43.92204175,0.423880245,1.704224643,79.63703659,"4,107","4,049",58,1.4,1949.132398
North Dakota,Eddy,268.9745416,60.36858087,0.389608605,1.07520286,77.32492649,"1,271","1,195",76,6.0,1243.7810949999998
North Dakota,Emmons,235.4884584,34.96338032,0.38558088799999995,0.900034496,80.14757009999998,"1,591","1,506",85,5.3,2284.263959
North Dakota,Foster,269.2581732,44.75056908,0.369972929,1.04174428,79.45737761,"1,634","1,578",56,3.4,853.8899431
North Dakota,Golden Valley,197.18263059999998,44.18549881,0.39531435600000003,2.54576132,81.38307294,973,951,22,2.3,1060.445387
North Dakota,Grand Forks,239.4115253,51.48060488,0.40456288,1.131596123,79.8194793,"37,216","36,083","1,133",3.0,5142.873695
North Dakota,Grant,231.1155278,39.23371836,0.45331857,1.3999737780000001,80.24608163,"1,275","1,238",37,2.9,423.0118443
North Dakota,Griggs,236.13340240000002,50.1203908,0.33039494,1.407732508,79.76182623,"1,202","1,174",28,2.3,417.3622705
North Dakota,Hettinger,213.1618806,42.70482271,0.468929206,2.7267207989999998,80.55201994,"1,479","1,440",39,2.6,1974.1837510000003
North Dakota,Kidder,210.3367505,33.21461669,0.320609744,1.0306952329999999,81.20422925,"1,256","1,197",59,4.7,2187.120292
North Dakota,Logan,202.33089919999998,35.66567943,0.374641414,0.87417388,80.74047678,918,890,28,3.1,1804.123711
North Dakota,McHenry,221.4299449,52.46342709,0.299001584,1.153234037,80.18921941,"3,292","3,155",137,4.2,1486.620416
North Dakota,McIntosh,219.90554709999998,34.68823081,0.502847468,1.1734386559999999,80.54776884,"1,251","1,213",38,3.0,143.2151808
North Dakota,McKenzie,257.7797765,46.53299503,0.45460206,1.529387439,78.16953686,"7,561","7,448",113,1.5,5378.055713000001
North Dakota,McLean,231.20090469999997,53.5368317,0.3791004120000001,1.0498197040000001,79.35635669,"4,825","4,622",203,4.2,2121.243631
North Dakota,Mercer,240.01276049999998,38.95139949,0.391625884,1.1001545590000001,80.07848599,"4,170","3,978",192,4.6,3833.7554689999997
North Dakota,Morton,232.2917344,43.2723381,0.536656047,0.9338246859999999,79.48954893,"15,781","15,258",523,3.3,5370.197138
North Dakota,Mountrail,304.6704963,57.13402756,0.5845135779999999,1.287948477,76.67112278,"8,007","7,884",123,1.5,4056.3804609999997
North Dakota,Nelson,314.9346769,55.15157104,0.334197273,0.9827690590000001,77.70492266,"1,555","1,488",67,4.3,1852.443309
North Dakota,Oliver,150.8886343,36.01204926,0.325404315,0.9874342190000001,82.25498135,891,837,54,6.1,1066.098081
North Dakota,Pembina,223.871304,47.27173649,0.386738223,1.140388999,80.51981549,"3,627","3,407",220,6.1,1463.216366
North Dakota,Pierce,226.6000261,56.50246459,0.38885175899999996,1.4731674719999999,79.56052499,"1,830","1,753",77,4.2,3051.4385350000002
North Dakota,Ramsey,317.7533,51.04550828,0.603612723,0.937215445,78.46502211,"5,753","5,536",217,3.8,6396.1369030000005
North Dakota,Ransom,273.62332960000003,78.77219609999999,0.38735647100000004,0.878396638,78.68815409,"2,768","2,688",80,2.9,1473.759885
North Dakota,Renville,224.3095037,59.11896645,0.286445554,1.255601676,80.07095279,"1,403","1,369",34,2.4,1740.446462
North Dakota,Richland,231.6221586,40.11347323,0.40968183799999996,1.041589731,81.45920705,"8,580","8,291",289,3.4,3269.358842
North Dakota,Rolette,296.5926849,94.25639054,1.7715656359999998,2.562544416,73.15789446,"4,896","4,291",605,12.4,499.46004320000003
North Dakota,Sargent,218.17064989999997,56.8430889,0.322773607,0.9198508559999999,80.98934975,"2,140","2,086",54,2.5,947.6309227
North Dakota,Sheridan,169.0050371,34.87017234,0.291693585,1.110473126,82.42824259,718,689,29,4.0,2819.107283
North Dakota,Sioux,479.3563366,77.12101702,2.7886050489999996,2.127000105,68.60865907,"1,315","1,254",61,4.6,0.0
North Dakota,Slope,151.6276506,32.73460483,0.333597403,1.93641517,82.39620740000002,523,512,11,2.1,509.55414010000004
North Dakota,Stark,235.8004761,40.94624761,0.533010176,1.41419139,80.70165068,"19,479","19,149",330,1.7,5169.725746
North Dakota,Steele,220.4357367,35.62829782,0.26067163,0.969946089,81.22466877,"1,042","1,017",25,2.4,490.91801669999995
North Dakota,Stutsman,240.5958117,46.87768357,0.469950937,1.102444857,79.49846036,"10,503","10,174",329,3.1,4537.34985
North Dakota,Towner,257.0667154,60.70834169,0.35791697,1.189433013,79.57327944,"1,215","1,168",47,3.9,876.0951188999999
North Dakota,Traill,244.3240616,42.32571312,0.292914954,1.083976315,80.67627719,"4,502","4,372",130,2.9,1264.283978
North Dakota,Walsh,278.08092810000005,44.47339832,0.44205182600000004,1.285170318,79.13506876,"5,627","5,348",279,5.0,3755.993607
North Dakota,Ward,241.36189610000002,61.32681685,0.402239225,1.205935439,79.64104777,"34,493","33,558",935,2.7,4018.715263
North Dakota,Wells,246.42536119999997,43.15046743,0.31625569800000003,0.941801859,80.2356165,"2,215","2,119",96,4.3,1870.0114030000002
North Dakota,Williams,238.77163199999998,51.31870598,0.454173434,1.151188171,78.71178092,"29,283","28,922",361,1.2,10661.16562
Ohio,Adams,301.6094546,94.62323533,0.7831580370000001,1.300320478,75.15754271,"10,693","9,333","1,360",12.7,2954.3609469999997
Ohio,Allen,293.4104812,67.39445796,1.239114392,1.996309555,78.06213458,"49,469","45,593","3,876",7.8,7673.187177
Ohio,Ashland,267.1734515,59.66150416,0.555436451,0.862950387,78.81917204,"25,526","23,459","2,067",8.1,3465.103083
Ohio,Ashtabula,297.5441191,69.44612403,0.901366881,2.107441424,76.6299237,"46,023","41,653","4,370",9.5,4037.427775
Ohio,Athens,308.9019262,71.864046,0.922548205,2.043810585,77.18242063,"27,507","25,027","2,480",9.0,4860.592482
Ohio,Auglaize,274.0452377,53.76274793,0.527157036,1.655302485,79.20690108,"23,963","22,547","1,416",5.9,2458.439213
Ohio,Belmont,324.3245149,67.31388031,0.606715523,1.040739502,77.40237407,"31,961","29,328","2,633",8.2,3241.552672
Ohio,Brown,287.9402812,78.71840098,0.792830842,1.4191530909999999,75.95788207,"20,086","18,043","2,043",10.2,1758.527086
Ohio,Butler,250.58215330000002,69.00292969,0.79605586,1.599318464,77.77158604,"186,298","172,339","13,959",7.5,8573.398117
Ohio,Carroll,271.2908104,67.7348423,0.554805675,1.061645148,78.6598223,"13,701","12,618","1,083",7.9,2435.5250730000002
Ohio,Champaign,267.4543377,63.87126367,0.857434413,2.961478913,77.5867538,"20,016","18,632","1,384",6.9,4217.40121
Ohio,Clark,304.1700661000001,70.75643944,1.203589537,1.991119645,76.45233362,"65,934","60,980","4,954",7.5,9552.655423
Ohio,Clermont,244.1148826,67.17487674,0.645493341,1.151600189,78.24465642,"102,499","94,956","7,543",7.4,5593.459119
Ohio,Clinton,283.4587223000001,75.24797779999999,0.823981975,2.529902067,76.85044544,"17,092","15,306","1,786",10.4,4231.291545
Ohio,Columbiana,285.4972941000001,74.94541292,0.594156314,1.826325844,77.6683737,"50,566","46,402","4,164",8.2,2538.2385280000003
Ohio,Coshocton,294.5019974,67.57187193,0.545074975,1.197479703,77.34547041,"16,354","14,756","1,598",9.8,3769.997555
Ohio,Crawford,273.92951719999996,72.49303233,0.903437025,1.8615923630000002,77.43977854,"19,717","17,910","1,807",9.2,9516.885553
Ohio,Cuyahoga,295.5333298,49.24784293,2.239903482,1.272784956,77.66101273,"621,938","578,643","43,295",7.0,7912.268227
Ohio,Darke,278.26534219999996,53.87934317,0.611848567,1.184917301,78.64413178,"26,400","24,550","1,850",7.0,4178.1130840000005
Ohio,Defiance,252.94584840000002,63.82846977,0.768872738,0.9909620790000001,78.87046559,"18,938","17,518","1,420",7.5,3531.786075
Ohio,Delaware,193.4036712,46.44581187,0.58569163,1.57855661,81.37353385,"98,089","92,856","5,233",5.3,3274.83679
Ohio,Erie,234.06332519999998,75.64550534,1.159985034,1.613600624,77.93849047,"38,552","35,423","3,129",8.1,5275.549125
Ohio,Fairfield,253.3766289,59.82612391,0.8163044620000001,1.45577808,78.98331681,"74,047","69,122","4,925",6.7,5806.6417
Ohio,Fayette,355.57840530000016,82.25894992,1.1849846990000001,2.4346988130000002,75.43196485,"14,379","13,276","1,103",7.7,9325.025961
Ohio,Franklin,266.1827367,63.77175346,2.568341443,1.997092808,77.57711628,"638,834","597,678","41,156",6.4,9296.257573
Ohio,Fulton,273.6815347,57.00575558,0.680502353,0.9519288570000001,78.98909007,"22,451","20,669","1,782",7.9,2939.561158
Ohio,Gallia,304.8022603,85.02744862,0.848707708,1.255316921,75.66552829,"12,514","11,301","1,213",9.7,6130.3309
Ohio,Geauga,206.37079369999998,46.40115785,0.438100838,0.872449103,81.59335188,"49,259","46,455","2,804",5.7,1709.054403
Ohio,Greene,242.0309088,53.416056499999996,0.9080247220000001,1.8876479830000001,79.73483856,"79,411","73,867","5,544",7.0,5605.481845
Ohio,Guernsey,311.6684523,72.15489005,0.547462433,1.081752137,76.74453887,"18,546","16,937","1,609",8.7,5269.573609
Ohio,Hamilton,258.9260663,57.41615639,2.15228494,1.878567666,77.62498345,"402,433","373,075","29,358",7.3,9225.808366
Ohio,Hancock,248.5338215,54.08633515,0.7660191120000001,1.133124744,79.58709083,"40,198","37,697","2,501",6.2,4889.162217
Ohio,Hardin,360.8306743,58.71652984,0.686581085,1.24217195,76.90062139,"14,935","13,783","1,152",7.7,4654.111978
Ohio,Harrison,341.6763113,67.98624789,0.50815629,1.391640761,76.60167118,"7,290","6,712",578,7.9,1765.4233809999998
Ohio,Henry,248.13940719999997,52.26892619,0.6949996390000001,1.3713571480000002,79.57715947,"14,026","12,787","1,239",8.8,4378.172589
Ohio,Highland,286.6967754,89.06838342,0.782974718,1.583861009,76.2879481,"17,509","15,674","1,835",10.5,4774.411406
Ohio,Hocking,284.6036858,64.98191935,0.877577987,1.6414761409999998,76.76894473,"13,199","12,129","1,070",8.1,3567.161632
Ohio,Holmes,258.0981861,41.99501381,0.40693123299999995,1.12606003,79.41308908,"20,046","19,000","1,046",5.2,1629.020264
Ohio,Huron,279.1785842,71.78348578,0.775372935,1.4356923659999998,77.48463619,"28,662","25,729","2,933",10.2,5689.984536
Ohio,Jackson,339.7155365000001,96.62142037,0.776253344,1.012720431,74.74786590000002,"13,604","12,173","1,431",10.5,4948.5099789999995
Ohio,Jefferson,361.764852,79.51216034,0.97991822,1.699403171,75.99468128,"30,601","27,268","3,333",10.9,1960.977048
Ohio,Knox,283.2789763,61.27963047,0.6956372759999999,1.745464946,78.20796934,"30,388","28,293","2,095",6.9,5452.35978
Ohio,Lake,252.99702030000003,55.55538392,0.489099251,0.943253268,79.18144423,"125,690","117,860","7,830",6.2,3593.6984780000003
Ohio,Lawrence,323.1519271,84.39800066,0.914948835,1.106477907,75.30979816,"26,127","23,831","2,296",8.8,4112.387833
Ohio,Licking,245.5466816,70.9148341,0.8779405440000001,1.549780273,78.21723533,"86,490","80,506","5,984",6.9,7267.685320999999
Ohio,Logan,292.35859189999996,67.51161984,0.593817193,1.51129772,77.40834621,"23,045","21,468","1,577",6.8,5286.027967
Ohio,Lorain,245.1190446,70.12061179,0.8915611179999999,1.001763355,78.57730506,"151,036","139,963","11,073",7.3,5142.819272
Ohio,Lucas,318.8331893,71.9471194,1.620179489,1.175278314,77.0277544,"210,736","192,447","18,289",8.7,6573.286281000001
Ohio,Madison,265.52161490000003,70.71382358,0.70019642,2.8444669160000005,77.52916946,"20,234","18,968","1,266",6.3,4710.900696
Ohio,Mahoning,294.1655166000001,56.19168946,1.3339331079999999,1.968790085,77.33447233,"109,548","100,196","9,352",8.5,7159.565079999999
Ohio,Marion,288.9694458,67.91254486,0.941628688,1.777499969,77.19921963,"28,132","25,909","2,223",7.9,10190.938709999999
Ohio,Medina,227.9211667,55.82721179,0.483186189,0.9240542270000001,80.4040863,"95,022","89,543","5,479",5.8,2075.355442
Ohio,Meigs,335.9051857,72.99711020000002,0.749877515,1.5160579680000001,75.96165515,"9,414","8,297","1,117",11.9,3132.3483739999997
Ohio,Mercer,301.2294151,41.00180947,0.49465190000000003,0.9179914920000001,79.41632234,"22,395","21,248","1,147",5.1,3132.2420899999997
Ohio,Miami,260.7667505,64.33206452,0.638712666,1.5852006090000001,78.65330777,"51,861","48,121","3,740",7.2,5515.468612
