STATE,COUNTY,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age, Civilian_labor_force_2014 , Employed_2014 , Unemployed_2014 ,Unemployment_rate_2014,Crime_Count,Crime_rate
Illinois,Greene,293.7065523,66.64262079,0.651985909,1.805662534,77.58270572,"6,178","5,760",418,6.8,0,0.0
Illinois,Grundy,264.7736728,56.545868999999996,0.60671453,1.068588471,78.5269889,"25,583","23,352","2,231",8.7,2159,5224.566838000001
Illinois,Hamilton,357.30315260000015,64.84665892,0.81585318,1.232646229,77.7029247,"4,332","4,075",257,5.9,0,0.0
Illinois,Hancock,245.53927620000002,58.36077357,0.602051412,1.622608545,79.80592136,"8,883","8,308",575,6.5,0,0.0
Illinois,Hardin,331.058395,92.32580586,0.8040052190000001,1.847223624,75.20681494,"1,639","1,496",143,8.7,0,0.0
Illinois,Henderson,303.2410826,61.18528886,0.67379546,1.358714451,78.6538292,"3,739","3,502",237,6.3,0,0.0
Illinois,Henry,253.4895522,57.54659350000001,0.51374579,1.163421392,79.39791143,"25,236","23,555","1,681",6.7,1886,4901.120033
Illinois,Iroquois,309.8430833999999,59.95542567,0.621394353,1.607700155,77.55732840000002,"15,006","14,049",957,6.4,676,2384.984476
Illinois,Jackson,268.2486767,56.61055472,1.39419763,1.666577934,78.34859629,"28,466","26,641","1,825",6.4,3361,6972.161142
Illinois,Jasper,280.299931,54.76720425,0.660199154,1.099695876,79.10821322,"4,645","4,348",297,6.4,0,0.0
Illinois,Jefferson,265.5249133,73.31328062,1.235263066,2.28842871,77.20523898,"17,617","16,300","1,317",7.5,3192,7994.990607
Illinois,Jersey,300.03671,55.05714098,0.603467266,1.727710343,78.16979858,"11,077","10,283",794,7.2,0,0.0
Illinois,Jo Daviess,226.59648169999997,44.05144997,0.334789834,0.651375788,80.85577372,"11,562","10,851",711,6.1,49,6234.096692
Illinois,Johnson,269.4500682,72.09797954,1.4180535330000001,1.5835800359999999,78.08868198,"4,160","3,764",396,9.5,0,0.0
Illinois,Kane,206.46185669999997,43.66182957,0.954802225,1.041509924,80.91848732,"264,897","246,677","18,220",6.9,14248,5219.525597999999
Illinois,Kankakee,293.2983979,59.09370506,1.253878888,1.344453584,77.0278446,"55,811","51,378","4,433",7.9,5503,6999.669287000001
Illinois,Kendall,207.9533531,48.90729883,0.635647361,1.092897473,81.17010625,"65,164","60,981","4,183",6.4,2268,3158.4224600000002
Illinois,Knox,282.66012789999996,84.89486009,0.898946976,0.9076851309999999,77.74963318,"23,586","21,952","1,634",6.9,3084,9977.353607
Illinois,Lake,208.4301767,43.74281975,0.7091879529999999,1.129879228,81.04227435,"365,199","341,670","23,529",6.4,21598,4609.244953
Illinois,Lawrence,289.7534756,75.13529417,1.428336169,1.047554345,76.09364197,"6,347","5,854",493,7.8,0,0.0
Illinois,Lee,258.8735768,59.49711781,1.357709491,1.340452518,78.23092622,"18,142","17,007","1,135",6.3,1178,7396.709783
Illinois,Livingston,314.84312189999997,60.52999113,0.996465377,1.554944289,77.98090163,"17,468","16,351","1,117",6.4,527,2939.0441140000003
Illinois,Logan,236.88243050000003,60.91674448,1.1957071240000001,1.400743743,78.52327957,"13,024","12,192",832,6.4,0,0.0
Illinois,Macon,262.8176207,58.28622886,1.679014284,1.331059402,77.70478706,"50,797","46,459","4,338",8.5,8193,8203.500481000001
Illinois,Macoupin,289.19430389999997,60.89922376,0.673891963,1.9118483990000001,78.02152025,"23,130","21,403","1,727",7.5,4,835.0730689
Illinois,Madison,298.76485269999995,68.88420524,1.19052755,0.951036465,77.16000622,"132,268","122,960","9,308",7.0,7075,5489.389765999999
Illinois,Marion,309.85536099999996,82.89889468,1.031074414,1.226363864,76.66138848,"18,043","16,669","1,374",7.6,2676,7194.32197
Illinois,Marshall,290.1618391,56.02378878,0.624248738,1.1553120829999999,78.03939031,"5,755","5,352",403,7.0,0,0.0
Illinois,Mason,266.329906,78.89122197,0.8351179959999999,1.5003843630000002,77.26583826,"6,636","6,066",570,8.6,0,0.0
Illinois,Massac,319.568054,105.1126828,1.149287967,2.028178492,75.88485458,"6,318","5,814",504,8.0,0,0.0
Illinois,McDonough,288.9137908,61.50832241,0.794049772,1.1721181109999999,79.60397095,"14,292","13,316",976,6.8,0,0.0
Illinois,McHenry,236.74145430000002,57.84305895,0.452896815,0.950106928,80.15168,"165,732","154,853","10,879",6.6,4951,3417.499586
Illinois,McLean,235.9655736,58.62601245,0.926377682,1.053023188,80.08692184,"90,778","85,807","4,971",5.5,8521,5408.544752000001
Illinois,Menard,250.309422,59.33699211,0.75487059,1.522599747,78.66464975,"6,748","6,368",380,5.6,0,0.0
Illinois,Mercer,253.1129119,68.76052063,0.49570129,1.6698290630000001,79.51363561,"8,285","7,703",582,7.0,354,2840.863494
Illinois,Monroe,215.5383159,52.26878385,0.611280174,1.047424317,80.48163192,"17,877","16,917",960,5.4,138,1467.1486289999998
Illinois,Montgomery,275.441396,53.97785899,0.8508671529999999,0.991731892,77.84360126,"12,138","11,077","1,061",8.7,927,4919.59879
Illinois,Morgan,281.1921604,68.27765514,0.7410908540000001,2.302372184,78.36213885,"17,214","16,189","1,025",6.0,223,1952.0308120000002
Illinois,Moultrie,279.46014130000003,63.91702037,0.600287405,1.178663622,78.18579081,"7,045","6,663",382,5.4,96,1044.7273910000001
Illinois,Ogle,230.8992826,55.81881222,0.446883804,0.9590360029999999,79.64018583,"25,933","24,013","1,920",7.4,616,1760.8552730000001
Illinois,Peoria,263.8393456,58.58265544,1.484584986,1.196764551,78.22309534,"91,556","84,524","7,032",7.7,14663,9079.313184999999
Illinois,Perry,263.78270180000004,71.70910231,1.116318879,1.5985759659999998,77.52510972,"8,883","8,132",751,8.5,212,1814.291827
Illinois,Piatt,239.3985962,51.19714169,0.921331204,1.559750543,79.39691232,"8,323","7,851",472,5.7,250,2392.344498
Illinois,Pike,213.7492728,70.11241423,0.6002070110000001,1.522230635,78.53220947,"7,748","7,303",445,5.7,0,0.0
Illinois,Pope,273.4949709,66.95963654,0.7342406490000001,1.461119627,77.97930351,"1,796","1,647",149,8.3,0,0.0
Illinois,Pulaski,363.3620558,81.56184295,1.7776158919999998,2.279221341,74.72251931,"2,139","1,916",223,10.4,0,0.0
Illinois,Putnam,225.19764840000002,46.70788168,0.514783855,1.1456069359999999,79.77662326,"3,033","2,801",232,7.6,109,2351.6720600000003
Illinois,Randolph,283.8429748000001,64.82698205,0.99151549,1.001117445,77.67606045,"14,161","13,224",937,6.6,170,2038.8582390000001
Illinois,Richland,275.95617119999997,57.06813726,0.7926582190000001,1.082869396,78.09090864,"7,230","6,766",464,6.4,704,4573.507438000001
Illinois,Rock Island,267.4908461,57.41081203,1.068408016,0.887937855,78.75664467,"72,601","67,464","5,137",7.1,9832,7791.425628
Illinois,Saline,340.7892336999999,86.58715223,1.240106137,1.257604518,74.90023997,"10,767","9,885",882,8.2,1035,5291.411043
Illinois,Sangamon,264.6877584,59.13247296,1.4096094430000001,1.8367279069999998,78.33150749,"104,386","98,232","6,154",5.9,17458,13282.914359999999
Illinois,Schuyler,300.2447633,54.9548218,0.706663443,1.096832538,78.82247509999998,"3,458","3,225",233,6.7,0,0.0
Illinois,Scott,284.397656,64.43078926,0.6420890020000001,1.763618853,78.77735603,"2,560","2,384",176,6.9,0,0.0
Illinois,Shelby,262.8992187,50.06929744,0.655772051,1.348614301,79.85026434,"10,147","9,460",687,6.8,0,0.0
Illinois,Stark,248.60907269999998,64.10798708,0.76506124,1.1636199520000001,78.3080197,"2,803","2,592",211,7.5,144,2364.53202
Illinois,Stephenson,232.07885339999999,59.34363462,0.584035202,1.098885621,79.67764081,"22,238","20,604","1,634",7.3,2426,9932.852932
Illinois,Tazewell,255.21857090000003,56.21352719,0.7379933540000001,1.5031055580000001,78.69126603,"67,789","63,227","4,562",6.7,3736,5170.5048719999995
Illinois,Union,307.5078763,71.74806539,0.6791433590000001,1.464226314,76.39637477,"7,293","6,651",642,8.8,192,1884.385121
Illinois,Vermilion,332.0970313,86.67057992,1.3824384580000002,2.839742235,76.19212785,"35,526","32,525","3,001",8.4,7127,8906.857293000001
Illinois,Wabash,227.54628990000003,71.81865854,0.837597156,1.147000572,78.37281931,"5,565","5,233",332,6.0,254,3459.0766719999997
Illinois,Warren,325.1788988,61.95716513,0.8153620709999999,2.044653068,78.38945354,"8,734","8,225",509,5.8,0,0.0
Illinois,Washington,328.8654796,45.36738744,0.620576065,0.9709310459999999,79.06773024,"9,021","8,593",428,4.7,291,2855.740922
Illinois,Washington,328.8654796,45.36738744,0.620576065,0.9709310459999999,79.06773024,"9,021","8,593",428,4.7,234,2304.2836039999997
Illinois,Wayne,304.1481854,76.71285959999999,0.8648394840000001,1.3921595430000002,77.78660163,"7,672","7,164",508,6.6,0,0.0
Illinois,White,318.3891427,82.39808559999999,0.871433879,1.5177302680000002,76.87632716,"7,071","6,657",414,5.9,290,3310.1244149999998
Illinois,Whiteside,260.3510605,62.36578286,0.648992067,0.797108991,78.91567905,"28,579","26,600","1,979",6.9,2276,5057.552998
Illinois,Will,256.13068930000003,45.10068459,0.8128398579999999,1.208480908,79.93640142,"356,697","329,629","27,068",7.6,21699,4071.359015
Illinois,Williamson,266.71811230000003,71.39615437,0.9030958840000001,2.2675505240000002,76.94173142,"31,390","29,153","2,237",7.1,1564,3713.905775
Indiana,Adams,265.0789194,47.82002285,0.50759747,1.861599176,79.7213724,"16,404","15,653",751,4.6,280,2005.0125309999999
Indiana,Allen,244.75074139999998,66.91977305,1.414911924,1.6688964919999998,78.31473085,"175,539","165,499","10,040",5.7,23617,6687.564421
Indiana,Bartholomew,276.90513189999996,74.16784764,0.876130293,1.812489791,77.80224335,"42,577","40,713","1,864",4.4,5373,7112.223016
Indiana,Benton,275.4500941,75.24105469,0.49976860100000003,1.269873436,78.41078103,"4,470","4,228",242,5.4,24,1102.434543
Indiana,Blackford,278.8722987,75.04299691,0.81967589,1.9142901469999998,76.81141714,"5,260","4,871",389,7.4,511,3965.5440009999998
Indiana,Boone,279.2484789,66.16321057,0.750918656,0.9701471779999999,78.86588341,"32,166","30,755","1,411",4.4,2210,3933.994339
Indiana,Brown,225.18322450000002,59.1353157,0.701563061,1.460689285,79.39964077,"7,352","6,913",439,6.0,275,1893.0267780000001
Indiana,Carroll,236.25309950000002,64.83617331,0.576608672,1.327988824,79.79775667,"9,875","9,359",516,5.2,628,3161.179905
Indiana,Cass,279.6596674,69.12187024,0.742120639,1.517638539,77.61849616,"17,720","16,700","1,020",5.8,2286,5863.041806
Indiana,Clark,310.3641486,77.61016755,1.6217901319999999,1.934610653,76.29696159999997,"57,572","54,466","3,106",5.4,8819,8164.380011
Indiana,Clay,331.3771973000001,71.95952995,1.011655723,1.087809998,76.66045026,"12,428","11,589",839,6.8,386,4652.844744
Indiana,Clinton,303.6524406000001,71.75363412,0.720382705,1.059837948,77.87738625,"16,642","15,791",851,5.1,777,4368.60452
Indiana,Crawford,307.0635371,81.18964057,0.7045601029999999,1.397602582,76.09582369,"4,889","4,515",374,7.6,317,2983.5294120000003
Indiana,Daviess,301.5625615,65.64568198,0.901778484,1.215514558,77.17458639,"15,165","14,488",677,4.5,1654,5470.843118
Indiana,Dearborn,252.54213199999998,66.24730726,0.44633545399999996,0.95890307,78.36759532,"25,097","23,449","1,648",6.6,273,597.465695
Indiana,Decatur,281.7633874,57.008983799999996,0.922358426,1.373580026,78.07280390000003,"14,172","13,476",696,4.9,34,inf
Indiana,Delaware,280.42651839999996,84.00585338,1.334261781,2.29758319,76.98019272,"53,553","49,804","3,749",7.0,7634,6671.035959000001
Indiana,Dubois,294.6718519,45.21705849,0.546464838,1.001762842,78.93023999,"22,024","21,129",895,4.1,638,3131.903196
Indiana,Elkhart,268.2460884,61.75219034,0.904659973,1.380632031,78.78482437,"102,097","96,915","5,182",5.1,11242,5585.004645
Indiana,Fayette,304.30763939999997,96.91299862,0.8270896659999999,1.7404808369999998,75.8392081,"9,083","8,375",708,7.8,2206,15968.15056
Indiana,Floyd,296.2898317,73.88992199,1.43158372,1.627227617,77.17154866,"39,044","37,065","1,979",5.1,6026,8118.011586
Indiana,Fountain,312.1515216,81.40868055,0.730595551,1.764507529,77.25176466,"8,191","7,620",571,7.0,101,3087.740752
Indiana,Franklin,233.33101680000001,53.19843852,0.529455941,1.451201612,78.95466801,"10,875","10,166",709,6.5,359,1527.009783
Indiana,Fulton,315.7485065,80.23272492,0.748751417,1.394073382,76.89722813,"9,785","9,172",613,6.3,350,2523.7957890000002
Indiana,Gibson,280.2541796,66.30622833,0.650776042,1.31761672,78.05572039,"18,418","17,592",826,4.5,520,2143.092648
Indiana,Grant,280.5651044,91.84903597,1.2008368329999999,2.0099158580000003,76.47064952,"32,633","30,397","2,236",6.9,4372,6408.583867
Indiana,Greene,328.8340085,75.51864653,0.8144143970000001,1.14430512,76.75623318,"13,843","12,744","1,099",7.9,322,1317.135027
Indiana,Hamilton,201.33567380000002,48.15892458,0.62373928,1.802524002,81.78132244,"160,997","154,456","6,541",4.1,6468,3113.687129
Indiana,Hancock,253.89531949999997,63.87723107,0.666762226,1.556869169,78.98542223,"36,584","34,692","1,892",5.2,1762,2559.893071
Indiana,Harrison,254.63735519999997,73.32267359999999,0.775854677,1.157403331,78.07513305,"19,028","17,965","1,063",5.6,1042,2784.309534
Indiana,Hendricks,231.506394,67.139274,0.7360138409999999,1.4782299819999998,79.97024886,"80,633","76,928","3,705",4.6,3602,5109.0024539999995
Indiana,Henry,293.28267,75.50818753,1.007533705,1.341308004,76.92824203,"21,449","19,989","1,460",6.8,3565,7569.002123
Indiana,Howard,302.546439,73.41564947,1.39945728,1.678046612,77.19586324,"36,907","34,595","2,312",6.3,6397,7675.417547
Indiana,Huntington,296.2980725,79.82060526,0.666503062,1.3546155530000001,78.17689576,"18,538","17,464","1,074",5.8,1344,3576.941502
Indiana,Jackson,295.9338698,79.4082855,0.874170973,1.703335426,76.40681958,"21,304","20,241","1,063",5.0,3241,7652.531167
Indiana,Jasper,285.5289497,59.47110377,0.53479765,1.028396077,78.01406335,"16,128","15,053","1,075",6.7,580,9228.3214
Indiana,Jay,283.93021339999996,71.64583196,0.7211551190000001,1.3534471719999999,77.25203154,"10,094","9,509",585,5.8,846,4463.437797
Indiana,Jefferson,348.5424675,89.03821364,0.859187715,1.235266052,76.17806188,"15,050","14,138",912,6.1,46,inf
Indiana,Jennings,301.4360977,101.4007693,0.899386978,1.944489254,75.52541168,"13,079","12,205",874,6.7,1144,4067.4109369999996
Indiana,Johnson,281.053015,87.8228865,0.598459434,0.969371628,78.57431383,"75,466","71,714","3,752",5.0,7675,5629.63941
Indiana,Knox,364.3341233,88.80774458,1.4285216180000002,1.188952354,76.17007296,"18,829","17,847",982,5.2,2621,7536.806993000001
Indiana,Kosciusko,253.14461,64.91126349,0.643373448,1.169303343,78.52498866,"40,293","38,325","1,968",4.9,2815,3673.2563450000002
Indiana,Lake,291.222919,59.22157209,2.261415908,1.909977178,76.57429974,"230,390","212,208","18,182",7.9,38034,7915.307006
Indiana,Lawrence,328.6644653,68.61816748,0.971297099,1.342224272,76.44425897,"20,366","18,722","1,644",8.1,1689,4077.3464659999995
Indiana,Madison,279.3283066,74.96011219,1.168410671,2.1509618390000003,76.76370692,"57,897","53,773","4,124",7.1,9735,7401.690946
Indiana,Marion,291.8123921,78.20756486,2.778791371,1.569035332,76.20152383,"467,242","436,752","30,490",6.5,117822,14021.50435
Indiana,Marshall,260.1213814,69.51726801,0.570076514,1.237142053,79.05926288,"23,704","22,407","1,297",5.5,1604,3416.18214
Indiana,Martin,316.9226323000001,73.55545726,0.725446354,2.2920995140000002,77.32963752,"4,951","4,687",264,5.3,268,2695.3635719999997
Indiana,Miami,306.1282374,57.53639302,1.246872753,1.836811502,77.83448033,"15,661","14,627","1,034",6.6,1025,2824.780907
Indiana,Monroe,211.74082489999998,50.946603100000004,1.1849194570000001,0.982080242,80.210265,"67,448","63,593","3,855",5.7,10245,7871.142218000001
Indiana,Montgomery,303.6948386,68.54723001,0.7881467959999999,1.199879634,77.93970714,"18,681","17,672","1,009",5.4,2567,6774.695838
Indiana,Morgan,314.4018708,91.42016979,0.687953259,1.220781924,77.37794095,"34,969","32,939","2,030",5.8,2507,10511.97115
Indiana,Newton,290.755153,68.52759267,0.600325311,1.309645955,77.20316743,"6,942","6,458",484,7.0,545,3923.6861049999998
Indiana,Noble,282.5735665,79.94305188,0.627035937,1.42464475,77.73317226,"23,119","21,919","1,200",5.2,1004,2100.0230079999997
Indiana,Ohio,280.4768162,63.83267424,0.551605102,1.399756655,78.27036097,"3,217","2,995",222,6.9,42,inf
Indiana,Orange,302.9674398,70.16709448,0.930265357,1.73897978,76.68080185,"8,534","7,875",659,7.7,412,2098.6145070000002
Indiana,Owen,335.33621039999997,78.66016775,0.729345665,0.9093434579999999,76.28618892,"9,475","8,708",767,8.1,10,inf
Indiana,Parke,301.0689187,63.83346046,0.8544336990000001,1.0590558490000002,78.02402538,"6,945","6,461",484,7.0,284,1653.758807
Indiana,Perry,274.0744637,59.428461999999996,0.636199065,1.0094821409999999,77.72097077,"9,171","8,635",536,5.8,503,2820.6134690000004
Indiana,Pike,315.64553989999996,63.14451712,0.614777018,1.112050062,77.64488403,"6,342","6,021",321,5.1,53,inf
Indiana,Porter,242.3189853,56.694489600000004,0.863513458,1.492504453,78.72011964,"83,965","78,763","5,202",6.2,7631,4700.338774
Indiana,Posey,245.5967054,65.49237139,0.6524031229999999,1.000609803,78.9251881,"13,146","12,518",628,4.8,9,inf
Indiana,Pulaski,329.6037721,67.44484818,0.5311163879999999,1.034987225,77.20977145,"6,191","5,857",334,5.4,460,3349.83979
Indiana,Putnam,272.7857572,59.72005027,0.955145412,1.187390445,78.36289075,"16,258","15,180","1,078",6.6,552,2029.8595280000002
Indiana,Randolph,286.4025977,64.87415289,0.83182354,2.3685458969999997,77.81403809999998,"12,480","11,672",808,6.5,1196,5604.498594
Indiana,Ripley,281.7936459,65.92538099,0.664309722,1.6790211590000002,77.85613391,"13,629","12,731",898,6.6,626,2273.800443
Indiana,Rush,284.5912026000001,82.9952969,0.76285274,1.646555006,77.64580668,"8,525","8,046",479,5.6,600,9981.700216
Indiana,Scott,321.6964517,101.68517890000001,0.967980255,1.88179078,73.41902328,"10,182","9,490",692,6.8,1352,12897.07145
Indiana,Shelby,284.9753414,73.59915241,0.6847222270000001,1.151812491,77.74900162,"22,420","21,146","1,274",5.7,2747,6203.143347
Indiana,Spencer,258.9886424,52.59105804,0.6941643479999999,0.9964290809999999,78.98657427,"10,739","10,188",551,5.1,17,inf
Indiana,Starke,352.7633624,81.61079482,0.7198830509999999,1.297393276,74.66296194,"10,225","9,485",740,7.2,1731,7300.101215000001
Indiana,Steuben,262.5142752,62.66881392,0.571994519,0.9310406929999999,78.84812225,"19,796","18,840",956,4.8,1913,5722.576206000001
Indiana,Sullivan,353.6869651,78.03070233,1.159745737,1.3627563280000001,75.79572006,"8,643","8,025",618,7.2,510,2392.344498
Indiana,Switzerland,314.26527089999996,69.77151659,0.75357929,1.39985826,76.50264517,"4,800","4,517",283,5.9,116,inf
Indiana,Tippecanoe,263.44934950000004,65.90729775,1.012633549,1.536613616,79.13734964,"91,257","86,672","4,585",5.0,11192,6731.382243000001
Indiana,Tipton,286.8804829,63.31314475,0.616272811,2.245755716,78.69551555,"8,160","7,737",423,5.2,632,3979.848866
Indiana,Union,282.5170912,65.02056309,0.61298879,1.383669377,77.69889525,"3,541","3,342",199,5.6,56,inf
Indiana,Vanderburgh,267.3332469,74.00057736,1.5257882580000002,1.238207745,77.1802845,"92,029","87,069","4,960",5.4,13922,7940.455142
Indiana,Vermillion,417.3875521,76.15539903,0.775831084,1.6630375240000002,75.8296942,"7,222","6,602",620,8.6,410,2530.395606
Indiana,Vigo,341.4112727,81.52841966,1.622117443,1.9693970490000001,76.44592779,"49,446","45,689","3,757",7.6,9300,14931.12417
Indiana,Wabash,254.49197009999997,72.18609546,0.8888616770000001,1.312906525,77.87405716,"15,461","14,601",860,5.6,933,2869.2683829999996
Indiana,Warren,263.2582299,80.03224799,0.51214974,2.0745860080000003,78.57560526,"4,093","3,844",249,6.1,34,inf
Indiana,Warrick,242.1339154,60.50497872,0.593199823,0.945233522,79.27053599999998,"31,166","29,637","1,529",4.9,1850,3170.25105
Indiana,Washington,321.4648128,84.73644484,0.762167977,1.7023684330000002,75.89284508,"13,310","12,425",885,6.6,22,336.49434080000003
Indiana,Wayne,289.0089833,73.52819896,1.27917829,2.325716161,76.54346674,"30,901","28,887","2,014",6.5,4298,6551.0303619999995
Indiana,Wells,240.2040751,64.82683855,0.511408361,1.4165258180000002,79.51725219,"13,749","13,090",659,4.8,798,2844.8183670000003
Iowa,Adair,270.8674836,47.06404956,0.38071359,0.9060967320000001,79.44017631,"4,158","3,991",167,4.0,110,1482.280016
Iowa,Adams,264.4589825,51.929592299999996,0.45041847700000004,1.077687078,78.9568314,"2,215","2,141",74,3.3,179,4488.4653960000005
Iowa,Allamakee,251.3356088,44.81068241,0.290493901,0.8871585259999999,79.89877408,"7,715","7,280",435,5.6,0,0.0
Iowa,Appanoose,369.5027937,46.87710455,0.54442656,1.089162889,78.32686352,"6,159","5,807",352,5.7,786,6169.544741
Iowa,Audubon,213.19964269999997,52.00765838,0.33738717100000004,1.189157167,80.53642112,"3,263","3,123",140,4.3,120,2018.8425300000001
Iowa,Benton,250.0568475,46.38926889,0.389462299,0.60994197,81.14787358,"13,882","13,242",640,4.6,364,1527.806925
Iowa,Black Hawk,251.9804934,65.37636213,0.80145114,1.146338922,79.42023437,"72,258","68,715","3,543",4.9,9119,7113.215495
Iowa,Boone,284.6444645,62.12135147,0.428053361,0.844827192,78.98336082,"15,214","14,697",517,3.4,640,2431.518559
Iowa,Bremer,242.0662744,37.80756822,0.32670026,0.945054432,82.14028343,"14,197","13,676",521,3.7,646,2725.623391
Iowa,Buchanan,278.71387339999995,56.52514304,0.403423506,0.8420808009999999,79.23808783,"11,482","10,948",534,4.7,603,2871.975614
Iowa,Buena Vista,234.92989509999998,50.98724511,0.582506021,0.650851225,80.87749186,"11,497","11,042",455,4.0,825,4208.539509
Iowa,Butler,298.8212587,47.49791158,0.327506643,1.032738627,80.22877318,"8,391","8,037",354,4.2,68,467.25761009999997
Iowa,Calhoun,228.79006090000001,57.95056512,0.35270031700000004,0.8800528609999999,79.85012149,"4,427","4,213",214,4.8,132,1354.123923
Iowa,Carroll,223.1748681,54.23643524,0.38052339399999996,0.792200435,80.36163405,"11,241","10,886",355,3.2,410,1966.8041829999997
Iowa,Cass,271.4679205,64.32240871,0.47336588799999996,1.007232401,78.84457582,"7,394","7,074",320,4.3,546,3976.403758
Iowa,Cedar,242.22381659999996,45.10085069,0.41154441799999997,0.8018650420000001,81.37647290000002,"10,940","10,518",422,3.9,379,2101.003382
Iowa,Cerro Gordo,281.55210239999997,55.53828493,0.48558781100000004,0.606599769,79.23473055,"23,266","22,186","1,080",4.6,2554,5878.561893
Iowa,Cherokee,252.89658980000002,54.08775738,0.395221359,0.849486379,80.13392739,"6,640","6,302",338,5.1,298,2617.709065
Iowa,Chickasaw,286.0429456,48.66051331,0.289704922,0.7823680759999999,80.70769544,"6,488","6,181",307,4.7,67,558.1937849
Iowa,Clarke,291.8345666,53.73243044,0.490111765,1.079965332,78.56923005,"4,684","4,475",209,4.5,359,3988.002666
Iowa,Clay,230.74138480000002,57.04233511,0.448775029,0.771466399,80.29478749,"8,955","8,581",374,4.2,686,4134.273489
Iowa,Clayton,215.9282682,47.72677132,0.355077995,1.0576606259999999,80.50395658,"10,204","9,695",509,5.0,164,941.0144595
Iowa,Clinton,328.3168363,51.25718979,0.523982573,0.857500652,78.69609086,"24,802","23,500","1,302",5.2,3202,6568.339863
Iowa,Crawford,221.30327319999998,51.40694478,0.564426908,1.063566142,80.32605039,"8,745","8,389",356,4.1,221,1352.9231710000001
Iowa,Dallas,200.5290892,52.01658007,0.463187566,1.091267081,81.49326791,"42,774","41,369","1,405",3.3,2126,3406.123332
Iowa,Davis,256.7770996,48.90804392,0.409023297,1.44345223,79.84476886,"4,116","3,905",211,5.1,45,525.7623553999999
Iowa,Decatur,276.9919544,60.19681016,0.66178512,1.2398848,78.29454568,"4,446","4,278",168,3.8,6,92.37875289
Iowa,Delaware,216.30850709999999,46.0275465,0.365532291,1.059469775,81.09604033,"10,541","10,143",398,3.8,270,1573.51827
Iowa,Des Moines,274.39198700000003,62.02354951,0.80621705,1.286911118,79.15250409,"20,869","19,824","1,045",5.0,2936,7269.126020999999
Iowa,Dickinson,231.3149975,43.99643569,0.344971735,0.63770991,81.27127284,"9,725","9,270",455,4.7,288,1715.817694
Iowa,Dubuque,245.272957,52.15868518,0.482766785,0.525284261,80.02523811,"55,648","53,351","2,297",4.1,5113,5498.795492
Iowa,Emmet,244.36600479999998,47.62066331,0.38187371200000003,0.66897853,79.65341282,"5,742","5,515",227,4.0,316,3043.143297
Iowa,Fayette,246.7705011,49.68041527,0.357378521,0.835003438,79.90328933,"10,808","10,267",541,5.0,572,2851.303524
Iowa,Floyd,320.8653245,51.86835158,0.45547682700000003,0.647723587,79.71803266,"8,421","8,041",380,4.5,344,2138.505533
Iowa,Franklin,292.8352402,44.88580968,0.411433625,0.7547593840000001,80.28076938,"5,986","5,749",237,4.0,50,478.97308169999997
Iowa,Fremont,243.9061193,75.98341229,0.533482868,1.293261159,78.84202662,"4,175","4,014",161,3.9,194,2630.151844
Iowa,Greene,263.3445128,53.38122772,0.373080874,0.82629311,80.03352892,"5,281","5,068",213,4.0,70,763.3587786
Iowa,Grundy,233.2650901,42.85662227,0.440997155,0.773643778,81.32052843,"6,733","6,453",280,4.2,288,2371.3462329999998
Iowa,Guthrie,290.7920218000001,52.90852396,0.346095191,0.7801262290000001,80.07380743,"5,619","5,373",246,4.4,130,1192.8794269999999
Iowa,Hamilton,236.23503,53.31003922,0.4606087370000001,1.3792739680000001,80.42407057,"7,109","6,787",322,4.5,710,4664.3016689999995
Iowa,Hancock,255.2139574,45.5594639,0.322591835,0.618770511,80.81395792,"6,306","6,098",208,3.3,158,1403.4464380000002
Iowa,Hardin,275.44631880000003,45.26071851,0.48225008799999997,1.4691116830000002,79.73914961,"8,721","8,344",377,4.3,605,3518.8739600000004
Iowa,Harrison,259.76071290000004,70.30770362,0.518865343,1.086692484,78.07611218,"7,548","7,246",302,4.0,414,2732.853654
Iowa,Henry,316.4680943,52.53367231,0.596450788,1.098844877,79.54589818,"9,558","9,139",419,4.4,889,4846.535463
Iowa,Howard,264.75379080000005,36.29834675,0.30711609999999995,0.7423150409999999,80.32387442,"5,323","5,108",215,4.0,336,3565.7433939999996
Iowa,Humboldt,272.2598708,54.91761865,0.40309587799999996,0.600757609,80.39974431,"5,268","5,068",200,3.8,202,2146.652497
Iowa,Ida,251.148167,53.97259909,0.4217539420000001,0.754814029,79.514907,"3,895","3,756",139,3.6,177,2619.8934280000003
Iowa,Iowa,224.6843461,41.44728546,0.332834368,0.767206553,80.81346832,"10,222","9,795",427,4.2,197,1241.101241
Iowa,Jackson,285.9093555,53.86883177,0.35957188700000003,0.50902094,79.37989552,"11,035","10,477",558,5.1,456,2291.572441
Iowa,Jasper,242.17554559999996,54.15844454,0.409918555,1.107135047,79.81955757,"19,356","18,501",855,4.4,1335,3661.5469009999997
Iowa,Jefferson,271.5389338,45.09720957,0.545089127,1.100372659,80.43838618,"9,093","8,697",396,4.4,816,5310.7712329999995
Iowa,Johnson,196.87846159999998,42.53479043,0.852270942,0.836229773,82.08419034,"84,150","81,559","2,591",3.1,6257,4816.819221
Iowa,Jones,223.40032799999997,52.11440509,0.362885225,0.71832108,80.75467501,"10,810","10,278",532,4.9,606,2980.6699129999997
